,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,-2121840742.0,-4186677800.0,-13250055480.0,-13119490671.0
Repayment Of Debt,-33349142543.0,-35368302890.0,-40570051805.0,-30388831183.0
Issuance Of Debt,35580480150.0,42006835110.0,59316232796.0,50746087975.0
Capital Expenditure,-12355060130.0,-15161861723.0,-21715697762.0,-14599355445.0
End Cash Position,12342414947.0,11831504924.0,11954167156.0,11433808500.0
Beginning Cash Position,11831504924.0,11954167156.0,11433808500.0,8023116939.0
Effect Of Exchange Rate Changes,11589.0,-79156.0,187.0,972.0
Changes In Cash,510898434.0,-122583076.0,520358469.0,3410690589.0
Financing Cash Flow,1161477528.0,3159634771.0,18236218444.0,15082929922.0
Net Other Financing Charges,2324186231.0,-129143375.0,2337609811.0,-3006706795.0
Cash Dividends Paid,-2947428934.0,-2805642331.0,-2605058576.0,-2232320667.0
Net Issuance Payments Of Debt,2231337607.0,6638532220.0,18746180991.0,20357256792.0
Net Long Term Debt Issuance,2231337607.0,6638532220.0,18746180991.0,20357256792.0
Long Term Debt Payments,-33349142543.0,-35368302890.0,-40570051805.0,-30388831183.0
Long Term Debt Issuance,35580480150.0,42006835110.0,59316232796.0,50746087975.0
Investing Cash Flow,-10883798482.0,-14257401770.0,-26181502257.0,-13152104107.0
Net Other Investing Changes,1268717600.0,862600000.0,-4581198678.0,-149071452.0
Net Investment Purchase And Sale,17118042.0,-67584601.0,253597723.0,-46570200.0
Sale Of Investment,344118042.0,369217899.0,307897323.0,259758318.0
Purchase Of Investment,-327000000.0,-436802500.0,-54299600.0,-306328518.0
Net Business Purchase And Sale,,-159949367.0,-363895664.0,-91391448.0
Sale Of Business,,,,2510000.0
Purchase Of Business,,-159949367.0,-363895664.0,-93901448.0
Net PPE Purchase And Sale,-12169634124.0,-14892467802.0,-21490005638.0,-12865071007.0
Sale Of PPE,185426006.0,269393921.0,225692124.0,1734284438.0
Purchase Of PPE,-12355060130.0,-15161861723.0,-21715697762.0,-14599355445.0
Operating Cash Flow,10233219388.0,10975183923.0,8465642282.0,1479864774.0
Change In Working Capital,641769955.0,1119061284.0,-1788246095.0,-206572501.0
Change In Payable,922713928.0,1496940300.0,-1038382194.0,1417526522.0
Change In Inventory,261615349.0,78385222.0,661940932.0,-377923028.0
Change In Receivables,-542559322.0,-456264238.0,-1411804833.0,-1246175995.0
Other Non Cash Items,2255983408.0,2398775180.0,2378594105.0,2246691617.0
Deferred Tax,103809395.0,231330490.0,135579905.0,-216695339.0
Depreciation And Amortization,6629930457.0,5890422026.0,5366714105.0,5039413912.0
Amortization Cash Flow,148993085.0,125987574.0,97526143.0,87590600.0
Depreciation,6480937372.0,5764434452.0,5269187962.0,4951823312.0
Gain Loss On Investment Securities,-791678742.0,-810226883.0,-983912378.0,-1061876396.0
Gain Loss On Sale Of PPE,-27448652.0,1303956.0,31352363.0,-5179557.0
Net Income From Continuing Operations,1031653265.0,1754833226.0,1625943735.0,-4488125972.0
Cash Flowsfromusedin Operating Activities Direct,10233219388.0,10975183923.0,8465642282.0,1479864774.0
Taxes Refund Paid Direct,-1789863589.0,-2565135194.0,-2662921482.0,714243724.0
Classesof Cash Payments,-46423469221.0,-51219398066.0,-55882812833.0,-58482299351.0
Other Cash Paymentsfrom Operating Activities,-1473091992.0,-1744029797.0,-1527815244.0,-1016200747.0
Paymentson Behalfof Employees,-3390100824.0,-3216385328.0,-2992988961.0,-2736395371.0
Paymentsto Suppliersfor Goodsand Services,-41560276405.0,-46258982941.0,-51362008628.0,-54729703233.0
Classesof Cash Receiptsfrom Operating Activities,58446552198.0,64759717183.0,67011376597.0,59247920401.0
Other Cash Receiptsfrom Operating Activities,417901929.0,389409354.0,338086401.0,262732577.0
Receiptsfrom Customers,58028650269.0,64370307829.0,66673290196.0,58985187824.0
