,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,9527069000.0,-4357102000.0,-558174000.0,214670000.0
Repayment Of Debt,-151451406000.0,-126320320000.0,-123113203000.0,-144044527000.0
Issuance Of Debt,151398455000.0,137809801000.0,119585417000.0,149322557000.0
Capital Expenditure,-28308624000.0,-30480175000.0,-21794546000.0,-20248990000.0
End Cash Position,8880515000.0,7207988000.0,8492981000.0,9532755000.0
Beginning Cash Position,7207988000.0,8492981000.0,9554604000.0,11065023000.0
Effect Of Exchange Rate Changes,-3647000.0,5678000.0,-9617000.0,10358000.0
Changes In Cash,1676174000.0,-1290671000.0,-1052006000.0,-1542626000.0
Financing Cash Flow,-9699363000.0,1300471000.0,-4601564000.0,-2589369000.0
Net Other Financing Charges,13440000.0,-1792616000.0,7156778000.0,630296000.0
Cash Dividends Paid,-8077356000.0,-6877360000.0,-7553881000.0,-7886499000.0
Net Issuance Payments Of Debt,-52951000.0,11489481000.0,-3527786000.0,5278030000.0
Net Long Term Debt Issuance,-52951000.0,11489481000.0,-3527786000.0,5278030000.0
Long Term Debt Payments,-151451406000.0,-126320320000.0,-123113203000.0,-144044527000.0
Long Term Debt Issuance,151398455000.0,137809801000.0,119585417000.0,149322557000.0
Investing Cash Flow,-26460156000.0,-28714215000.0,-17686814000.0,-19416917000.0
Net Other Investing Changes,-35043000.0,-67607000.0,-160691000.0,163467000.0
Net Investment Purchase And Sale,1684937000.0,1403745000.0,4161214000.0,412058000.0
Sale Of Investment,2506612000.0,2496496000.0,4584671000.0,1459155000.0
Purchase Of Investment,-821675000.0,-1092751000.0,-423457000.0,-1047097000.0
Net Business Purchase And Sale,116478000.0,354972000.0,22274000.0,
Sale Of Business,116478000.0,354972000.0,22274000.0,
Net PPE Purchase And Sale,-28226528000.0,-30405325000.0,-21709611000.0,-19992442000.0
Sale Of PPE,82096000.0,74850000.0,84935000.0,256548000.0
Purchase Of PPE,-28308624000.0,-30480175000.0,-21794546000.0,-20248990000.0
Operating Cash Flow,37835693000.0,26123073000.0,21236372000.0,20463660000.0
Change In Working Capital,7622438000.0,-42311000.0,58221000.0,3779097000.0
Change In Other Current Assets,599462000.0,90965000.0,1429910000.0,-116532000.0
Change In Payable,6392478000.0,2626938000.0,-2711364000.0,2327464000.0
Change In Inventory,510772000.0,-1178303000.0,671053000.0,1957062000.0
Change In Receivables,119726000.0,-1581911000.0,668622000.0,-388897000.0
Other Non Cash Items,4648363000.0,5617951000.0,5949673000.0,6959910000.0
Depreciation And Amortization,15887829000.0,14654579000.0,13757752000.0,13324281000.0
Amortization Cash Flow,268566000.0,292429000.0,190141000.0,182268000.0
Depreciation,15619263000.0,14362150000.0,13567611000.0,13142013000.0
Gain Loss On Investment Securities,-2310765000.0,-2857527000.0,-3008544000.0,-3118180000.0
Gain Loss On Sale Of PPE,498757000.0,217577000.0,91376000.0,-33713000.0
Net Income From Continuing Operations,10023115000.0,6857886000.0,3006648000.0,-868983000.0
Cash Flowsfromusedin Operating Activities Direct,37835693000.0,26123073000.0,21236372000.0,20463660000.0
Taxes Refund Paid Direct,-8550502000.0,-7384235000.0,-5846247000.0,-3253560000.0
Classesof Cash Payments,-91171951000.0,-105743095000.0,-111628152000.0,-109411493000.0
Other Cash Paymentsfrom Operating Activities,-3208818000.0,-3773389000.0,-3382900000.0,-3312564000.0
Paymentson Behalfof Employees,-10575963000.0,-9839119000.0,-9513314000.0,-9016197000.0
Paymentsto Suppliersfor Goodsand Services,-77387170000.0,-92130587000.0,-98731938000.0,-97082732000.0
Classesof Cash Receiptsfrom Operating Activities,137558146000.0,139250403000.0,138710771000.0,133128713000.0
Other Cash Receiptsfrom Operating Activities,2035726000.0,2478103000.0,2612653000.0,2202980000.0
Receiptsfrom Customers,135522420000.0,136772300000.0,136098118000.0,130925733000.0
