,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-322689839.709495,-331328591.868233,-326839750.0,-65922750.0
Tax Rate For Calcs,0.219802,0.20465,0.25,0.25
Normalized EBITDA,34589063000.0,30154432000.0,26366637000.0,20230176000.0
Total Unusual Items,-1468093000.0,-1618998000.0,-1307359000.0,-263691000.0
Total Unusual Items Excluding Goodwill,-1468093000.0,-1618998000.0,-1307359000.0,-263691000.0
Net Income From Continuing Operation Net Minority Interest,7386256000.0,4506183000.0,1366761000.0,-407727000.0
Reconciled Depreciation,15887829000.0,14654579000.0,13757752000.0,13324281000.0
Reconciled Cost Of Revenue,,,108041403000.0,
EBITDA,33120970000.0,28535434000.0,25059278000.0,19966485000.0
EBIT,17233141000.0,13880855000.0,11301526000.0,6642204000.0
Net Interest Income,-4400806000.0,-5249667000.0,-5664095000.0,-6611207000.0
Interest Expense,4386254000.0,5258375000.0,5728499000.0,6661822000.0
Interest Income,26826000.0,52652000.0,97794000.0,93101000.0
Normalized Income,8531659160.290505,5793852408.131767,2347280250.0,-209958750.0
Net Income From Continuing And Discontinued Operation,7386256000.0,4506183000.0,1366761000.0,-407727000.0
Total Expenses,104017195000.0,110450271000.0,112789604000.0,113092573000.0
Rent Expense Supplemental,69732000.0,61624000.0,36127000.0,37022000.0
Total Operating Income As Reported,13715264000.0,8968819000.0,5606505000.0,-180282000.0
Diluted Average Shares,23411270998.0,27662265193.0,,4225150259.0
Basic Average Shares,23411270998.0,27662265193.0,,4225150259.0
Diluted EPS,0.3155,0.1629,-0.0153,-0.0965
Basic EPS,0.3155,0.1629,-0.0153,-0.0965
Net Income Common Stockholders,7386256000.0,4506183000.0,1366761000.0,-407727000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,7386256000.0,4506183000.0,1366761000.0,-407727000.0
Minority Interests,-2636859000.0,-2351703000.0,-1639887000.0,461256000.0
Net Income Including Noncontrolling Interests,10023115000.0,6857886000.0,3006648000.0,-868983000.0
Net Income Continuous Operations,10023115000.0,6857886000.0,3006648000.0,-868983000.0
Tax Provision,2823772000.0,1764594000.0,2566379000.0,849365000.0
Pretax Income,12846887000.0,8622480000.0,5573027000.0,-19618000.0
Other Non Operating Income Expenses,,,-36740000.0,
Special Income Charges,-1433445000.0,-1660326000.0,-1368073000.0,-421362000.0
Other Special Charges,-32511000.0,-14592000.0,-13173000.0,114000.0
Write Off,-220278000.0,437739000.0,25325000.0,7542000.0
Impairment Of Capital Assets,1686234000.0,1237179000.0,1355921000.0,413706000.0
Net Non Operating Interest Income Expense,-4400806000.0,-5249667000.0,-5664095000.0,-6611207000.0
Total Other Finance Cost,41378000.0,43944000.0,33390000.0,42486000.0
Interest Expense Non Operating,4386254000.0,5258375000.0,5728499000.0,6661822000.0
Interest Income Non Operating,26826000.0,52652000.0,97794000.0,93101000.0
Operating Income,17238224000.0,13023358000.0,9636996000.0,3735471000.0
Operating Expense,5899461000.0,5334068000.0,4748201000.0,4580540000.0
Other Operating Expenses,1701062000.0,1332719000.0,1223528000.0,1270453000.0
Depreciation And Amortization In Income Statement,334078000.0,330885000.0,323179000.0,295540000.0
Depreciation Income Statement,334078000.0,330885000.0,323179000.0,295540000.0
Research And Development,17372000.0,24898000.0,27039000.0,24611000.0
Selling General And Administration,1162845000.0,1325551000.0,1156560000.0,1108621000.0
Selling And Marketing Expense,83526000.0,68763000.0,76146000.0,79325000.0
General And Administrative Expense,1079319000.0,1256788000.0,1080414000.0,1029296000.0
Rent And Landing Fees,69732000.0,61624000.0,36127000.0,37022000.0
Gross Profit,23137685000.0,18357426000.0,14385197000.0,8316011000.0
Cost Of Revenue,98117734000.0,105116203000.0,108041403000.0,108512033000.0
Total Revenue,121255419000.0,123473629000.0,122426600000.0,116828044000.0
Operating Revenue,121255419000.0,123473629000.0,122426600000.0,116828044000.0
