,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-231985384.755519,-129662822.374799,-146631632.292573,-91858197.317166
Tax Rate For Calcs,0.230107,0.237907,0.206176,0.162522
Normalized EBITDA,11045125093.44,10080469687.68,9901975410.02,8081319955.35
Total Unusual Items,-1008161138.76,-545014159.32,-711196367.01,-565203506.38
Total Unusual Items Excluding Goodwill,-1008161138.76,-545014159.32,-711196367.01,-565203506.38
Net Income From Continuing Operation Net Minority Interest,3874293018.8,3686138258.34,4018581076.18,3367600308.57
Reconciled Depreciation,2329311371.71,2165584460.63,2032877450.6,2024238752.32
Reconciled Cost Of Revenue,49355307123.75,44734170805.82,35346875673.1,29563587533.85
EBITDA,10036963954.68,9535455528.36,9190779043.01,7516116448.97
EBIT,7707652582.97,7369871067.73,7157901592.41,5491877696.65
Net Interest Income,-839968617.48,-800526932.93,-1110948518.13,-988949123.93
Interest Expense,941506625.55,876110580.71,1218297273.11,1036549376.98
Interest Income,179802722.04,141879436.32,118554071.36,133840253.09
Normalized Income,4650468772.804481,4101489595.285201,4583145810.897427,3840945617.632834
Net Income From Continuing And Discontinued Operation,3874293018.8,3686138258.34,4018581076.18,3367600308.57
Total Expenses,55599468498.74,49874669615.41,40151062135.43,33572587926.01
Rent Expense Supplemental,131541169.41,121720125.82,111945638.18,130971274.06
Total Operating Income As Reported,6815865736.23,6548704948.86,5996808240.27,4679386884.29
Diluted Average Shares,2140493381.0,2130715756.0,2126233374.0,2144968349.0
Basic Average Shares,2140493381.0,2130715756.0,2126233374.0,2144968349.0
Diluted EPS,1.81,1.73,1.89,1.57
Basic EPS,1.81,1.73,1.89,1.57
Net Income Common Stockholders,3874293018.8,3686138258.34,4018581076.18,3367600308.57
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,3874293018.8,3686138258.34,4018581076.18,3367600308.57
Minority Interests,-1334912373.37,-1262709499.03,-696419298.4,-363637620.15
Net Income Including Noncontrolling Interests,5209205392.17,4948847757.37,4715000374.58,3731237928.72
Net Income Continuous Operations,5209205392.17,4948847757.37,4715000374.58,3731237928.72
Tax Provision,1556940565.25,1544912729.65,1224603944.72,724090390.95
Pretax Income,6766145957.42,6493760487.02,5939604319.3,4455328319.67
Other Non Operating Income Expenses,-866123929.29,-565113069.97,-208724692.36,-291245032.16
Special Income Charges,-1053580909.75,-408184086.7,-785109514.25,-220844765.76
Other Special Charges,-10725118.79,5280782.17,-19348892.62,-25731651.84
Write Off,502947262.26,150949914.47,605233440.65,190883696.4
Impairment Of Capital Assets,561358766.28,251953390.06,199224966.22,55692721.2
Net Non Operating Interest Income Expense,-839968617.48,-800526932.93,-1110948518.13,-988949123.93
Total Other Finance Cost,78264713.97,66295788.54,11205316.38,86240000.04
Interest Expense Non Operating,941506625.55,876110580.71,1218297273.11,1036549376.98
Interest Income Non Operating,179802722.04,141879436.32,118554071.36,133840253.09
Operating Income,8919918489.67,7376144697.05,5823269151.29,5459932680.96
Operating Expense,6244161374.99,5140498809.59,4804186462.33,4009000392.16
Other Operating Expenses,512818859.47,202602609.93,271680830.88,265760767.26
Depreciation And Amortization In Income Statement,320094411.63,317788291.04,297287457.06,252782928.54
Depreciation Income Statement,320094411.63,317788291.04,297287457.06,252782928.54
Research And Development,1267306738.99,1179215451.06,1136421266.0,983377758.8
Selling General And Administration,1789769062.84,1630472148.99,1355248314.2,1236265419.42
Selling And Marketing Expense,1070131689.06,948676076.99,917365597.3,769575421.6
General And Administrative Expense,719637373.78,681796072.0,437882716.9,466689997.82
Rent And Landing Fees,131541169.41,121720125.82,111945638.18,130971274.06
Gross Profit,15164079864.66,12516643506.64,10627455613.62,9468933073.12
Cost Of Revenue,49355307123.75,44734170805.82,35346875673.1,29563587533.85
Total Revenue,64519386988.41,57250814312.46,45974331286.72,39032520606.97
Operating Revenue,64519386988.41,57250814312.46,45974331286.72,39032520606.97
