,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,2148968976.0,2148968976.0,2149973551.0,2149973551.0
Share Issued,2148968976.0,2148968976.0,2149973551.0,2149973551.0
Net Debt,12071243885.01,7351065429.35,4518150401.15,11138186083.9
Total Debt,41501525478.0,30076403932.59,25548483068.96,23092799212.83
Tangible Book Value,40619461460.1,37344052112.39,35600798962.36,31444655565.67
Invested Capital,66359162884.48,58536371345.43,54208556211.28,51014300485.15
Working Capital,24607462963.51,23692397050.54,18641089427.83,13213527038.32
Net Tangible Assets,40619461460.1,37344052112.39,35600798962.36,31444655565.67
Capital Lease Obligations,5532490390.33,1314724357.93,1184604517.54,1394200971.31
Common Stock Equity,42105511015.95,39091476592.74,36332919404.0,32341115955.61
Total Capitalization,54532444197.39,51554055688.75,51232154614.51,48488369677.7
Total Equity Gross Minority Interest,50706615055.72,46506387102.73,41529445233.02,34967633352.7
Minority Interest,8601104039.77,7414910509.99,5196525829.02,2626517397.09
Stockholders Equity,42105511015.95,39091476592.74,36332919404.0,32341115955.61
Treasury Stock,,1044929040.16,1071557279.26,666539353.77
Retained Earnings,26421236703.93,23716891963.85,20879046900.11,17711468352.86
Additional Paid In Capital,12195199891.6,12965369908.09,13143813329.8,11498093648.07
Capital Stock,2148968976.0,2148968976.0,2149973551.0,2149973551.0
Common Stock,2148968976.0,2148968976.0,2149973551.0,2149973551.0
Total Liabilities Net Minority Interest,87374552889.82,74298268931.86,62806017540.95,51458403209.59
Total Non Current Liabilities Net Minority Interest,30621389251.14,25649409269.42,21764993308.71,20849389194.01
Other Non Current Liabilities,406233779.45,548984906.02,349455597.21,368925832.91
Tradeand Other Payables Non Current,10617263479.64,9577786501.19,4340526459.7,1739948898.59
Non Current Deferred Revenue,269915342.94,330116621.09,356214959.0,542348212.04
Non Current Deferred Taxes Liabilities,1368553077.34,1415217787.18,634956564.75,656711557.07
Long Term Debt And Capital Lease Obligation,17959423571.77,13777303453.94,16083839728.05,17541454693.4
Long Term Capital Lease Obligation,5532490390.33,1314724357.93,1184604517.54,1394200971.31
Long Term Debt,12426933181.44,12462579096.01,14899235210.51,16147253722.09
Current Liabilities,56753163638.68,48648859662.44,41041024232.24,30609014015.58
Other Current Liabilities,3060045825.16,2274387464.41,2650829036.76,1331289055.46
Current Debt And Capital Lease Obligation,23542101906.23,16299100478.65,9464643340.91,5551344519.43
Current Debt,11826718687.09,6982315656.68,2976401596.77,2525930807.45
Payables,26724463514.91,25968714423.92,23996743398.27,20998627881.72
Other Payable,5542531471.98,5561128888.66,4794028411.08,4031360267.5
Dividends Payable,10493555.51,13166538.11,17570318.14,24727317.31
Total Tax Payable,1101068665.48,1058257757.8,1045093871.55,742308887.04
Accounts Payable,20070369821.94,19336161239.35,18140050797.5,16200231409.87
Total Assets,138081167945.54,120804656034.59,104335462773.97,86426036562.29
Total Non Current Assets,56720541343.35,48463399321.61,44653349113.9,42603495508.39
Other Non Current Assets,4825829480.83,3666723194.9,2366492654.77,1222942427.67
Non Current Deferred Assets,310413062.84,247489935.13,228204719.76,184959599.32
Non Current Deferred Taxes Assets,1693668733.39,1212661182.12,626179232.62,497280885.05
Investmentin Financial Assets,6496803063.19,4485357927.51,2468037800.56,4335352049.46
Available For Sale Securities,6496803063.19,4485357927.51,2468037800.56,4335352049.46
Long Term Equity Investment,5866869490.57,5828190230.21,5235777909.29,4571097734.86
Investment Properties,389819936.23,374269802.95,250527366.04,253079689.76
Goodwill And Other Intangible Assets,1486049555.85,1747424480.35,732120441.64,896460389.94
Other Intangible Assets,974455330.8,1219800879.12,591178802.07,726644613.45
Goodwill,511594225.05,527623601.23,140941639.57,169815776.49
Net PPE,35157350441.61,30333104677.25,32121818386.03,30076798013.3
Accumulated Depreciation,-9944336822.9,-8072589391.86,-6699373011.47,-6945080553.49
Gross PPE,45101687264.51,38405694069.11,38821191397.5,37021878566.79
Construction In Progress,1877881527.79,1891891764.54,3509651225.7,987873054.21
Other Properties,34624232755.08,28345962446.08,29819823281.36,29162643540.35
Machinery Furniture Equipment,4129851069.79,4042830142.5,2576343712.85,3477284261.5
Properties,4469721911.85,4125009715.99,2915373177.59,3394077710.73
Current Assets,81360626602.19,72341256712.98,59682113660.07,43822541053.9
Other Current Assets,1293312151.69,1221897050.54,1350169300.11,1085021678.17
Hedging Assets Current,6692765.09,,,
Assets Held For Sale Current,98645353.15,,,
Prepaid Assets,1188839893.75,1231775391.78,1876227048.96,1684759481.43
Inventory,44560792406.95,37943634229.42,22476698627.77,13937487625.37
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,38340899629.3,31276424640.26,16190542396.73,7668233329.58
Finished Goods,3590462025.52,3445716552.14,3320247090.0,4075228893.31
Work In Process,295231619.4,335734415.09,286473133.34,318569980.04
Raw Materials,2334199132.73,2885758621.93,2679436007.7,1875455422.44
Other Receivables,7405768553.02,5509536980.3,5886427086.67,7242169282.44
Accounts Receivable,14618310449.52,14329189919.79,14722420283.65,12300979067.01
Allowance For Doubtful Accounts Receivable,-1500793508.34,-1416513066.63,-1412667513.36,-950551218.27
Gross Accounts Receivable,16119103957.86,15745702986.42,16135087797.01,13243513356.72
Cash Cash Equivalents And Short Term Investments,12188265029.02,12105223141.15,13370171312.91,7572123919.48
Other Short Term Investments,5857045.5,11393817.81,12684906.78,37125473.84
Cash And Cash Equivalents,12182407983.52,12093829323.34,13357486406.13,7534998445.64
Cash Equivalents,6039125701.11,6465023673.72,1249046707.49,1165278998.24
Cash Financial,5639055816.68,4824357815.23,12108439698.64,6263672703.96
