,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-8825733.542017,-19828714.594639,-6394883.931048,-3297884.564171
Tax Rate For Calcs,0.067866,0.115903,0.062676,0.085687
Normalized EBITDA,-1686821.41,528308860.43,696450701.97,461737749.89
Total Unusual Items,-130046454.96,-171080029.74,-102030444.38,-38487548.21
Total Unusual Items Excluding Goodwill,-130046454.96,-171080029.74,-102030444.38,-38487548.21
Net Income From Continuing Operation Net Minority Interest,-356312969.71,107783725.28,322541745.93,220287079.61
Reconciled Depreciation,236666917.06,223658492.55,230408616.82,177135362.6
Reconciled Cost Of Revenue,1085859338.45,1412595339.45,2424735955.15,1080370272.39
EBITDA,-131733276.37,357228830.69,594420257.59,423250201.68
EBIT,-368400193.43,133570338.14,364011640.77,246114839.08
Net Interest Income,-6152208.87,143635.31,-5564206.19,-330185.25
Interest Expense,10496739.83,10158115.67,16107505.38,5183022.23
Interest Income,5054395.7,10990368.24,12260206.72,5692424.15
Normalized Income,-235092248.292017,259035040.425361,418177306.378952,255476743.255829
Net Income From Continuing And Discontinued Operation,-356312969.71,107783725.28,322541745.93,220287079.61
Total Expenses,1791485372.45,2187726233.76,3314684889.39,1729416407.93
Rent Expense Supplemental,14603264.76,14656072.38,14061980.71,9952437.07
Total Operating Income As Reported,-374671254.82,123409480.51,348316269.36,239969850.63
Diluted Average Shares,545906189.0,546016845.0,526169243.0,468171646.0
Basic Average Shares,545906189.0,546016845.0,526169243.0,468171646.0
Diluted EPS,-0.6527,0.1974,0.613,0.470526
Basic EPS,-0.6527,0.1974,0.613,0.470526
Net Income Common Stockholders,-356312969.71,107783725.28,322541745.93,220287079.61
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-356312969.71,107783725.28,322541745.93,220287079.61
Minority Interests,-3130258.14,-1324631.68,-3557068.72,
Net Income Including Noncontrolling Interests,-353182711.57,109108356.96,326098814.65,220287079.61
Net Income Continuous Operations,-353182711.57,109108356.96,326098814.65,220287079.61
Tax Provision,-25714221.69,14303865.51,21805320.74,20644737.24
Pretax Income,-378896933.26,123412222.47,347904135.39,240931816.85
Other Non Operating Income Expenses,-4225678.44,2741.96,-412133.97,961966.22
Special Income Charges,-130046454.96,-171117011.65,-102105104.58,-38487548.21
Other Special Charges,8251799.17,22689685.44,-629924.02,-20554.92
Write Off,90689567.79,88770987.59,70412836.78,38508103.13
Impairment Of Capital Assets,31105088.0,59656338.62,32322191.82,
Net Non Operating Interest Income Expense,-6152208.87,143635.31,-5564206.19,-330185.25
Total Other Finance Cost,709864.74,688617.26,1716907.53,839587.17
Interest Expense Non Operating,10496739.83,10158115.67,16107505.38,5183022.23
Interest Income Non Operating,5054395.7,10990368.24,12260206.72,5692424.15
Operating Income,-250085688.43,279933679.43,447400217.54,277268852.7
Operating Expense,705626034.0,775130894.31,889948934.24,649046135.54
Other Operating Expenses,15452029.64,13126053.46,34461084.27,28316117.91
Depreciation And Amortization In Income Statement,22860585.13,25089404.85,25116165.96,19312066.58
Depreciation Income Statement,22860585.13,25089404.85,25116165.96,19312066.58
Research And Development,154380301.13,189158592.38,277650071.37,150026731.11
Selling General And Administration,133185341.36,141063675.04,175950953.56,131175279.97
Selling And Marketing Expense,76844089.56,84626062.78,80431704.38,70580682.41
General And Administrative Expense,56341251.8,56437612.26,95519249.18,60594597.56
Rent And Landing Fees,14603264.76,14656072.38,14061980.71,9952437.07
Gross Profit,455540345.57,1055064573.74,1337349151.78,926314988.24
Cost Of Revenue,1085859338.45,1412595339.45,2424735955.15,1080370272.39
Total Revenue,1541399684.02,2467659913.19,3762085106.93,2006685260.63
Operating Revenue,1541399684.02,2467659913.19,3762085106.93,2006685260.63
