,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Ordinary Shares Number,349983033873.0,349983033873.0,349983033873.0,349983033873.0
Share Issued,349983033873.0,349983033873.0,349983033873.0,349983033873.0
Total Debt,3615448000000.0,3042531000000.0,2678211000000.0,2203153000000.0
Tangible Book Value,3117408000000.0,2980322000000.0,2779193000000.0,2558815000000.0
Invested Capital,6772630000000.0,6053339000000.0,5487459000000.0,4791216000000.0
Net Tangible Assets,3197408000000.0,3060322000000.0,2859193000000.0,2638815000000.0
Common Stock Equity,3157182000000.0,3010808000000.0,2809248000000.0,2588063000000.0
Preferred Stock Equity,80000000000.0,80000000000.0,80000000000.0,80000000000.0
Total Capitalization,6852630000000.0,6133339000000.0,5567459000000.0,4871216000000.0
Total Equity Gross Minority Interest,3243371000000.0,3097273000000.0,2896867000000.0,2673760000000.0
Minority Interest,6189000000.0,6465000000.0,7619000000.0,5697000000.0
Stockholders Equity,3237182000000.0,3090808000000.0,2889248000000.0,2668063000000.0
Other Equity Interest,390000000000.0,420000000000.0,400000000000.0,360000000000.0
Retained Earnings,1272603000000.0,1150758000000.0,1114576000000.0,1033403000000.0
Capital Stock,429983000000.0,429983000000.0,429983000000.0,429983000000.0
Common Stock,349983000000.0,349983000000.0,349983000000.0,349983000000.0
Preferred Stock,80000000000.0,80000000000.0,80000000000.0,80000000000.0
Total Liabilities Net Minority Interest,45541303000000.0,40140862000000.0,36976122000000.0,31251728000000.0
Derivative Product Liabilities,45044000000.0,58146000000.0,27817000000.0,31004000000.0
Long Term Debt And Capital Lease Obligation,3615448000000.0,3042531000000.0,2678211000000.0,2203153000000.0
Payables,124433000000.0,143716000000.0,127876000000.0,129539000000.0
Other Payable,94646000000.0,87803000000.0,78601000000.0,71469000000.0
Dividends Payable,18433000000.0,40738000000.0,,1936000000.0
Total Tax Payable,11354000000.0,15175000000.0,49275000000.0,56134000000.0
Total Assets,48784674000000.0,43238135000000.0,39872989000000.0,33925488000000.0
Investments And Advances,16374650000000.0,13925355000000.0,11246972000000.0,9568970000000.0
Investmentin Financial Assets,16354830000000.0,13915023000000.0,11238586000000.0,9560878000000.0
Available For Sale Securities,3965051000000.0,3430164000000.0,2203051000000.0,1702106000000.0
Trading Securities,556994000000.0,513306000000.0,547407000000.0,522057000000.0
Long Term Equity Investment,19820000000.0,10332000000.0,8386000000.0,8092000000.0
Goodwill And Other Intangible Assets,39774000000.0,30486000000.0,30055000000.0,29248000000.0
Other Intangible Assets,28853000000.0,29105000000.0,28674000000.0,27867000000.0
Goodwill,10921000000.0,1381000000.0,1381000000.0,1381000000.0
Net PPE,156514000000.0,154484000000.0,156739000000.0,152572000000.0
Accumulated Depreciation,-161615000000.0,-152661000000.0,-143415000000.0,-135033000000.0
Gross PPE,318129000000.0,307145000000.0,300154000000.0,287605000000.0
Construction In Progress,8357000000.0,13681000000.0,12352000000.0,10030000000.0
Other Properties,22140000000.0,19449000000.0,16452000000.0,15253000000.0
Machinery Furniture Equipment,78291000000.0,73209000000.0,73344000000.0,68966000000.0
Properties,209341000000.0,200806000000.0,198006000000.0,193356000000.0
Cash And Cash Equivalents,4011911000000.0,3351428000000.0,4572660000000.0,3763734000000.0
Cash Equivalents,204662000000.0,115253000000.0,54356000000.0,83389000000.0
Cash Financial,64176000000.0,67208000000.0,71140000000.0,67180000000.0
Cash Cash Equivalents And Federal Funds Sold,5576902000000.0,4722999000000.0,6382219000000.0,4935921000000.0
