,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,2085559000000.0,1328819000000.0,1796455000000.0,1299911000000.0
Repayment Of Debt,-3873894000000.0,-3182196000000.0,-2886006000000.0,-1656608000000.0
Issuance Of Debt,4495513000000.0,3603148000000.0,3341941000000.0,2035552000000.0
Capital Expenditure,-27348000000.0,-24223000000.0,-28827000000.0,-22092000000.0
End Cash Position,2239342000000.0,1846612000000.0,2512725000000.0,1705633000000.0
Beginning Cash Position,1846612000000.0,2512725000000.0,1705633000000.0,1124762000000.0
Effect Of Exchange Rate Changes,-1969000000.0,-1246000000.0,5577000000.0,12641000000.0
Changes In Cash,394699000000.0,-664867000000.0,801515000000.0,568230000000.0
Financing Cash Flow,352955000000.0,225628000000.0,307440000000.0,298217000000.0
Net Other Financing Charges,-35803000000.0,15150000000.0,37141000000.0,75033000000.0
Cash Dividends Paid,-232861000000.0,-210474000000.0,-185636000000.0,-155760000000.0
Net Issuance Payments Of Debt,621619000000.0,420952000000.0,455935000000.0,378944000000.0
Net Long Term Debt Issuance,621619000000.0,420952000000.0,455935000000.0,378944000000.0
Long Term Debt Payments,-3873894000000.0,-3182196000000.0,-2886006000000.0,-1656608000000.0
Long Term Debt Issuance,4495513000000.0,3603148000000.0,3341941000000.0,2035552000000.0
Investing Cash Flow,-2071163000000.0,-2243537000000.0,-1331207000000.0,-1051990000000.0
Net Other Investing Changes,28051000000.0,-1000000.0,-490000000.0,-2037000000.0
Net Investment Purchase And Sale,-2072349000000.0,-2224299000000.0,-1306621000000.0,-1035440000000.0
Sale Of Investment,4246827000000.0,4515129000000.0,2551729000000.0,2272759000000.0
Purchase Of Investment,-6319176000000.0,-6739428000000.0,-3858350000000.0,-3308199000000.0
Net Business Purchase And Sale,-8479000000.0,-2075000000.0,-327000000.0,-315000000.0
Sale Of Business,1000000.0,,163000000.0,1685000000.0
Purchase Of Business,-8480000000.0,-2075000000.0,-490000000.0,-2000000000.0
Net PPE Purchase And Sale,-18386000000.0,-17163000000.0,-24259000000.0,-16235000000.0
Sale Of PPE,8962000000.0,7060000000.0,4568000000.0,5857000000.0
Purchase Of PPE,-27348000000.0,-24223000000.0,-28827000000.0,-22092000000.0
Operating Cash Flow,2112907000000.0,1353042000000.0,1825282000000.0,1322003000000.0
Change In Working Capital,1998087000000.0,1221355000000.0,1670955000000.0,1146682000000.0
Change In Payable,4773792000000.0,2728081000000.0,5302578000000.0,4251347000000.0
Change In Receivables,-2775705000000.0,-1506726000000.0,-3631623000000.0,-3104665000000.0
Other Non Cash Items,-298043000000.0,-288466000000.0,-248190000000.0,-231381000000.0
Provisionand Write Offof Assets,127207000000.0,131107000000.0,135933000000.0,145325000000.0
Deferred Tax,5942000000.0,606000000.0,-12019000000.0,-7807000000.0
Depreciation And Amortization,23914000000.0,23200000000.0,21875000000.0,20222000000.0
Amortization Cash Flow,4002000000.0,3538000000.0,2978000000.0,2430000000.0
Depreciation,19912000000.0,19662000000.0,18897000000.0,17792000000.0
Gain Loss On Investment Securities,-40446000000.0,-12003000000.0,-5889000000.0,-6560000000.0
Net Foreign Currency Exchange Gain Loss,4913000000.0,-4734000000.0,-6188000000.0,-2547000000.0
Gain Loss On Sale Of PPE,-670000000.0,-694000000.0,-1015000000.0,-797000000.0
Net Income From Continuing Operations,292003000000.0,282671000000.0,269820000000.0,258866000000.0
Cash Flowsfromusedin Operating Activities Direct,2112907000000.0,1353042000000.0,1825282000000.0,1322003000000.0
Classesof Cash Payments,-3717342000000.0,-3756450000000.0,-4480786000000.0,-3878240000000.0
Other Cash Paymentsfrom Operating Activities,-226590000000.0,-306663000000.0,-192374000000.0,-153187000000.0
Paymentson Behalfof Employees,-165443000000.0,-153840000000.0,-144464000000.0,-135731000000.0
Classesof Cash Receiptsfrom Operating Activities,5830249000000.0,5109492000000.0,6306068000000.0,5200243000000.0
Other Cash Receiptsfrom Operating Activities,241930000000.0,199955000000.0,93093000000.0,95344000000.0
