,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-1762024.659473,-30556013.295698,-27641017.633913,-9161708.320689
Tax Rate For Calcs,0.09789,0.114442,0.122305,0.155283
Total Unusual Items,-18000000.0,-267000000.0,-226000000.0,-59000000.0
Total Unusual Items Excluding Goodwill,-18000000.0,-267000000.0,-226000000.0,-59000000.0
Net Income From Continuing Operation Net Minority Interest,291041000000.0,282083000000.0,269356000000.0,259232000000.0
Reconciled Depreciation,23914000000.0,23200000000.0,21875000000.0,20222000000.0
Net Interest Income,569594000000.0,580692000000.0,571750000000.0,589883000000.0
Interest Expense,631744000000.0,694988000000.0,651948000000.0,518581000000.0
Interest Income,1201338000000.0,1275680000000.0,1223698000000.0,1108464000000.0
Normalized Income,291057237975.3405,282319443986.7043,269554358982.3661,259281838291.67932
Net Income From Continuing And Discontinued Operation,291041000000.0,282083000000.0,269356000000.0,259232000000.0
Diluted Average Shares,373129487179.0,376110666667.0,374105555556.0,375698550725.0
Basic Average Shares,373129487179.0,376110666667.0,374105555556.0,375698550725.0
Diluted EPS,0.78,0.75,0.72,0.69
Basic EPS,0.78,0.75,0.72,0.69
Net Income Common Stockholders,291041000000.0,282083000000.0,269356000000.0,259232000000.0
Net Income,291041000000.0,282083000000.0,269356000000.0,259232000000.0
Minority Interests,-962000000.0,-588000000.0,-464000000.0,366000000.0
Net Income Including Noncontrolling Interests,292003000000.0,282671000000.0,269820000000.0,258866000000.0
Net Income Continuous Operations,292003000000.0,282671000000.0,269820000000.0,258866000000.0
Tax Provision,31686000000.0,36530000000.0,37599000000.0,47587000000.0
Pretax Income,323689000000.0,319201000000.0,307419000000.0,306453000000.0
Other Non Operating Income Expenses,-1573000000.0,-580000000.0,-1374000000.0,-1532000000.0
Special Income Charges,-18000000.0,-267000000.0,-226000000.0,-59000000.0
Write Off,18000000.0,267000000.0,226000000.0,59000000.0
Gain On Sale Of Security,51674000000.0,39059000000.0,30630000000.0,22638000000.0
Operating Expense,272837000000.0,259667000000.0,250102000000.0,241342000000.0
Other Operating Expenses,17706000000.0,15247000000.0,14806000000.0,12069000000.0
Depreciation And Amortization In Income Statement,23495000000.0,22869000000.0,21621000000.0,20865000000.0
Depreciation Income Statement,23495000000.0,22869000000.0,21621000000.0,20865000000.0
Selling General And Administration,62259000000.0,61082000000.0,62047000000.0,61861000000.0
General And Administrative Expense,62259000000.0,61082000000.0,62047000000.0,61861000000.0
Total Revenue,724170000000.0,710483000000.0,694639000000.0,694586000000.0
Operating Revenue,724170000000.0,710483000000.0,694639000000.0,694586000000.0
