,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,32314342.5125,12300332.2225,-123069811.162958,-36053410.080574
Tax Rate For Calcs,0.25,0.25,0.258785,0.264908
Normalized EBITDA,1314176359.43,1142527430.85,1521499847.11,1350233890.16
Total Unusual Items,129257370.05,49201328.89,-475568022.63,-136097987.65
Total Unusual Items Excluding Goodwill,129257370.05,49201328.89,-475568022.63,-136097987.65
Net Income From Continuing Operation Net Minority Interest,62987971.36,1655816.72,-222243176.84,77914384.87
Reconciled Depreciation,620257164.22,643231831.79,653326964.08,530177370.26
Reconciled Cost Of Revenue,2932806862.07,15792279499.22,16145677578.87,15781803038.15
EBITDA,1443433729.48,1191728759.74,1045931824.48,1214135902.51
EBIT,823176565.26,548496927.95,392604860.4,683958532.25
Net Interest Income,-440500541.36,-551235260.82,-586533740.22,-540198097.92
Interest Expense,425622164.88,536798611.84,594483947.36,549968356.34
Interest Income,13669657.78,31681872.51,45257790.96,39224689.07
Normalized Income,-33955056.1775,-35245179.9475,130255034.627042,177958962.439426
Net Income From Continuing And Discontinued Operation,62987971.36,1655816.72,-222243176.84,77914384.87
Total Expenses,3126491254.93,16246366260.65,16637235455.57,16370522754.41
Rent Expense Supplemental,4491742.01,17145508.06,9171227.32,10542862.8
Total Operating Income As Reported,495106644.78,-6307293.91,-215645356.21,93112528.43
Diluted Average Shares,1464836543.0,1505287927.0,1465984016.0,1082144234.0
Basic Average Shares,1464836543.0,1505287927.0,1465984016.0,1082144234.0
Diluted EPS,0.043,0.0011,-0.1516,0.072
Basic EPS,0.043,0.0011,-0.1516,0.072
Net Income Common Stockholders,62987971.36,1655816.72,-222243176.84,77914384.87
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,62987971.36,1655816.72,-222243176.84,77914384.87
Minority Interests,-141810118.16,-26193608.1,-72607344.11,-20580756.6
Net Income Including Noncontrolling Interests,204798089.52,27849424.82,-149635832.73,98495141.47
Net Income Continuous Operations,204798089.52,27849424.82,-149635832.73,98495141.47
Tax Provision,192756310.86,-16151108.71,-52243254.23,35495034.44
Pretax Income,397554400.38,11698316.11,-201879086.96,133990175.91
Other Non Operating Income Expenses,-97552244.4,18005610.02,13766269.25,40877647.48
Special Income Charges,-70994462.57,-1717659.5,-27482345.7,-250730478.97
Other Special Charges,19543.22,-944.84,-10941659.43,-6720244.78
Write Off,37605091.08,-15625591.65,-9557158.53,149229912.3
Impairment Of Capital Assets,33369828.27,17344195.99,47981163.66,108220811.45
Net Non Operating Interest Income Expense,-440500541.36,-551235260.82,-586533740.22,-540198097.92
Total Other Finance Cost,28548034.26,46118521.49,37307583.82,29454430.65
Interest Expense Non Operating,425622164.88,536798611.84,594483947.36,549968356.34
Interest Income Non Operating,13669657.78,31681872.51,45257790.96,39224689.07
Operating Income,805142743.16,469441451.16,797592513.01,767365250.81
Operating Expense,193684392.86,454086761.43,491557876.7,588719716.26
Other Operating Expenses,32087587.7,89595900.94,117747690.73,138940219.23
Depreciation And Amortization In Income Statement,26779384.73,105477957.08,118097730.76,92798358.56
Amortization,8997407.83,13959470.65,14302669.23,13232127.17
Depreciation Income Statement,17781976.9,91518486.43,103795061.53,79566231.39
Research And Development,16893092.03,9611231.67,5735059.26,919658.3
Selling General And Administration,38977880.09,148548835.2,161784944.56,190445488.31
Selling And Marketing Expense,847324.4,94308530.73,112533098.86,148235756.04
General And Administrative Expense,38130555.69,54240304.47,49251845.7,42209732.27
Rent And Landing Fees,4491742.01,17145508.06,9171227.32,10542862.8
Gross Profit,998827136.02,923528212.59,1289150389.71,1356084967.07
Cost Of Revenue,2932806862.07,15792279499.22,16145677578.87,15781803038.15
Total Revenue,3931633998.09,16715807711.81,17434827968.58,17137888005.22
Operating Revenue,3931633998.09,16715807711.81,17434827968.58,17137888005.22
