,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-2444795117.37,-1300548259.42,852524192.99,126170834.8
Repayment Of Debt,-5109449000.0,-5022874804.46,-5422012364.87,-4780616015.1
Issuance Of Debt,7973286120.75,5976433804.46,4290323562.5,7294765670.0
Capital Expenditure,-3650174323.19,-1908179902.06,-407894951.23,-920839493.23
End Cash Position,1512368821.25,1393476181.59,2211460525.23,2013758381.69
Beginning Cash Position,1393476181.59,2211460525.23,2013923928.17,1006319912.02
Effect Of Exchange Rate Changes,77202.79,336515.75,127999.81,-24364.33
Changes In Cash,118815436.87,-818320859.39,197408597.25,1007462834.0
Financing Cash Flow,2279361661.09,949732523.92,-1134999111.0,1288165631.63
Net Other Financing Charges,-57216121.33,542649944.42,419209378.16,-620224451.37
Cash Dividends Paid,-454726923.49,-475334380.05,-374269686.79,-590436831.44
Net Issuance Payments Of Debt,2863837120.75,953559000.0,-1131688802.37,2514149654.9
Net Long Term Debt Issuance,2863837120.75,953559000.0,-1131688802.37,2514149654.9
Long Term Debt Payments,-5109449000.0,-5022874804.46,-5422012364.87,-4780616015.1
Long Term Debt Issuance,7973286120.75,5976433804.46,4290323562.5,7294765670.0
Investing Cash Flow,-3365925430.04,-2375685025.95,71988564.03,-1327713125.66
Net Other Investing Changes,103141990.99,-326680535.37,-28045855.22,-6593261.94
Net Investment Purchase And Sale,164746961.06,12486853.25,384178914.26,207232347.91
Sale Of Investment,174746961.06,15933548.6,389555279.06,276166794.31
Purchase Of Investment,-10000000.0,-3446695.35,-5376364.8,-68934446.4
Net Business Purchase And Sale,15345014.27,-155582616.83,122393424.82,-614414785.27
Sale Of Business,15345014.27,28528083.17,122393424.82,133677884.0
Purchase Of Business,,-184110700.0,,-748092669.27
Net PPE Purchase And Sale,-3649159396.36,-1905908727.0,-406537919.83,-913937426.36
Sale Of PPE,1014926.83,2271175.06,1357031.4,6902066.87
Purchase Of PPE,-3650174323.19,-1908179902.06,-407894951.23,-920839493.23
Operating Cash Flow,1205379205.82,607631642.64,1260419144.22,1047010328.03
Change In Working Capital,69881042.44,-561057655.54,-292238633.35,-262998270.17
Change In Other Current Assets,107541833.47,-73628030.42,-127261187.71,-130886725.88
Change In Payable,469450891.06,-1161655068.44,518513437.7,348518502.79
Change In Inventory,9073246.25,-229111068.18,-442534076.58,-158404201.32
Change In Receivables,-516184928.34,903336511.5,-240956806.76,-322225845.76
Other Non Cash Items,440634950.75,572210958.69,623450712.85,555491878.98
Depreciation And Amortization,620257164.22,643231831.79,653326964.08,530177370.26
Amortization Cash Flow,17492462.4,14508781.42,14905039.9,16307014.48
Depreciation,602764701.82,628723050.37,638421924.18,513870355.78
Gain Loss On Investment Securities,-201381702.76,-76867657.71,399345528.76,-125268210.06
Gain Loss On Sale Of PPE,214742.3,546136.25,-12253600.52,-6338306.2
Net Income From Continuing Operations,204798089.52,27849424.82,-149635832.73,98495141.47
Cash Flowsfromusedin Operating Activities Direct,1205379205.82,607631642.64,1260419144.22,1047010328.03
Taxes Refund Paid Direct,-339940792.38,-340467055.91,-321142165.52,79770683.1
Classesof Cash Payments,-2911276065.02,-20445835681.34,-19198929666.26,-15987811451.88
Other Cash Paymentsfrom Operating Activities,-378073909.04,-681873295.53,-451593846.36,-514634636.17
Paymentson Behalfof Employees,-378082099.12,-413929091.93,-446616825.11,-415603388.51
Paymentsto Suppliersfor Goodsand Services,-2155120056.86,-19350033293.88,-18300718994.79,-15057573427.2
Classesof Cash Receiptsfrom Operating Activities,4456596063.22,21393934379.89,20780490976.0,16955051096.81
Other Cash Receiptsfrom Operating Activities,316418694.51,390867295.73,536048127.16,642552995.0
Receiptsfrom Customers,4140177368.71,21003067084.16,20244442848.84,16312498101.81
