,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-13645560.45547,-16381730.741587,-11301758.143488,-12563063.600657
Tax Rate For Calcs,0.140636,0.121185,0.081374,0.089372
Normalized EBITDA,1911368081.04,1780976621.77,1529923192.7,964372636.53
Total Unusual Items,-97027608.52,-135179586.18,-138885983.78,-140570979.09
Total Unusual Items Excluding Goodwill,-97027608.52,-135179586.18,-138885983.78,-140570979.09
Net Income From Continuing Operation Net Minority Interest,1119833030.96,1023171146.73,815714321.31,212166097.04
Reconciled Depreciation,381940448.72,370631691.07,386489408.02,461471608.39
Reconciled Cost Of Revenue,9523386172.29,9629133063.43,8736658664.19,7642983821.96
EBITDA,1814340472.52,1645797035.59,1391037208.92,823801657.44
EBIT,1432400023.8,1275165344.52,1004547800.9,362330049.05
Net Interest Income,57041357.25,58286381.16,54426456.57,5676713.64
Interest Expense,1827884.27,1975561.48,2195361.32,32366834.27
Interest Income,71739020.97,68297795.65,62967189.99,42320071.52
Normalized Income,1203215079.02453,1141969002.168413,943298546.946512,340174012.529343
Net Income From Continuing And Discontinued Operation,1119833030.96,1023171146.73,815714321.31,212166097.04
Total Expenses,11066166330.91,11093647274.36,10047115014.42,8885282077.52
Rent Expense Supplemental,15178784.55,16284271.96,18715988.82,16706112.2
Total Operating Income As Reported,1431731436.22,1265950169.77,999717879.65,324038360.31
Diluted Average Shares,1356879960.0,1356990911.0,1356810248.0,1356560723.0
Basic Average Shares,1356879960.0,1356990911.0,1356810248.0,1356560723.0
Diluted EPS,0.8253,0.754,0.6012,0.1564
Basic EPS,0.8253,0.754,0.6012,0.1564
Net Income Common Stockholders,1119833030.96,1023171146.73,815714321.31,212166097.04
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,1119833030.96,1023171146.73,815714321.31,212166097.04
Minority Interests,-109549375.94,-95727202.24,-105072329.28,-88307753.15
Net Income Including Noncontrolling Interests,1229382406.9,1118898348.97,920786650.59,300473850.19
Net Income Continuous Operations,1229382406.9,1118898348.97,920786650.59,300473850.19
Tax Provision,201189732.63,154291434.07,81565788.99,29489364.59
Pretax Income,1430572139.53,1273189783.04,1002352439.58,329963214.78
Other Non Operating Income Expenses,-1285191.36,7239613.27,2634559.93,5924854.47
Special Income Charges,-98278796.02,-135179586.18,-138889933.78,-140578709.09
Other Special Charges,1660.07,-1702945.83,-615628.98,-421716.19
Write Off,17307392.38,70951002.0,50982713.07,16607898.82
Impairment Of Capital Assets,80969743.57,65931530.01,88522849.69,124392526.46
Net Non Operating Interest Income Expense,57041357.25,58286381.16,54426456.57,5676713.64
Total Other Finance Cost,12869779.45,8035853.01,6345372.1,4276523.61
Interest Expense Non Operating,1827884.27,1975561.48,2195361.32,32366834.27
Interest Income Non Operating,71739020.97,68297795.65,62967189.99,42320071.52
Operating Income,1450765453.65,1307964049.04,1029885038.56,388993941.78
Operating Expense,1542780158.62,1464514210.93,1310456350.23,1242298255.56
Other Operating Expenses,129817245.63,138823373.86,98410922.8,115601990.87
Depreciation And Amortization In Income Statement,95156404.65,62773948.62,61166172.33,56044932.83
Amortization,45042888.06,16533171.53,16277483.29,14918752.93
Depreciation Income Statement,50113516.59,46240777.09,44888689.04,41126179.9
Research And Development,619758819.11,550462185.63,523953596.55,391825145.14
Selling General And Administration,323428126.2,403249311.72,340951346.45,347864320.11
Selling And Marketing Expense,125063779.53,178971603.26,170155155.52,147665284.22
General And Administrative Expense,198364346.67,224277708.46,170796190.93,200199035.89
Rent And Landing Fees,15178784.55,16284271.96,18715988.82,16706112.2
Gross Profit,2993545612.27,2772478259.97,2340341388.79,1631292197.34
Cost Of Revenue,9523386172.29,9629133063.43,8736658664.19,7642983821.96
Total Revenue,12516931784.56,12401611323.4,11077000052.98,9274276019.3
Operating Revenue,12516931784.56,12401611323.4,11077000052.98,9274276019.3
