,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,0.0,-80683699.93959,0.0,-129120431.178948
Tax Rate For Calcs,0.104528,0.067801,0.25,0.026043
Total Unusual Items,,-1190000000.0,,-4958000000.0
Total Unusual Items Excluding Goodwill,,-1190000000.0,,-4958000000.0
Net Income From Continuing Operation Net Minority Interest,36284000000.0,26229000000.0,8712000000.0,21500000000.0
Reconciled Depreciation,1691000000.0,1738000000.0,1770000000.0,1784000000.0
EBIT,,,66073000000.0,98071000000.0
Net Interest Income,,,-60558000000.0,-75992000000.0
Interest Expense,,,60558000000.0,75992000000.0
Interest Income,29005000000.0,28751000000.0,30182000000.0,30828000000.0
Normalized Income,36284000000.0,27338316300.06041,8712000000.0,26328879568.821053
Net Income From Continuing And Discontinued Operation,36284000000.0,26229000000.0,8712000000.0,21500000000.0
Total Expenses,111455000000.0,100720000000.0,64585000000.0,84814000000.0
Rent Expense Supplemental,,,,347000000.0
Diluted Average Shares,3119862425.0,3118787158.0,3122580645.0,3120464441.0
Basic Average Shares,3119862425.0,3118787158.0,3122580645.0,3120464441.0
Diluted EPS,11.63,8.41,2.79,6.89
Basic EPS,11.63,8.41,2.79,6.89
Net Income Common Stockholders,36284000000.0,26229000000.0,8712000000.0,21500000000.0
Net Income,36284000000.0,26229000000.0,8712000000.0,21500000000.0
Minority Interests,-5000000.0,-4000000.0,-4000000.0,-4000000.0
Net Income Including Noncontrolling Interests,36289000000.0,26233000000.0,8716000000.0,21504000000.0
Net Income Continuous Operations,36289000000.0,26233000000.0,8716000000.0,21504000000.0
Tax Provision,4236000000.0,1908000000.0,-3201000000.0,575000000.0
Pretax Income,40525000000.0,28141000000.0,5515000000.0,22079000000.0
Other Income Expense,611000000.0,1083000000.0,1133000000.0,1574000000.0
Special Income Charges,,-1190000000.0,,-4958000000.0
Other Special Charges,,0.0,,0.0
Write Off,,1190000000.0,,4958000000.0
Net Non Operating Interest Income Expense,,,-60558000000.0,-75992000000.0
Interest Expense Non Operating,,,60558000000.0,75992000000.0
Other Operating Expenses,936000000.0,4239000000.0,1018000000.0,722000000.0
Depreciation And Amortization In Income Statement,,,,1610000000.0
Depreciation Income Statement,,,,1610000000.0
Selling General And Administration,2773000000.0,3062000000.0,2370000000.0,3124000000.0
Selling And Marketing Expense,,,,
General And Administrative Expense,2773000000.0,3062000000.0,2370000000.0,3124000000.0
Rent And Landing Fees,,,,347000000.0
Total Revenue,151980000000.0,128861000000.0,70100000000.0,106893000000.0
Operating Revenue,151980000000.0,128861000000.0,70100000000.0,106893000000.0
Net Policyholder Benefits And Claims,32163000000.0,31910000000.0,34019000000.0,33083000000.0
