,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Ordinary Shares Number,3119546600.0,3119546600.0,3119546600.0,3119546600.0
Share Issued,3119546600.0,3119546600.0,3119546600.0,3119546600.0
Total Debt,20800000000.0,31099000000.0,21022000000.0,10855000000.0
Tangible Book Value,108416000000.0,92186000000.0,101004000000.0,93973000000.0
Invested Capital,131717000000.0,126624000000.0,125329000000.0,107975000000.0
Net Tangible Assets,108416000000.0,92186000000.0,101004000000.0,93973000000.0
Capital Lease Obligations,627000000.0,715000000.0,760000000.0,855000000.0
Common Stock Equity,111544000000.0,96240000000.0,105067000000.0,97975000000.0
Total Capitalization,131717000000.0,126624000000.0,125329000000.0,107975000000.0
Total Equity Gross Minority Interest,111578000000.0,96269000000.0,105092000000.0,97996000000.0
Minority Interest,34000000.0,29000000.0,25000000.0,21000000.0
Stockholders Equity,111544000000.0,96240000000.0,105067000000.0,97975000000.0
Retained Earnings,126519000000.0,108176000000.0,92124000000.0,76910000000.0
Additional Paid In Capital,23964000000.0,23964000000.0,23964000000.0,23964000000.0
Capital Stock,3120000000.0,3120000000.0,3120000000.0,3120000000.0
Common Stock,3120000000.0,3120000000.0,3120000000.0,3120000000.0
Total Liabilities Net Minority Interest,1787906000000.0,1596028000000.0,1298165000000.0,1116940000000.0
Derivative Product Liabilities,,4000000.0,,
Non Current Deferred Revenue,444000000.0,457000000.0,470000000.0,484000000.0
Non Current Deferred Taxes Liabilities,747000000.0,200000000.0,56000000.0,57000000.0
Long Term Debt And Capital Lease Obligation,20800000000.0,31099000000.0,21022000000.0,10855000000.0
Long Term Capital Lease Obligation,627000000.0,715000000.0,760000000.0,855000000.0
Long Term Debt,20173000000.0,30384000000.0,20262000000.0,10000000000.0
Payables,28706000000.0,16476000000.0,17828000000.0,20004000000.0
Other Payable,28215000000.0,16302000000.0,17703000000.0,19768000000.0
Dividends Payable,,,,22000000.0
Total Tax Payable,491000000.0,174000000.0,125000000.0,236000000.0
Accounts Payable,,,,6060000000.0
Total Assets,1899484000000.0,1692297000000.0,1403257000000.0,1214936000000.0
Non Current Deferred Taxes Assets,20996000000.0,19678000000.0,10709000000.0,7890000000.0
Financial Assets,1000000.0,,2000000.0,3000000.0
Investments And Advances,1476827000000.0,1292070000000.0,1051195000000.0,839333000000.0
Investmentin Financial Assets,1411194000000.0,1261825000000.0,1046021000000.0,457859000000.0
Held To Maturity Securities,,,,378391000000.0
Trading Securities,579756000000.0,485928000000.0,380239000000.0,79465000000.0
Long Term Equity Investment,65633000000.0,30245000000.0,5174000000.0,5820000000.0
Investment Properties,11424000000.0,9055000000.0,9383000000.0,9553000000.0
Goodwill And Other Intangible Assets,3128000000.0,4054000000.0,4063000000.0,4002000000.0
Other Intangible Assets,3128000000.0,4054000000.0,4063000000.0,4002000000.0
Net PPE,17318000000.0,18837000000.0,18899000000.0,18736000000.0
Accumulated Depreciation,-5053000000.0,-4537000000.0,-3895000000.0,-3292000000.0
Gross PPE,22371000000.0,23374000000.0,22794000000.0,22028000000.0
Construction In Progress,1350000000.0,2339000000.0,2039000000.0,1877000000.0
Other Properties,3163000000.0,3111000000.0,3031000000.0,2636000000.0
Properties,17858000000.0,17924000000.0,17724000000.0,17515000000.0
Other Receivables,4980000000.0,8844000000.0,13529000000.0,19942000000.0
Accounts Receivable,,,,7021000000.0
Cash Cash Equivalents And Short Term Investments,42923000000.0,38461000000.0,21808000000.0,393257000000.0
Other Short Term Investments,,,,375654000000.0
Cash And Cash Equivalents,42923000000.0,38461000000.0,21808000000.0,17603000000.0
