,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,109434000000.0,95190000000.0,89458000000.0,86727000000.0
Repayment Of Debt,-10000000000.0,-6440000000.0,-9210000000.0,-2770000000.0
Issuance Of Debt,14320000000.0,10000000000.0,16440000000.0,9210000000.0
Capital Expenditure,-1482000000.0,-1100000000.0,-2090000000.0,-1789000000.0
End Cash Position,42898000000.0,38432000000.0,21788000000.0,17586000000.0
Beginning Cash Position,38432000000.0,21788000000.0,17586000000.0,15459000000.0
Effect Of Exchange Rate Changes,-73000000.0,96000000.0,17000000.0,373000000.0
Changes In Cash,4539000000.0,16548000000.0,4185000000.0,1754000000.0
Financing Cash Flow,3739000000.0,62029000000.0,69286000000.0,2839000000.0
Net Other Financing Charges,11498000000.0,63598000000.0,66283000000.0,1464000000.0
Cash Dividends Paid,-12008000000.0,-4699000000.0,-3755000000.0,-4830000000.0
Net Issuance Payments Of Debt,4320000000.0,3560000000.0,7230000000.0,6440000000.0
Net Long Term Debt Issuance,4320000000.0,3560000000.0,7230000000.0,6440000000.0
Long Term Debt Payments,-10000000000.0,-6440000000.0,-9210000000.0,-2770000000.0
Long Term Debt Issuance,14320000000.0,10000000000.0,16440000000.0,9210000000.0
Investing Cash Flow,-110116000000.0,-141771000000.0,-156649000000.0,-89601000000.0
Net Other Investing Changes,50600000000.0,42754000000.0,46158000000.0,-6722000000.0
Net Investment Purchase And Sale,-155210000000.0,-137865000000.0,-207724000000.0,-88831000000.0
Sale Of Investment,768609000000.0,652555000000.0,508379000000.0,467170000000.0
Purchase Of Investment,-923819000000.0,-790420000000.0,-716103000000.0,-556001000000.0
Net Business Purchase And Sale,1186000000.0,169000000.0,6978000000.0,7739000000.0
Sale Of Business,1186000000.0,169000000.0,6978000000.0,7739000000.0
Net PPE Purchase And Sale,-1473000000.0,-1089000000.0,-2061000000.0,-1787000000.0
Sale Of PPE,9000000.0,11000000.0,29000000.0,2000000.0
Purchase Of PPE,-1482000000.0,-1100000000.0,-2090000000.0,-1789000000.0
Operating Cash Flow,110916000000.0,96290000000.0,91548000000.0,88516000000.0
Change In Working Capital,-1469000000.0,1171000000.0,1088000000.0,-1235000000.0
Change In Payable,-1362000000.0,-1864000000.0,-2289000000.0,-4214000000.0
Change In Receivables,-107000000.0,3035000000.0,3377000000.0,2979000000.0
Other Non Cash Items,-28894000000.0,-28641000000.0,-30064000000.0,-30702000000.0
Provisionand Write Offof Assets,3479000000.0,4605000000.0,307000000.0,4958000000.0
Deferred Tax,3989000000.0,1644000000.0,-3403000000.0,379000000.0
Depreciation And Amortization,1691000000.0,1738000000.0,1770000000.0,1784000000.0
Amortization Cash Flow,356000000.0,369000000.0,382000000.0,385000000.0
Depreciation,1335000000.0,1369000000.0,1388000000.0,1399000000.0
Gain Loss On Investment Securities,-74322000000.0,-51743000000.0,9899000000.0,-17595000000.0
Net Foreign Currency Exchange Gain Loss,162000000.0,-80000000.0,-113000000.0,-452000000.0
Gain Loss On Sale Of PPE,4000000.0,3000000.0,1000000.0,2000000.0
Net Income From Continuing Operations,36289000000.0,26233000000.0,8716000000.0,21504000000.0
Cash Flowsfromusedin Operating Activities Direct,110916000000.0,96290000000.0,91548000000.0,88516000000.0
Classesof Cash Payments,-113418000000.0,-98582000000.0,-94579000000.0,-87327000000.0
Other Cash Paymentsfrom Operating Activities,-15247000000.0,-12748000000.0,-13968000000.0,-14581000000.0
Paymentson Behalfof Employees,-8594000000.0,-7652000000.0,-7873000000.0,-8141000000.0
Classesof Cash Receiptsfrom Operating Activities,224334000000.0,194872000000.0,186127000000.0,175843000000.0
Other Cash Receiptsfrom Operating Activities,2279000000.0,2046000000.0,2932000000.0,1777000000.0
