,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,-402754997.8,-311353957.04,-167807485.67,-67609436.51
Repayment Of Debt,-10000000.0,-17000000.0,-26000000.0,-53039959.73
Issuance Of Debt,21447085.83,17000000.0,25000000.0,31078656.76
Capital Expenditure,-63834243.92,-311653845.28,-147286601.98,-14527962.97
End Cash Position,9705196.49,9746346.87,59510287.02,13552237.34
Beginning Cash Position,9746346.87,59997891.65,13552237.34,27482666.69
Effect Of Exchange Rate Changes,-1697.84,,,-1249.41
Changes In Cash,-39452.54,-50251544.78,45958049.68,-13929179.94
Financing Cash Flow,454699368.21,258175999.47,226242614.29,32777456.57
Net Other Financing Charges,443624162.73,258946124.46,228881558.08,58307046.16
Cash Dividends Paid,-371880.35,-770124.99,-1638943.79,-3568286.62
Net Issuance Payments Of Debt,11447085.83,0.0,-1000000.0,-21961302.97
Net Long Term Debt Issuance,11447085.83,0.0,-1000000.0,-21961302.97
Long Term Debt Payments,-10000000.0,-17000000.0,-26000000.0,-53039959.73
Long Term Debt Issuance,21447085.83,17000000.0,25000000.0,31078656.76
Investing Cash Flow,-115818066.87,-308727432.49,-159763680.92,6374837.03
Net Other Investing Changes,5480122.72,,-14000000.0,
Net Investment Purchase And Sale,1500000.0,,10.0,
Sale Of Investment,1500000.0,,10.0,
Purchase Of Investment,,,,
Net Business Purchase And Sale,-59396994.52,2926412.79,1522911.06,8000000.0
Sale Of Business,,2926412.79,22807681.4,8000000.0
Purchase Of Business,-59396994.52,,-21284770.34,
Net PPE Purchase And Sale,-63401195.07,-311653845.28,-147286601.98,-1625162.97
Sale Of PPE,433048.85,,,12902800.0
Purchase Of PPE,-63834243.92,-311653845.28,-147286601.98,-14527962.97
Operating Cash Flow,-338920753.88,299888.24,-20520883.69,-53081473.54
Change In Working Capital,-340817232.11,-18297555.39,-16820365.68,-51613867.61
Change In Other Current Assets,9869709.89,-31145484.88,-13507067.16,22559121.13
Change In Payable,-160535595.93,65633830.15,-16956757.21,-148155987.63
Change In Inventory,-83760164.83,116965632.0,-35750390.37,45124787.75
Change In Receivables,-106391181.24,-169751532.66,49393849.06,28858211.14
Other Non Cash Items,29088718.7,17421529.04,14583728.74,23762151.81
Depreciation And Amortization,33238056.9,27964172.99,26543247.96,115453835.91
Amortization Cash Flow,7173646.44,5739114.41,1524395.93,1365892.06
Depreciation,26064410.46,22225058.58,25018852.03,114087943.85
Gain Loss On Investment Securities,,1319764.17,-20586515.39,-681755.01
Gain Loss On Sale Of PPE,26578.65,-358625.67,4141036.42,-738855.72
Net Income From Continuing Operations,-106825447.4,-39257291.13,-37404710.5,-187360028.69
Cash Flowsfromusedin Operating Activities Direct,-338920753.88,299888.24,-20520883.69,-53081473.54
Taxes Refund Paid Direct,25203591.36,-41105528.2,-2012815.46,-3036603.53
Classesof Cash Payments,-677379664.89,-355230470.5,-399604962.92,-536440385.74
Other Cash Paymentsfrom Operating Activities,-81935267.07,-50432884.97,-33835680.71,-50153457.72
Paymentson Behalfof Employees,-40438153.59,-47113300.8,-35335994.37,-96453609.62
Paymentsto Suppliersfor Goodsand Services,-555006244.23,-257684284.73,-330433287.84,-389833318.4
Classesof Cash Receiptsfrom Operating Activities,313255319.65,396635886.94,381096894.69,486395515.73
Other Cash Receiptsfrom Operating Activities,39152209.83,145895770.9,44179418.46,18858519.31
Receiptsfrom Customers,274103109.82,250740116.04,336917476.23,467536996.42
