,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,-2734574744.75,-1387032086.09,-1117570552.28,-453082021.39
Repayment Of Debt,-3160364667.39,-3147658461.83,-1023677992.02,-485565187.12
Issuance Of Debt,5956985992.46,4294750001.36,2223463763.0,555750503.29
Capital Expenditure,-493681576.64,-123665366.78,-102157019.72,-122344892.58
End Cash Position,706166895.85,913918952.26,261621196.04,48881740.93
Beginning Cash Position,913918952.26,261621196.04,48881740.93,89996511.81
Effect Of Exchange Rate Changes,2728849.35,-16546081.64,-9141506.27,8428098.16
Changes In Cash,-210480905.76,668843837.86,221880961.38,-49542869.04
Financing Cash Flow,2576363006.77,2051934423.73,1144971613.8,550219420.38
Net Other Financing Charges,-36055064.9,1011743961.9,-9341381.53,493057663.09
Cash Dividends Paid,-184203253.4,-106901077.7,-45472775.65,-13023558.88
Net Issuance Payments Of Debt,2796621325.07,1147091539.53,1199785770.98,70185316.17
Net Long Term Debt Issuance,2796621325.07,1147091539.53,1199785770.98,70185316.17
Long Term Debt Payments,-3160364667.39,-3147658461.83,-1023677992.02,-485565187.12
Long Term Debt Issuance,5956985992.46,4294750001.36,2223463763.0,555750503.29
Investing Cash Flow,-545950744.42,-119723866.56,92322880.14,-269025160.61
Net Other Investing Changes,-20509274.08,2380700.22,190588597.22,-178554890.34
Net Investment Purchase And Sale,-32168163.0,-14000000.0,2054083.44,
Sale Of Investment,6800000.0,0.0,2494083.44,
Purchase Of Investment,-38968163.0,-14000000.0,-440000.0,
Net Business Purchase And Sale,,,0.0,31874622.31
Sale Of Business,,,0.0,31874622.31
Net PPE Purchase And Sale,-493273307.34,-108104566.78,-100319800.52,-122344892.58
Sale Of PPE,408269.3,15560800.0,1837219.2,
Purchase Of PPE,-493681576.64,-123665366.78,-102157019.72,-122344892.58
Operating Cash Flow,-2240893168.11,-1263366719.31,-1015413532.56,-330737128.81
Change In Working Capital,-3433472572.4,-1890362957.64,-1202677065.68,-470030550.38
Change In Other Current Assets,-12119039.48,15680584.68,-17862294.78,-727723.74
Change In Payable,462229148.67,693584677.63,-19323480.07,122656421.11
Change In Inventory,-2590067238.68,-2545736799.1,-1169798177.02,-215235542.46
Change In Receivables,-1293515442.91,-53891420.85,4306886.19,-376723705.29
Other Non Cash Items,185107828.21,118516548.88,47579359.7,42153472.5
Depreciation And Amortization,66557936.74,46711492.79,38649788.14,21578967.81
Amortization Cash Flow,10573922.03,4866111.24,5552440.69,3911093.55
Depreciation,55984014.71,41845381.55,33097347.45,17667874.26
Gain Loss On Investment Securities,-759788.74,-19243367.37,2139109.17,-33016040.29
Gain Loss On Sale Of PPE,276453.42,-15514119.71,1731676.0,-795000.0
Net Income From Continuing Operations,688241601.39,350716581.48,25823422.75,67427274.94
Cash Flowsfromusedin Operating Activities Direct,-2240893168.11,-1263366719.31,-1015413532.56,-330737128.81
Taxes Refund Paid Direct,39672900.36,34816059.92,-8485087.53,-37947926.4
Classesof Cash Payments,-14237953489.28,-6362563770.64,-2950408389.5,-1372332464.53
Other Cash Paymentsfrom Operating Activities,-104363151.96,-52535930.35,-38871129.81,-22975543.95
Paymentson Behalfof Employees,-300790460.26,-184114844.69,-116460510.09,-86396943.18
Paymentsto Suppliersfor Goodsand Services,-13832799877.06,-6125912995.6,-2795076749.6,-1262959977.4
Classesof Cash Receiptsfrom Operating Activities,11957387420.81,5064380991.41,1943479944.47,1079543262.12
Other Cash Receiptsfrom Operating Activities,64475054.57,26145421.13,45541948.65,37139517.13
Receiptsfrom Customers,11892912366.24,5038235570.28,1897937995.82,1042403744.99
