,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,152137339.38,-523337668.34,-1286637983.08,112761401.58
Repayment Of Debt,-574871007.31,-498810188.29,-497000000.0,-276825073.99
Issuance Of Debt,832803714.16,504226988.83,470695433.33,432662243.24
Capital Expenditure,-211196176.86,-206570663.29,-218888045.4,-172365538.06
End Cash Position,1421825635.32,1744104738.1,2422155268.89,3993773520.21
Beginning Cash Position,1744104738.1,2422155268.89,3993773520.21,3833917619.21
Changes In Cash,-322279102.78,-678050530.79,-1571618251.32,159855901.0
Financing Cash Flow,76999529.49,-148868226.95,-289925277.7,-36963968.54
Net Other Financing Charges,-146747308.14,-75359561.4,-135587046.49,-88734330.04
Cash Dividends Paid,-22186589.06,-56449940.51,-96505642.8,-78215659.66
Net Issuance Payments Of Debt,257932706.85,5416800.54,-26304566.67,155837169.25
Net Long Term Debt Issuance,257932706.85,5416800.54,-26304566.67,155837169.25
Long Term Debt Payments,-574871007.31,-498810188.29,-497000000.0,-276825073.99
Long Term Debt Issuance,832803714.16,504226988.83,470695433.33,432662243.24
Investing Cash Flow,-762612148.51,-212415298.79,-213943035.94,-88307070.1
Net Other Investing Changes,-554000000.0,,,-3149257.82
Net Investment Purchase And Sale,2548528.35,-5892585.5,4626473.2,87181775.78
Sale Of Investment,2548528.35,457414.5,4626473.2,87181775.78
Purchase Of Investment,,-6350000.0,,
Net PPE Purchase And Sale,-211160676.86,-206522713.29,-218569509.14,-172339588.06
Sale Of PPE,35500.0,47950.0,318536.26,25950.0
Purchase Of PPE,-211196176.86,-206570663.29,-218888045.4,-172365538.06
Operating Cash Flow,363333516.24,-316767005.05,-1067749937.68,285126939.64
Change In Working Capital,-54965711.68,-842182620.35,-1662904638.06,-415621847.29
Change In Other Current Assets,-5003518.42,-25492463.23,-6993392.21,-13507978.38
Change In Payable,-453688297.15,-390939585.33,-315220450.1,-253621911.57
Change In Inventory,-228915668.2,-360747258.92,112016303.47,447862568.57
Change In Receivables,632641772.09,-65003312.87,-1452707099.22,-596354525.91
Other Non Cash Items,,,,
Depreciation And Amortization,358725702.37,390970763.07,311884691.87,353477765.6
Amortization Cash Flow,172106765.15,189391616.99,121493812.26,121573612.62
Depreciation,186618937.22,201579146.08,190390879.61,231904152.98
Gain Loss On Investment Securities,-11584041.95,-16991713.53,-6811881.49,-83075175.51
Gain Loss On Sale Of PPE,570863.18,144018.81,50964.49,167643.8
Net Income From Continuing Operations,24052047.9,-30581082.08,169493122.52,358473110.55
Cash Flowsfromusedin Operating Activities Direct,363333516.24,-316767005.05,-1067749937.68,285126939.64
Taxes Refund Paid Direct,-94955463.22,-70723403.22,-118976859.68,-55940847.11
Classesof Cash Payments,-6613014817.89,-5578705634.71,-6481203294.12,-7513838700.78
Other Cash Paymentsfrom Operating Activities,-292900161.69,-141043607.84,-161918820.48,-177761686.65
Paymentson Behalfof Employees,-1373347782.25,-1340146124.6,-1372201591.78,-1377298782.06
Paymentsto Suppliersfor Goodsand Services,-4946766873.95,-4097515902.27,-4947082881.86,-5958778232.07
Classesof Cash Receiptsfrom Operating Activities,7071303797.35,5332662032.88,5532430216.12,7854906487.53
Other Cash Receiptsfrom Operating Activities,276491595.42,95705724.06,138578012.36,104521384.26
Receiptsfrom Customers,6794812201.93,5236956308.82,5393852203.76,7750385103.27
