,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Ordinary Shares Number,1182489135.0,1182489135.0,1182489135.0,1182489135.0
Share Issued,1182489135.0,1182489135.0,1182489135.0,1182489135.0
Total Debt,823426102.97,597952145.89,572607545.57,604129188.05
Tangible Book Value,4520129522.88,4613809715.99,4758591852.83,4778409654.97
Invested Capital,6860331705.61,6579370456.67,6575610993.41,6521622667.1
Working Capital,4567604507.18,4767540406.18,5006790360.14,5028343690.99
Net Tangible Assets,4520129522.88,4613809715.99,4758591852.83,4778409654.97
Capital Lease Obligations,223811476.96,246670876.85,217085030.09,217694502.13
Common Stock Equity,6365044137.99,6340935472.84,6336636313.02,6256419153.21
Total Capitalization,6369844137.99,6340935472.84,6336636313.02,6256419153.21
Total Equity Gross Minority Interest,8082166771.42,8082457607.02,8192332644.89,8144175730.92
Minority Interest,1717122633.43,1741522134.18,1855696331.87,1887756577.71
Stockholders Equity,6365044137.99,6340935472.84,6336636313.02,6256419153.21
Retained Earnings,3200009568.11,3177576828.01,3205899519.75,3149284224.27
Additional Paid In Capital,1608759410.58,1608759410.58,1583790012.33,1572274678.0
Capital Stock,1182489135.0,1182489135.0,1182489135.0,1182489135.0
Common Stock,1182489135.0,1182489135.0,1182489135.0,1182489135.0
Total Liabilities Net Minority Interest,5119131308.8,5154302082.66,5315208147.05,5653061760.84
Total Non Current Liabilities Net Minority Interest,344071044.35,355512378.55,401663804.92,399938914.05
Non Current Deferred Revenue,112469926.52,106670674.73,114286083.11,118113224.3
Non Current Deferred Taxes Liabilities,2989640.87,2170826.97,70292691.72,64131187.62
Long Term Debt And Capital Lease Obligation,228611476.96,246670876.85,217085030.09,217694502.13
Long Term Capital Lease Obligation,223811476.96,246670876.85,217085030.09,217694502.13
Long Term Debt,4800000.0,,,
Current Liabilities,4775060264.45,4798789704.11,4913544342.13,5253122846.79
Other Current Liabilities,13116732.63,14492800.09,98260986.9,87408030.58
Current Debt And Capital Lease Obligation,594814626.01,351281269.04,355522515.48,386434685.92
Current Debt,490487567.62,238434983.83,238974680.39,265203513.89
Payables,3158539799.93,3328340899.88,3450947179.31,3692162339.85
Other Payable,83409102.14,132104297.75,85503124.18,121588972.75
Dividends Payable,200206.0,200206.0,210000.0,
Total Tax Payable,131472097.18,51146373.57,64226944.73,104820347.25
Accounts Payable,2943458394.61,3144890022.56,3301007110.4,3465753019.85
Total Assets,13201298080.22,13236759689.68,13507540791.94,13797237491.76
Total Non Current Assets,3858633308.59,3670429579.39,3587206089.67,3515770953.98
Other Non Current Assets,119139404.87,22888875.62,35249138.07,58144054.47
Non Current Deferred Assets,6443255.26,7872514.02,7649133.42,15136488.21
Non Current Deferred Taxes Assets,77841556.64,72019224.32,114648625.84,101493729.53
Investmentin Financial Assets,,,,
Available For Sale Securities,,,,
Long Term Equity Investment,285962139.47,276385185.49,265800504.51,262872007.05
Investment Properties,281248364.09,289368519.11,297488674.1,305608830.62
Goodwill And Other Intangible Assets,1844914615.11,1727125756.85,1578044460.19,1478009498.24
Other Intangible Assets,1844914615.11,1727125756.85,1578044460.19,1478009498.24
Net PPE,1243083973.15,1274769503.98,1288325553.54,1294506345.86
Accumulated Depreciation,-1133112155.15,-1076586487.61,-1003033946.58,-939994238.36
Gross PPE,2376196128.3,2351355991.59,2291359500.12,2234500584.22
Construction In Progress,,1428079.83,1406069.52,13781537.8
Other Properties,430674255.9,457215183.86,432031349.27,432273911.92
Machinery Furniture Equipment,1073734275.36,1022761013.19,990335554.79,925157832.89
Properties,871787597.04,869951714.71,867586526.54,863287301.61
Current Assets,9342664771.63,9566330110.29,9920334702.27,10281466537.78
Other Current Assets,62880790.37,60559402.08,108816000.51,118580207.12
Prepaid Assets,375814566.95,331243311.05,419242753.77,532946412.82
Inventory,2470656291.57,2241740623.37,1880993364.45,2005444550.27
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,1669961828.44,1210163006.01,918488928.87,728424416.89
Finished Goods,3318966.17,85902033.09,43966258.22,75968446.76
Work In Process,462047056.41,545894098.24,506418393.81,693492028.9
Raw Materials,335328440.55,399781486.03,412119783.55,507559657.72
Other Receivables,2474597634.93,3261782511.84,3306705059.83,1619805687.07
Accounts Receivable,2068727448.31,1912886038.75,1760980262.69,1959265284.14
Allowance For Doubtful Accounts Receivable,-201033712.52,-231710175.2,-191935759.56,-123562844.15
Gross Accounts Receivable,2269761160.83,2144596213.95,1952916022.25,2082828128.29
Cash Cash Equivalents And Short Term Investments,1889988039.5,1758118223.2,2443597261.02,4045424396.36
Cash And Cash Equivalents,1889988039.5,1758118223.2,2443597261.02,4045424396.36
Cash Equivalents,1855087525.34,1723796869.33,2391769373.28,24448765.12
Cash Financial,34900514.16,34321353.87,51827887.74,4020975631.24
