,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Ordinary Shares Number,752640000.0,752640000.0,752640000.0,752640000.0
Share Issued,752640000.0,752640000.0,752640000.0,752640000.0
Total Debt,,,948896.27,1866368.04
Tangible Book Value,9164564459.84,7638957736.98,6975993984.23,6893917239.53
Invested Capital,9491716450.29,7974107473.75,7319141467.32,7245062468.94
Working Capital,7892553095.16,6485394914.74,5848988948.71,5934180068.84
Net Tangible Assets,9164564459.84,7638957736.98,6975993984.23,6893917239.53
Capital Lease Obligations,,,,948896.34
Common Stock Equity,9491716450.29,7974107473.75,7319141467.32,7245062468.94
Total Capitalization,9491716450.29,7974107473.75,7319141467.32,7245062468.94
Total Equity Gross Minority Interest,9491954738.22,7974325150.3,7319347639.52,7245062468.94
Minority Interest,238287.93,217676.55,206172.2,
Stockholders Equity,9491716450.29,7974107473.75,7319141467.32,7245062468.94
Retained Earnings,8211208658.18,6672686655.49,6032139965.46,5974781410.23
Additional Paid In Capital,356802975.99,356802975.99,356802975.99,356775876.82
Capital Stock,537600000.0,537600000.0,537600000.0,537600000.0
Common Stock,537600000.0,537600000.0,537600000.0,537600000.0
Total Liabilities Net Minority Interest,6341039595.3,3002176417.23,2525513050.83,1782475253.94
Total Non Current Liabilities Net Minority Interest,103600333.81,116014184.81,109567250.94,100725534.5
Other Non Current Liabilities,102479800.55,114690851.18,109081494.78,99084682.82
Non Current Deferred Revenue,1120533.26,1323333.63,375000.25,575000.17
Non Current Deferred Taxes Liabilities,,,110755.91,116955.17
Long Term Debt And Capital Lease Obligation,,,,948896.34
Long Term Capital Lease Obligation,,,,948896.34
Current Liabilities,6237439261.49,2886162232.42,2415945799.89,1681749719.44
Other Current Liabilities,2883773.96,1245070.38,333693.63,406385.09
Current Debt And Capital Lease Obligation,,,948896.27,917471.7
Payables,4465260400.89,1398792199.37,1313136470.24,698847414.31
Other Payable,3872784991.03,1043016743.37,886128436.7,414580178.54
Dividends Payable,,,127204572.5,
Total Tax Payable,387799591.04,194234044.67,134665033.19,174079022.62
Accounts Payable,204675818.82,161541411.33,165138427.85,110188213.15
Total Assets,15832994333.52,10976501567.53,9844860690.35,9027537722.88
Total Non Current Assets,1703001976.87,1604944420.37,1579925941.75,1411607934.6
Other Non Current Assets,,331254408.61,,
Non Current Deferred Assets,,,,155345.9
Non Current Deferred Taxes Assets,325540.4,477531.01,821700.68,835472.38
Investmentin Financial Assets,6685619.32,6827243.23,6941196.52,8084495.57
Available For Sale Securities,6685619.32,6827243.23,6941196.52,8084495.57
Long Term Equity Investment,5108792.36,4004118.51,2984348.95,2208118.23
Goodwill And Other Intangible Assets,327151990.45,335149736.77,343147483.09,351145229.41
Other Intangible Assets,323256662.29,331254408.61,339252154.93,347249901.25
Goodwill,3895328.16,3895328.16,3895328.16,3895328.16
Net PPE,1363730034.34,1258485790.85,1226031212.51,1049179273.11
Accumulated Depreciation,-376294589.77,-326517138.14,-283312765.62,-239008304.48
Gross PPE,1740024624.11,1585002928.99,1509343978.13,1288187577.59
Construction In Progress,778016979.96,626252320.68,559492683.44,346224205.76
Other Properties,107193859.14,103936823.3,95040934.36,87616456.01
Machinery Furniture Equipment,9168990.89,9168990.89,9165566.21,9162115.61
Buildings And Improvements,,,,
Properties,845644794.12,845644794.12,845644794.12,845184800.21
Current Assets,14129992356.65,9371557147.16,8264934748.6,7615929788.28
Other Current Assets,33727837.56,49656469.97,9609968.57,8697748.09
Prepaid Assets,158067.57,944979.21,426924.0,811710.0
Other Receivables,39133399.51,30579638.8,30943590.04,30265918.76
Accounts Receivable,20639274.98,40678253.12,54082400.83,37783414.99
Allowance For Doubtful Accounts Receivable,-1711207.51,-2818794.8,-3521584.63,-2433684.65
Gross Accounts Receivable,22350482.49,43497047.92,57603985.46,40217099.64
Cash Cash Equivalents And Short Term Investments,14036333777.03,9249697806.06,8169871865.16,7538370996.44
Other Short Term Investments,,50000000.0,,
Cash And Cash Equivalents,14036333777.03,9199697806.06,8169871865.16,7538370996.44
Cash Equivalents,3673913422.91,885694991.9,852339896.31,288595841.77
Cash Financial,10362420354.12,8314002814.16,7317531968.85,7249775154.67
