,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,-41151928.98,-142282583.33,-399217013.7,345687440.25
Capital Expenditure,-188922881.42,-212873976.7,-234321480.54,-184375525.99
End Cash Position,460866346.44,1251844352.74,1385340637.57,2133464543.25
Beginning Cash Position,1251844352.74,1385340637.57,2133464543.25,297368160.43
Effect Of Exchange Rate Changes,-6639011.88,3655734.77,-153771.33,4724664.35
Changes In Cash,-784338994.42,-137152019.6,-747970134.35,1831371718.47
Financing Cash Flow,333285507.0,-138150916.34,1763370077.33,24727577.39
Net Other Financing Charges,333323845.13,-138150916.34,1788130346.4,73992388.06
Cash Dividends Paid,-38338.13,,-24760269.07,-49264810.67
Investing Cash Flow,-1265395453.86,-69592496.63,-2346444678.52,1276581174.84
Net Other Investing Changes,39999.97,-1613288.89,-1465000.0,800000.0
Net Investment Purchase And Sale,-1077012406.26,724323489.17,-2110686950.19,1527716839.03
Sale Of Investment,11942457215.9,10552483889.17,9064313049.81,8441716839.03
Purchase Of Investment,-13019469622.16,-9828160400.0,-11175000000.0,-6914000000.0
Net Business Purchase And Sale,499833.85,-579429720.21,,-67573333.33
Sale Of Business,499833.85,,,
Purchase Of Business,,-579429720.21,,-67573333.33
Net PPE Purchase And Sale,-188922881.42,-212872976.7,-234292728.33,-184362330.86
Sale Of PPE,,1000.0,28752.21,13195.13
Purchase Of PPE,-188922881.42,-212873976.7,-234321480.54,-184375525.99
Operating Cash Flow,147770952.44,70591393.37,-164895533.16,530062966.24
Change In Working Capital,-198911582.77,126685790.71,-222482379.09,-28781832.4
Change In Other Current Liabilities,4609198.5,337805.93,-6673851.99,1689519.4
Change In Other Current Assets,-909880.58,580797.87,-47666703.72,-125139.13
Change In Payable,111355280.7,81659668.9,-28450271.43,30647201.63
Change In Inventory,-140986315.25,23617597.4,-161513218.8,-154374537.16
Change In Receivables,-172979866.14,20489920.61,21821666.85,93381122.86
Other Non Cash Items,39575705.47,26043867.38,16926361.61,1770076.61
Stock Based Compensation,48508179.93,2647822.62,35902565.4,298367354.86
Depreciation And Amortization,89228075.72,90671298.22,81257452.23,49889474.75
Amortization Cash Flow,20259318.99,17518968.44,14473226.19,7941722.84
Depreciation,68968756.73,73152329.78,66784226.04,41947751.91
Gain Loss On Investment Securities,-41470263.62,-71437280.6,-66322657.14,-67795347.35
Gain Loss On Sale Of PPE,20367.67,1962151.88,191833.41,3079.49
Net Income From Continuing Operations,172991828.8,-197216906.42,-34713078.5,266807410.51
Cash Flowsfromusedin Operating Activities Direct,147770952.44,70591393.37,-164895533.16,530062966.24
Taxes Refund Paid Direct,-21977707.47,-3509063.77,-18787673.27,-89549828.61
Classesof Cash Payments,-2096586190.87,-1373535052.36,-1464779074.58,-1536915022.46
Other Cash Paymentsfrom Operating Activities,-57756559.13,-71496136.89,-49092895.92,-117820001.64
Paymentson Behalfof Employees,-541351110.6,-515256183.56,-468098265.38,-327653200.02
Paymentsto Suppliersfor Goodsand Services,-1497478521.14,-786782731.91,-947587913.28,-1091441820.8
Classesof Cash Receiptsfrom Operating Activities,2266334850.78,1447635509.5,1318671214.69,2156527817.31
Other Cash Receiptsfrom Operating Activities,54368964.15,52744488.36,53236740.85,75148771.5
Receiptsfrom Customers,2211965886.63,1394891021.14,1265434473.84,2081379045.81
