,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-32432436.242461,-41792797.591761,20763758.686114,11084190.177956
Tax Rate For Calcs,0.201269,0.185905,0.23439,0.200914
Normalized EBITDA,3234541969.72,3557702140.76,3439846670.79,4049725671.43
Total Unusual Items,-161139453.82,-224807077.38,88586249.98,55168848.9
Total Unusual Items Excluding Goodwill,-161139453.82,-224807077.38,88586249.98,55168848.9
Net Income From Continuing Operation Net Minority Interest,1043960186.44,1270373073.72,1001422054.22,1307433297.0
Reconciled Depreciation,1016002741.22,1012932487.86,1028512123.28,860258415.13
Reconciled Cost Of Revenue,3395585794.64,3720401498.51,3677394433.3,5595174081.43
EBITDA,3073402515.9,3332895063.38,3528432920.77,4104894520.33
EBIT,2057399774.68,2319962575.52,2499920797.49,3244636105.2
Net Interest Income,-344187449.97,-409177688.31,-567602952.48,-477504672.71
Interest Expense,351084871.1,401386137.7,567851785.58,476290060.96
Interest Income,8445368.47,9876480.04,12575336.21,6646735.87
Normalized Income,1172667204.017539,1453387353.508239,933599562.926114,1263348638.277956
Net Income From Continuing And Discontinued Operation,1043960186.44,1270373073.72,1001422054.22,1307433297.0
Total Expenses,4062356785.6,4406250193.87,4408974616.43,6437964275.71
Rent Expense Supplemental,1910031.01,3984641.98,4675339.4,18619630.66
Total Operating Income As Reported,1635330890.3,1915743203.12,1937053242.47,2795210652.41
Diluted Average Shares,5384013339.0,5382936753.0,5383989539.0,5382599000.0
Basic Average Shares,5384013339.0,5382936753.0,5383989539.0,5382599000.0
Diluted EPS,0.1939,0.236,0.186,0.2429
Basic EPS,0.1939,0.236,0.186,0.2429
Net Income Common Stockholders,1043960186.44,1270373073.72,1001422054.22,1307433297.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,1043960186.44,1270373073.72,1001422054.22,1307433297.0
Minority Interests,-318925792.64,-291530088.22,-477788701.05,-904713467.31
Net Income Including Noncontrolling Interests,1362885979.08,1561903161.94,1479210755.27,2212146764.31
Net Income Continuous Operations,1362885979.08,1561903161.94,1479210755.27,2212146764.31
Tax Provision,343428924.5,356673275.88,452858256.64,556199279.93
Pretax Income,1706314903.58,1918576437.82,1932069011.91,2768346044.24
Other Non Operating Income Expenses,70984013.28,2833234.7,-4984230.56,-26864608.17
Special Income Charges,163303151.18,-232886234.06,-309720686.96,-159986349.08
Other Special Charges,-241827.28,-321008.31,-1218696.03,-4853605.57
Write Off,-166606217.0,164075338.32,50216509.92,156900613.33
Impairment Of Capital Assets,3544893.1,69131904.05,260722873.07,7939341.32
Net Non Operating Interest Income Expense,-344187449.97,-409177688.31,-567602952.48,-477504672.71
Total Other Finance Cost,1547947.34,17668030.65,12326503.11,7861347.62
Interest Expense Non Operating,351084871.1,401386137.7,567851785.58,476290060.96
Interest Income Non Operating,8445368.47,9876480.04,12575336.21,6646735.87
Operating Income,1682152619.19,1670564840.02,1704422422.81,2432995068.41
Operating Expense,666770990.96,685848695.36,731580183.13,842790194.28
Other Operating Expenses,41116364.26,40980074.33,42707818.89,54622799.05
Depreciation And Amortization In Income Statement,122583894.66,112006109.39,99178707.47,119239361.79
Amortization,13164489.91,12459448.76,9538536.94,8705451.35
Depreciation Income Statement,109419404.75,99546660.63,89640170.53,110533910.44
Research And Development,10255271.7,12379420.14,15953796.92,8365404.04
Selling General And Administration,161977746.81,171179373.72,531278626.29,603614222.7
Selling And Marketing Expense,37736751.17,29268772.14,26258048.49,49099117.12
General And Administrative Expense,124240995.64,141910601.58,505020577.8,554515105.58
Rent And Landing Fees,1910031.01,3984641.98,4675339.4,18619630.66
Gross Profit,2348923610.15,2356413535.38,2436002605.94,3275785262.69
Cost Of Revenue,3395585794.64,3720401498.51,3677394433.3,5595174081.43
Total Revenue,5744509404.79,6076815033.89,6113397039.24,8870959344.12
Operating Revenue,5744509404.79,6076815033.89,6113397039.24,8870959344.12
