,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,5383418520.0,5383418520.0,5383418520.0,5383418520.0
Share Issued,5383418520.0,5383418520.0,5383418520.0,5383418520.0
Net Debt,4164069676.79,7552452915.83,7105616257.25,7827857061.61
Total Debt,10128610714.2,10502118888.92,11431582897.14,13651492538.1
Tangible Book Value,19169860479.38,18533115873.02,17666800806.51,16802466713.67
Invested Capital,26665833436.36,28871968343.68,28704536378.29,27719446584.01
Working Capital,17124983252.88,18123347198.96,17554157924.02,13175000556.63
Net Tangible Assets,19169860479.38,18533115873.02,17666800806.51,16802466713.67
Capital Lease Obligations,139223121.7,259497176.61,322590749.86,427131602.75
Common Stock Equity,19989658092.2,19342539821.41,18456612614.22,17571001590.75
Total Capitalization,25624095322.15,27715749826.77,27210642972.46,25520265306.29
Total Equity Gross Minority Interest,29789069281.85,28982916793.39,28003703443.47,25432393788.79
Minority Interest,9799411189.65,9640376971.98,9547090829.25,7861392198.04
Stockholders Equity,19989658092.2,19342539821.41,18456612614.22,17571001590.75
Retained Earnings,7549032311.67,6937384245.73,6005845062.19,5472128113.74
Additional Paid In Capital,6342841459.9,6342841459.9,6342841459.9,6016324044.12
Capital Stock,5383418520.0,5383418520.0,5383418520.0,5383418520.0
Common Stock,5383418520.0,5383418520.0,5383418520.0,5383418520.0
Total Liabilities Net Minority Interest,18042619077.04,16844104428.51,18186077972.2,21878758313.19
Total Non Current Liabilities Net Minority Interest,7822557500.13,10116591223.92,10302404855.91,9706089225.79
Other Non Current Liabilities,1200354005.55,577003966.23,476832962.95,719823857.7
Tradeand Other Payables Non Current,256057147.82,264767978.1,77428229.03,18584561.09
Non Current Deferred Revenue,265100304.75,328976475.51,393703734.2,457738627.31
Non Current Deferred Taxes Liabilities,327385690.36,313135622.11,277818821.63,133546861.4
Long Term Debt And Capital Lease Obligation,5773660351.65,8632707181.97,9076621108.1,8376395318.29
Long Term Capital Lease Obligation,139223121.7,259497176.61,322590749.86,427131602.75
Long Term Debt,5634437229.95,8373210005.36,8754030358.24,7949263715.54
Current Liabilities,10220061576.91,6727513204.59,7883673116.29,12172669087.4
Other Current Liabilities,3207030714.88,2240589973.49,2966569327.66,4137378237.38
Current Debt And Capital Lease Obligation,4354950362.55,1869411706.95,2354961789.04,5275097219.81
Current Debt,1041738114.21,1156218516.91,1493893405.83,2199181277.72
Payables,2173826151.3,2099643114.85,2105020731.07,2357519249.93
Other Payable,698523019.96,205735365.44,189277789.12,234223231.99
Dividends Payable,52146794.19,168108620.3,147609039.52,131714012.19
Total Tax Payable,167909319.85,195796056.97,166347631.69,244124926.78
Accounts Payable,1255247017.3,1530003072.14,1601786270.74,1747457078.97
Total Assets,47831688358.89,45827021221.9,46189781415.67,47311152101.98
Total Non Current Assets,20486643529.1,20976160818.35,20751950375.36,21963482457.95
Other Non Current Assets,678894453.3,691953895.25,648099866.94,774145954.5
Non Current Deferred Assets,13539976.38,18930686.74,38123674.3,29579382.76
Non Current Deferred Taxes Assets,451478866.37,452834480.26,408121449.1,318965490.18
Investmentin Financial Assets,1306106987.69,1520130290.57,2070060996.19,1844441044.32
Held To Maturity Securities,298769259.08,473191501.13,907727139.26,404952751.98
Available For Sale Securities,1007337728.61,1046938789.44,1162333856.93,1439488292.34
Long Term Equity Investment,3313767109.44,3279670892.08,3076072634.24,2989036243.23
Investment Properties,7239700.0,24069400.0,16792900.0,16814100.0
Goodwill And Other Intangible Assets,819797612.82,809423948.39,789811807.71,768534877.08
Other Intangible Assets,273640788.38,263267123.95,243654983.27,222378052.64
Goodwill,546156824.44,546156824.44,546156824.44,546156824.44
Net PPE,12290574329.51,12951525266.87,13490715168.68,14327930669.1
Accumulated Depreciation,-5942085684.63,-5062736284.57,-4221534010.01,-3400850768.78
Gross PPE,18232660014.14,18014261551.44,17712249178.69,17728781437.88
Construction In Progress,541509873.18,385418733.0,168825454.67,1231062645.46
Other Properties,15731450225.57,15723557370.17,15638197835.4,14650248390.65
Machinery Furniture Equipment,42485766.97,41801602.26,40363862.63,39107487.54
Properties,1917214148.42,1863483846.01,1864862025.99,1808362914.23
Current Assets,27345044829.79,24850860403.55,25437831040.31,25347669644.03
Other Current Assets,2182766399.93,1910871099.37,2433980962.76,4541448672.66
Prepaid Assets,124630483.32,246243416.29,68180078.5,191867465.54
Inventory,128021301.93,144033303.52,128627608.72,305366418.03
Inventories Adjustments Allowances,0.0,,,
Other Inventories,68034021.21,88623434.5,71857387.73,37763428.31
Finished Goods,1125659.28,4247455.73,3390527.7,12949016.6
Raw Materials,58861621.44,51162413.29,53379693.29,254653973.12
Other Receivables,144092157.49,188264044.98,257308557.64,387371688.06
Accounts Receivable,4110394180.89,3488284064.37,2876050690.51,2688224121.67
Allowance For Doubtful Accounts Receivable,-104085640.09,-103830900.58,-110728110.22,-92987055.76
Gross Accounts Receivable,4214479820.98,3592114964.95,2986778800.73,2781211177.43
Cash Cash Equivalents And Short Term Investments,20655140306.23,18873164475.02,19673683142.18,17233391278.07
Other Short Term Investments,18143034638.86,16896188868.58,16531375635.36,14912803346.42
Cash And Cash Equivalents,2512105667.37,1976975606.44,3142307506.82,2320587931.65
Cash Equivalents,1215542456.79,1098888793.79,1345386369.91,1131332250.75
Cash Financial,1296563210.58,271064760.79,1796921136.91,1189255680.9
