,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,1818063900.64,-490927396.64,3075714394.51,-6441376217.42
Repayment Of Debt,-4102654144.96,-8630162573.3,-15220485429.83,-7760069692.08
Issuance Of Debt,3855435571.2,7889274959.87,11409812357.02,9245737458.73
Capital Expenditure,-523302292.8,-580748065.93,-572759903.65,-1578108414.84
End Cash Position,2415719321.54,1861728000.3,3106397191.82,2283726371.34
Beginning Cash Position,1861728000.3,3106397191.82,2283726371.34,10812603010.12
Effect Of Exchange Rate Changes,123676.06,181335.5,60161.22,-1320150.76
Changes In Cash,553867645.18,-1244850527.02,822610659.26,-8527556488.02
Financing Cash Flow,-1843248654.43,-1817614594.95,-3451339559.35,594935304.22
Net Other Financing Charges,-627397325.82,-194565157.35,1392799522.86,759171157.47
Cash Dividends Paid,-809683114.27,-728751568.27,-920067495.3,-845328039.6
Net Issuance Payments Of Debt,-247218573.76,-740887613.43,-3810673072.81,1485667766.65
Net Long Term Debt Issuance,-247218573.76,-740887613.43,-3810673072.81,1485667766.65
Long Term Debt Payments,-4102654144.96,-8630162573.3,-15220485429.83,-7760069692.08
Long Term Debt Issuance,3855435571.2,7889274959.87,11409812357.02,9245737458.73
Investing Cash Flow,55750106.17,482943398.64,625475920.45,-4259223989.66
Net Other Investing Changes,-749522.11,-10544576.53,28078170.79,-4755800124.78
Net Investment Purchase And Sale,578932176.04,1073998671.1,1156719953.31,2074283804.2
Sale Of Investment,1610872176.04,2027465061.56,4432445571.7,4387186904.46
Purchase Of Investment,-1031940000.0,-953466390.46,-3275725618.39,-2312903100.26
Net PPE Purchase And Sale,-522432547.76,-580510695.93,-559322203.65,-1577707669.08
Sale Of PPE,869745.04,237370.0,13437700.0,400745.76
Purchase Of PPE,-523302292.8,-580748065.93,-572759903.65,-1578108414.84
Operating Cash Flow,2341366193.44,89820669.29,3648474298.16,-4863267802.58
Change In Working Capital,-39554749.04,-2225285109.48,1388698706.77,-7341828349.43
Change In Other Current Assets,25505947.35,18124347.91,110543057.33,-69545909.53
Change In Payable,841160777.37,-1122475909.3,-466652252.15,-4811769667.44
Change In Inventory,15887088.33,-15405694.8,176738809.31,-106485353.3
Change In Receivables,-922108562.09,-1105527853.29,1568069092.28,-2354027419.16
Other Non Cash Items,355246935.96,423315469.15,575091643.97,487046353.89
Depreciation And Amortization,1016002741.22,1012932487.86,1028512123.28,860258415.13
Amortization Cash Flow,26842835.95,24070806.27,19794728.66,14368643.67
Depreciation,989159905.27,988861681.59,1008717394.62,845889771.46
Gain Loss On Investment Securities,-189636949.47,-916954126.78,-1144492203.21,-1244253242.33
Gain Loss On Sale Of PPE,-516440.41,701544.23,10513889.09,-1477698.8
Net Income From Continuing Operations,1362885979.08,1561903161.94,1479210755.27,2212146764.31
Cash Flowsfromusedin Operating Activities Direct,2341366193.44,89820669.29,3648474298.16,-4863267802.58
Taxes Refund Paid Direct,-620788356.27,-597423715.78,-371137534.11,-926843781.05
Interest Received Direct,1234694437.2,1064023429.61,1109988489.64,2477393823.42
Interest Paid Direct,-50897156.23,-33375453.9,-62263784.07,-261845334.52
Classesof Cash Payments,-17006149501.63,-12755375651.12,-9372333507.35,-19489192287.12
Other Cash Paymentsfrom Operating Activities,-14026392158.28,-9479320749.07,-6733641317.68,-14264150355.4
Paymentson Behalfof Employees,-900457510.77,-875862163.32,-930331511.85,-932099908.1
Paymentsto Suppliersfor Goodsand Services,-2079299832.58,-2400192738.73,-1708360677.82,-4292942023.62
Classesof Cash Receiptsfrom Operating Activities,18784506770.37,12411972060.48,12344220634.05,13337219776.69
Other Cash Receiptsfrom Operating Activities,14406255012.05,7714782166.62,7281365279.63,6795695338.77
Receiptsfrom Customers,4378251758.32,4697189893.86,5062855354.42,6541524437.92
