,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,2597009091.0,2597009091.0,2597009091.0,2597009091.0
Share Issued,2597009091.0,2597009091.0,2597009091.0,2597009091.0
Net Debt,12468162176.0,7348341489.0,6792059870.0,9234940844.0
Total Debt,26275048253.0,21835624683.0,23324717568.0,21250658582.0
Tangible Book Value,7772273209.0,7582029129.0,7236835176.0,7151132443.0
Invested Capital,34968934110.0,30087369272.0,29799926229.0,27255725129.0
Working Capital,3541811493.0,1737063866.0,2292616513.0,3850158645.0
Net Tangible Assets,7772273209.0,7582029129.0,7236835176.0,7151132443.0
Capital Lease Obligations,37680755.0,117848564.0,151659932.0,201369925.0
Common Stock Equity,9234702315.0,9014103709.0,8885840568.0,8575360783.0
Total Capitalization,12344952750.0,11163953252.0,10938411301.0,10769119567.0
Total Equity Gross Minority Interest,10435454997.0,10566791962.0,10590691631.0,10308455544.0
Minority Interest,1200752682.0,1552688253.0,1704851063.0,1733094761.0
Stockholders Equity,9234702315.0,9014103709.0,8885840568.0,8575360783.0
Retained Earnings,2477932711.0,2419276221.0,2335355076.0,2200613218.0
Additional Paid In Capital,2931082867.0,2901129812.0,2903401096.0,2901129812.0
Capital Stock,2597009091.0,2597009091.0,2597009091.0,2597009091.0
Common Stock,2597009091.0,2597009091.0,2597009091.0,2597009091.0
Total Liabilities Net Minority Interest,47111855746.0,43642800410.0,41360921440.0,32937300880.0
Total Non Current Liabilities Net Minority Interest,3457500537.0,2551902068.0,2578886497.0,2621824309.0
Other Non Current Liabilities,,,,
Non Current Deferred Revenue,35983112.0,33967551.0,11071324.0,13273497.0
Non Current Deferred Taxes Liabilities,273586235.0,250236410.0,363584508.0,213422103.0
Long Term Debt And Capital Lease Obligation,3147931190.0,2267698107.0,2204230665.0,2395128709.0
Long Term Capital Lease Obligation,37680755.0,117848564.0,151659932.0,201369925.0
Long Term Debt,3110250435.0,2149849543.0,2052570733.0,2193758784.0
Current Liabilities,43654355209.0,41090898342.0,38782034943.0,30315476571.0
Other Current Liabilities,279866141.0,165048786.0,145389510.0,123271795.0
Current Debt And Capital Lease Obligation,23127117063.0,19567926576.0,21120486903.0,18855529873.0
Current Debt,22623981360.0,18923416020.0,18861514928.0,16486605562.0
Payables,18773028403.0,20179159936.0,16274672931.0,10372690570.0
Other Payable,1311966547.0,1228903357.0,1845604131.0,925878677.0
Dividends Payable,3607021.0,758070.0,12916813.0,17938070.0
Total Tax Payable,234537597.0,175231369.0,188230053.0,210477808.0
Accounts Payable,17222917238.0,18774267140.0,14227921934.0,9218396015.0
Total Assets,57547310743.0,54209592372.0,51951613071.0,43245756424.0
Total Non Current Assets,10351144041.0,11381630164.0,10876961615.0,9080121208.0
Other Non Current Assets,23168686.0,33765411.0,80620170.0,
Non Current Deferred Assets,106082883.0,111632565.0,107048288.0,181885527.0
Non Current Deferred Taxes Assets,507955599.0,483175744.0,393931699.0,363730213.0
Investmentin Financial Assets,68299966.0,68299966.0,13000000.0,22307587.0
Available For Sale Securities,68299966.0,68299966.0,13000000.0,22307587.0
Long Term Equity Investment,3349703925.0,3255433289.0,3186048571.0,3047382232.0
Investment Properties,1603906158.0,1705532022.0,1723319461.0,1485064015.0
Goodwill And Other Intangible Assets,1462429106.0,1432074580.0,1649005392.0,1424228340.0
Other Intangible Assets,1209137248.0,1144873975.0,1304774695.0,1183318160.0
Goodwill,253291858.0,287200605.0,344230697.0,240910180.0
Net PPE,3139497093.0,4287869501.0,3715685596.0,2518540543.0
Accumulated Depreciation,-737569816.0,-780781190.0,-823075457.0,-658899658.0
Gross PPE,3877066909.0,5068650691.0,4538761053.0,3177440201.0
Construction In Progress,889447294.0,2402807735.0,1864760164.0,937880717.0
Other Properties,636114561.0,717974827.0,709880574.0,680946701.0
Machinery Furniture Equipment,75908993.0,85526707.0,78791959.0,73905948.0
Buildings And Improvements,,,,
Properties,2275596061.0,1862341422.0,1885328356.0,1484706835.0
Current Assets,47196166702.0,42827962208.0,41074651456.0,34165635216.0
Other Current Assets,585465856.0,382630566.0,466601608.0,259908683.0
Hedging Assets Current,210173844.0,53134125.0,96455600.0,823406.0
Prepaid Assets,3490420976.0,2661696417.0,2971502450.0,3079427227.0
Inventory,7107192497.0,7458018524.0,6847056294.0,5437117200.0
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,1942266581.0,,,
Finished Goods,5152006467.0,7416297057.0,5866892747.0,5435372070.0
Work In Process,,1862332.0,776218471.0,
Raw Materials,12919449.0,39859135.0,203945076.0,1745130.0
Other Receivables,5416273449.0,2863657465.0,2060432479.0,2384884902.0
Accounts Receivable,17087778353.0,15678718689.0,14505469471.0,13558050296.0
Allowance For Doubtful Accounts Receivable,-924734257.0,-834547330.0,-726703792.0,-670213986.0
Gross Accounts Receivable,18012512610.0,16513266019.0,15232173263.0,14228264282.0
Cash Cash Equivalents And Short Term Investments,13298861727.0,13730106422.0,14127133554.0,9445423502.0
Other Short Term Investments,32792108.0,5182348.0,5107763.0,
Cash And Cash Equivalents,13266069619.0,13724924074.0,14122025791.0,9445423502.0
Cash Equivalents,10204925632.0,10809830659.0,11907462180.0,7295979100.0
Cash Financial,3061143987.0,2915093415.0,2214563611.0,2149444402.0
