,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-3672494.732335,-3341533.121084,-1869650.997066,-757624.455599
Tax Rate For Calcs,0.144328,0.06955,0.118226,0.054136
Normalized EBITDA,328169525.26,302040475.57,321581322.92,193542050.03
Total Unusual Items,-25445540.13,-48044889.01,-15814160.25,-13994944.33
Total Unusual Items Excluding Goodwill,-25445540.13,-48044889.01,-15814160.25,-13994944.33
Net Income From Continuing Operation Net Minority Interest,199530152.19,143693993.75,202481997.8,119109759.09
Reconciled Depreciation,55618494.19,57299683.22,51846192.19,46069053.1
Reconciled Cost Of Revenue,1774078527.32,1732936317.09,2457912526.84,1658061565.13
EBITDA,302723985.13,253995586.56,305767162.67,179547105.7
EBIT,247105490.94,196695903.34,253920970.48,133478052.6
Net Interest Income,-8367963.77,-30681222.65,6444.1,708858.03
Interest Expense,11976917.55,38664291.97,12457345.53,3098801.72
Interest Income,4924369.66,9085713.93,13687355.57,4487922.57
Normalized Income,221303197.587665,188397349.638916,216426507.052934,132347078.964401
Net Income From Continuing And Discontinued Operation,199530152.19,143693993.75,202481997.8,119109759.09
Total Expenses,1902961702.19,1853137039.24,2617203923.6,1806996297.94
Rent Expense Supplemental,130113.84,348128.29,239496.69,130113.84
Total Operating Income As Reported,236848678.3,158270885.04,239936019.74,130824752.28
Diluted Average Shares,,305731902.0,306790906.0,297774398.0
Basic Average Shares,,305731902.0,306790906.0,297774398.0
Diluted EPS,,0.47,0.66,0.4
Basic EPS,,0.47,0.66,0.4
Net Income Common Stockholders,199530152.19,143693993.75,202481997.8,119109759.09
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,199530152.19,143693993.75,202481997.8,119109759.09
Minority Interests,-1662869.32,-3346482.57,-10434255.68,-4211335.17
Net Income Including Noncontrolling Interests,201193021.51,147040476.32,212916253.48,123321094.26
Net Income Continuous Operations,201193021.51,147040476.32,212916253.48,123321094.26
Tax Provision,33935551.88,10991135.05,28547371.47,7058156.62
Pretax Income,235128573.39,158031611.37,241463624.95,130379250.88
Other Non Operating Income Expenses,-1720104.91,-239273.67,1527605.21,-445501.4
Special Income Charges,-27886774.84,-51229689.93,-18155733.62,-17824494.86
Other Special Charges,1321282.61,8698686.73,-133628.57,4015.97
Write Off,10015041.47,6155896.02,8957618.81,15403590.05
Impairment Of Capital Assets,16550450.76,36375107.18,9331743.38,2416888.84
Net Non Operating Interest Income Expense,-8367963.77,-30681222.65,6444.1,708858.03
Total Other Finance Cost,1315415.88,1102644.61,1223565.94,680262.82
Interest Expense Non Operating,11976917.55,38664291.97,12457345.53,3098801.72
Interest Income Non Operating,4924369.66,9085713.93,13687355.57,4487922.57
Operating Income,251713958.37,224049067.63,261531105.61,142296837.78
Operating Expense,128883174.87,120200722.15,159291396.76,148934732.81
Other Operating Expenses,15805505.44,13862771.23,1741438.59,7220479.54
Depreciation And Amortization In Income Statement,11340885.11,11355017.08,11457106.73,11671743.58
Depreciation Income Statement,11340885.11,11355017.08,11457106.73,11671743.58
Research And Development,58478261.27,52872650.4,70232923.72,65797397.29
Selling General And Administration,27683181.26,33169305.16,45644618.66,41458935.72
Selling And Marketing Expense,8153988.15,9022797.34,23717601.52,21257641.77
General And Administrative Expense,19529193.11,24146507.82,21927017.14,20201293.95
Rent And Landing Fees,130113.84,348128.29,239496.69,130113.84
Gross Profit,380597133.24,344249789.78,420822502.37,291231570.59
Cost Of Revenue,1774078527.32,1732936317.09,2457912526.84,1658061565.13
Total Revenue,2154675660.56,2077186106.87,2878735029.21,1949293135.72
Operating Revenue,2154675660.56,2077186106.87,2878735029.21,1949293135.72
