,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,-1823320219.4,-3986768321.23,-2452695756.35,-2484153528.79
Repayment Of Debt,-10703396860.61,-5084663141.51,-8537170068.8,-4464827911.94
Issuance Of Debt,13342814410.87,8879030600.29,8323618830.37,6536366813.65
Capital Expenditure,-2105866929.55,-1998054234.66,-1435437737.94,-1554176680.68
End Cash Position,12468999167.97,12136934170.89,11972823656.46,9596874143.29
Beginning Cash Position,12136934170.89,11972823656.46,9596874143.29,10839845606.67
Effect Of Exchange Rate Changes,2410979.28,6347354.06,3629996.42,10507145.36
Changes In Cash,329654017.8,157763160.37,2372319516.75,-1253478608.74
Financing Cash Flow,1574053165.87,3035303202.66,4671383748.45,1483934258.0
Net Other Financing Charges,-197611997.42,149679315.84,5777653470.46,314421386.88
Cash Dividends Paid,-736332108.45,-874839950.11,-856678661.6,-496101253.57
Net Issuance Payments Of Debt,2639417550.26,3794367458.78,-213551238.43,2071538901.71
Net Long Term Debt Issuance,2639417550.26,3794367458.78,-213551238.43,2071538901.71
Long Term Debt Payments,-10703396860.61,-5084663141.51,-8537170068.8,-4464827911.94
Long Term Debt Issuance,13342814410.87,8879030600.29,8323618830.37,6536366813.65
Investing Cash Flow,-1526945858.22,-888825955.72,-1281806213.29,-1807436018.63
Net Other Investing Changes,483022379.31,968320998.53,168760350.64,-218815857.11
Net Investment Purchase And Sale,42812814.08,84955868.88,-60732000.0,-38229961.3
Sale Of Investment,66596487.55,84955868.88,27411120.35,38550461.7
Purchase Of Investment,-23783673.47,,-60732000.0,-76780423.0
Net Business Purchase And Sale,4880063.22,55951411.53,18192053.66,
Sale Of Business,4880063.22,55951411.53,18192053.66,
Net PPE Purchase And Sale,-2057661114.83,-1942102823.13,-1408026617.59,-1550390200.22
Sale Of PPE,48205814.72,55951411.53,27411120.35,3786480.46
Purchase Of PPE,-2105866929.55,-1998054234.66,-1435437737.94,-1554176680.68
Operating Cash Flow,282546710.15,-1988714086.57,-1017258018.41,-929976848.11
Change In Working Capital,-3320008944.18,-4314730503.65,-5183721142.59,-5070535469.33
Change In Other Current Assets,-110628247.99,-64976942.66,-17575372.14,-46133259.45
Change In Payable,1609196836.0,-394109979.59,1265989724.61,1116986654.56
Change In Inventory,-3413411689.55,-1848452349.76,-939091738.84,-1975596841.51
Change In Receivables,-1405165842.64,-2007191231.64,-5493043756.22,-4165792022.93
Other Non Cash Items,290421805.59,279563586.61,295596767.3,276019225.81
Depreciation And Amortization,1569704298.83,1527126091.73,1487791205.57,1436494468.37
Amortization Cash Flow,182072544.47,199584847.25,218177473.21,219850513.94
Depreciation,1387631754.36,1327541244.48,1269613732.36,1216643954.43
Gain Loss On Investment Securities,-139823705.27,-133948074.47,-152190695.86,-93509109.69
Gain Loss On Sale Of PPE,-86712628.48,8850840.19,7037085.51,9933649.08
Net Income From Continuing Operations,1342701047.68,1193586445.0,2149089471.48,1789739491.08
Cash Flowsfromusedin Operating Activities Direct,282546710.15,-1988714086.57,-1017258018.41,-929976848.11
Taxes Refund Paid Direct,-1510297246.23,-1485602347.31,-1377542267.9,-541569585.16
Classesof Cash Payments,-24016718308.02,-23237533470.7,-24574578068.18,-22680765378.64
Other Cash Paymentsfrom Operating Activities,-1778991656.1,-1546554120.68,-1957001750.84,-1935539324.82
Paymentson Behalfof Employees,-7728112234.99,-7539855384.34,-7447801041.95,-7105279645.55
Paymentsto Suppliersfor Goodsand Services,-14509614416.93,-14151123965.68,-15169775275.39,-13639946408.27
Classesof Cash Receiptsfrom Operating Activities,25809562264.4,22734421731.44,24934862317.67,22292358115.69
Other Cash Receiptsfrom Operating Activities,2033043372.48,1874368792.83,1623204490.86,1417528800.72
Receiptsfrom Customers,23776518891.92,20860052938.61,23311657826.81,20874829314.97
