,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,48916450.37,-215917744.36,352110252.51,-18133152.69
Repayment Of Debt,-2961022602.21,-3973726240.28,-4339458653.18,-6813434748.29
Issuance Of Debt,2712537743.5,5405653652.03,5910549619.07,6528261572.95
Capital Expenditure,-111528429.13,-298384436.42,-170963621.9,-461085764.44
End Cash Position,689889358.53,471941902.73,487143139.37,836232969.74
Beginning Cash Position,471941902.73,487143139.37,836232969.74,1027210523.31
Effect Of Exchange Rate Changes,,-924.4,4016.01,-1504.51
Changes In Cash,217947455.8,-15200312.24,-349093846.38,-190976049.06
Financing Cash Flow,-146474803.94,-677197291.88,-1465125104.8,-50415840.06
Net Other Financing Charges,300716489.48,-1827283812.91,-2803363409.13,618027644.07
Cash Dividends Paid,-198706434.71,-201693777.7,-154314427.53,-316312126.53
Net Issuance Payments Of Debt,-248484858.71,1431927411.75,1571090965.89,-285173175.34
Net Long Term Debt Issuance,-248484858.71,1431927411.75,1571090965.89,-285173175.34
Long Term Debt Payments,-2961022602.21,-3973726240.28,-4339458653.18,-6813434748.29
Long Term Debt Issuance,2712537743.5,5405653652.03,5910549619.07,6528261572.95
Investing Cash Flow,203977380.24,579530287.58,592957384.01,-583512820.75
Net Other Investing Changes,-2156771.4,-1652352.72,-113118879.9,-116131080.35
Net Investment Purchase And Sale,90640005.29,-285680810.32,-240564740.79,-28328935.03
Sale Of Investment,174590605.29,11141007.86,32765259.21,21171064.97
Purchase Of Investment,-83950600.0,-296821818.18,-273330000.0,-49500000.0
Net Business Purchase And Sale,226272268.5,1164539726.88,1033629686.01,8679108.89
Sale Of Business,226272268.5,1164539726.88,1153198686.01,181952820.99
Purchase Of Business,,0.0,-119569000.0,-173273712.1
Net PPE Purchase And Sale,-110778122.15,-297676276.26,-86988681.31,-447731914.26
Sale Of PPE,750306.98,708160.16,83974940.59,13353850.18
Purchase Of PPE,-111528429.13,-298384436.42,-170963621.9,-461085764.44
Operating Cash Flow,160444879.5,82466692.06,523073874.41,442952611.75
Change In Working Capital,-214920349.32,-432749916.36,136278004.24,-966665078.86
Change In Other Current Assets,-684134.14,-170862516.74,-28241300.58,-177447903.1
Change In Payable,-660284218.26,-1218510596.22,6313776420.6,-1068915035.04
Change In Inventory,385037580.88,-165263128.3,190718649.91,476903097.12
Change In Receivables,61010422.2,1121886324.9,-6339975765.69,-197205237.84
Other Non Cash Items,210775195.03,329451997.78,414820844.16,635690558.05
Depreciation And Amortization,199142940.49,219681226.02,283882104.24,319216777.25
Amortization Cash Flow,72707914.38,73507192.76,61900991.53,21588263.5
Depreciation,126435026.11,146174033.26,221981112.71,297628513.75
Gain Loss On Investment Securities,-126860200.19,-179925436.92,911859165.02,-208345073.11
Gain Loss On Sale Of PPE,-18325166.54,12817123.93,6509432.5,-2822078.26
Net Income From Continuing Operations,41017810.26,31971234.62,-1738739303.87,382013017.29
Cash Flowsfromusedin Operating Activities Direct,160444879.5,82466692.06,523073874.41,442952611.75
Taxes Refund Paid Direct,-165853263.8,-135296927.35,-398675041.66,-928464355.71
Classesof Cash Payments,-9268215604.05,-9010586182.48,-14265675712.47,-24363998997.78
Other Cash Paymentsfrom Operating Activities,-986992299.93,-1041220380.34,-1780504337.05,-3724899356.36
Paymentson Behalfof Employees,-310500127.75,-306280911.61,-533002064.88,-750366694.95
Paymentsto Suppliersfor Goodsand Services,-7970723176.37,-7663084890.53,-11952169310.54,-19888732946.47
Classesof Cash Receiptsfrom Operating Activities,9594513747.35,9228349801.89,15187424628.54,25735415965.24
Other Cash Receiptsfrom Operating Activities,983787571.15,568778997.79,561995724.52,2045474264.51
Receiptsfrom Customers,8610726176.2,8659570804.1,14625428904.02,23689941700.73
