,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,1504710471.0,1504710471.0,1504710471.0,1504710471.0
Share Issued,1504710471.0,1504710471.0,1504710471.0,1504710471.0
Net Debt,1435096175.69,1756548923.57,,
Total Debt,6579013010.91,6824295088.35,3918096922.16,4269110912.95
Tangible Book Value,4950234019.75,4748735063.69,4636438858.38,6458842993.1
Invested Capital,11956551753.85,12265129161.69,9314366892.6,11780563085.03
Working Capital,1147810750.12,777975105.16,351119425.96,4164424616.58
Net Tangible Assets,4950234019.75,4748735063.69,4636438858.38,6458842993.1
Capital Lease Obligations,4115955.0,835714.42,2730414.1,39193505.82
Common Stock Equity,5537791736.87,5447793713.64,5407332201.47,7567035854.72
Total Capitalization,5864873177.52,5709067681.28,5474532201.47,7615535854.72
Total Equity Gross Minority Interest,5694618166.37,5636976994.09,5751332310.54,9693156582.12
Minority Interest,156826429.5,189183280.45,344000109.07,2126120727.4
Stockholders Equity,5537791736.87,5447793713.64,5407332201.47,7567035854.72
Treasury Stock,,230651529.31,230651529.31,230651529.31
Retained Earnings,276990518.28,294298491.05,279891053.38,2125267150.28
Additional Paid In Capital,3467436700.36,3622003956.15,3622003956.15,3936331512.5
Capital Stock,1504710471.0,1504710471.0,1504710471.0,1504710471.0
Common Stock,1504710471.0,1504710471.0,1504710471.0,1504710471.0
Total Liabilities Net Minority Interest,10317701838.65,11072329037.39,12580880833.45,16703817865.21
Total Non Current Liabilities Net Minority Interest,384438086.22,311211432.02,112444284.88,196033941.7
Other Non Current Liabilities,,,,7281996.42
Non Current Deferred Revenue,4737379.87,1619323.09,1934110.77,17500137.98
Non Current Deferred Taxes Liabilities,48503310.7,47482426.87,40579760.01,83558301.48
Long Term Debt And Capital Lease Obligation,331197395.65,262109682.06,69930414.1,87693505.82
Long Term Capital Lease Obligation,4115955.0,835714.42,2730414.1,39193505.82
Long Term Debt,327081440.65,261273967.64,67200000.0,48500000.0
Current Liabilities,9933263752.43,10761117605.37,12468436548.57,16507783923.51
Other Current Liabilities,51801681.96,97587210.56,90715335.57,297521726.08
Current Debt And Capital Lease Obligation,6247815615.26,6562185406.29,3848166508.06,4181417407.13
Current Debt,6091678576.33,6556061480.41,3839834691.13,4165027230.31
Payables,3619616494.63,4072228320.28,8497749710.88,11803033388.08
Other Payable,207192187.6,330874111.26,687173491.42,1300137966.07
Dividends Payable,3943415.4,3943415.4,67090528.42,520721370.75
Total Tax Payable,26252748.8,14782301.91,28733889.41,191125301.86
Accounts Payable,3382228142.83,3722628491.71,7714751801.63,9791048749.4
Total Assets,16012320005.02,16709306031.48,18332213143.99,26396974447.33
Total Non Current Assets,4931245502.47,5170213320.95,5512657169.46,5724765907.24
Other Non Current Assets,446206991.94,391127536.62,1028497690.55,390865938.72
Non Current Deferred Assets,39162756.0,60866161.19,89932220.05,125004468.86
Non Current Deferred Taxes Assets,286149319.61,284444301.64,106679118.04,122864871.99
Investmentin Financial Assets,214823759.25,196641138.02,158117561.0,167068001.0
Available For Sale Securities,214823759.25,196641138.02,158117561.0,167068001.0
Long Term Equity Investment,531900995.37,655387619.45,435948304.55,638748685.91
Investment Properties,587042165.24,605263430.46,625421824.09,644276176.58
Goodwill And Other Intangible Assets,587557717.12,699058649.95,770893343.09,1108192861.62
Other Intangible Assets,440890095.62,552391028.45,624208085.05,487925655.51
Goodwill,146667621.5,146667621.5,146685258.04,620267206.11
Net PPE,2238401797.94,2277424483.62,2297167108.09,2526965416.19
Accumulated Depreciation,-734598534.42,-669175641.12,-668189452.15,-982101174.57
Gross PPE,2973000332.36,2946600124.74,2965356560.24,3509066590.76
Construction In Progress,307338950.73,429339745.13,315366545.6,549584506.49
Other Properties,649053252.9,651043719.65,728690844.1,1380989122.21
Machinery Furniture Equipment,42471581.73,46854603.8,56410914.59,110275951.01
Properties,1974136547.0,1819362056.16,1864888255.95,1468217011.05
Current Assets,11081074502.55,11539092710.53,12819555974.53,20672208540.09
Other Current Assets,46707152.45,49809999.14,59387844.72,145145378.18
Hedging Assets Current,,,,67002767.05
Prepaid Assets,48174886.33,97371027.52,191585910.7,640998141.07
Inventory,734740515.2,1119070006.89,954514967.78,2067938065.92
Inventories Adjustments Allowances,,0.0,,0.0
Other Inventories,,,,43367681.82
Finished Goods,625330949.51,1022516162.95,859183075.34,1982123661.96
Work In Process,11849785.94,12163318.14,12098609.31,0.0
Raw Materials,97559779.75,84390525.8,83233283.13,42446722.14
Other Receivables,1402758154.47,1449066828.05,2161486080.17,2887283246.14
Accounts Receivable,3865029952.81,3762988324.45,4112369349.25,10285101397.97
Allowance For Doubtful Accounts Receivable,-259073305.84,-260750141.18,-297590788.45,-378799873.81
Gross Accounts Receivable,4124103258.65,4023738465.63,4409960137.7,10663901271.78
Cash Cash Equivalents And Short Term Investments,4983663841.29,5060786524.48,5340211821.91,4578739543.76
Cash And Cash Equivalents,4983663841.29,5060786524.48,5340211821.91,4578739543.76
Cash Equivalents,4332038585.49,4391191125.39,4611369136.54,3212996043.25
Cash Financial,651625255.8,669595399.09,728842685.37,1365743500.51
