,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,516549.743411,-703821.02771,372914.621057,-574842.33381
Tax Rate For Calcs,0.1812,0.152474,0.153872,0.138906
Normalized EBITDA,87948982.53,258522222.79,243854717.64,136500433.02
Total Unusual Items,2850717.53,-4616003.94,2423544.96,-4138360.86
Total Unusual Items Excluding Goodwill,2850717.53,-4616003.94,2423544.96,-4138360.86
Net Income From Continuing Operation Net Minority Interest,69952218.09,198168297.95,191591331.59,98760566.29
Reconciled Depreciation,24787140.71,20086465.37,19428847.19,16596212.95
Reconciled Cost Of Revenue,502584302.43,590137710.41,693512924.35,707817114.67
EBITDA,90799700.06,253906218.85,246278262.6,132362072.16
EBIT,66012559.35,233819753.48,226849415.41,115765859.21
Net Interest Income,7239953.62,7779484.74,10842521.93,1449729.41
Interest Expense,,0.0,416500.01,1073916.67
Interest Income,7836285.78,8570948.7,12115998.41,3983393.43
Normalized Income,67618050.303411,202080480.86229,189540701.251057,102324084.81619
Net Income From Continuing And Discontinued Operation,69952218.09,198168297.95,191591331.59,98760566.29
Total Expenses,730524972.14,786596248.94,886612564.62,904631592.74
Total Operating Income As Reported,85951619.66,233699059.08,226458153.94,115482360.92
Diluted Average Shares,199863480.0,200169998.0,199574304.0,201552176.0
Basic Average Shares,199863480.0,200169998.0,199574304.0,201552176.0
Diluted EPS,0.35,0.99,0.96,0.49
Basic EPS,0.35,0.99,0.96,0.49
Net Income Common Stockholders,69952218.09,198168297.95,191591331.59,98760566.29
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,69952218.09,198168297.95,191591331.59,98760566.29
Net Income Including Noncontrolling Interests,69952218.09,198168297.95,191591331.59,98760566.29
Net Income Continuous Operations,69952218.09,198168297.95,191591331.59,98760566.29
Tax Provision,15480378.28,35651455.53,34841583.81,15931376.25
Pretax Income,85432596.37,233819753.48,226432915.4,114691942.54
Other Non Operating Income Expenses,-519023.29,120694.4,-25238.54,-790418.38
Special Income Charges,2850717.53,-4616003.94,3763869.44,-5497740.67
Other Special Charges,-302860.01,-34018.16,312284.89,-103033.54
Write Off,-2426831.48,617938.66,-8217532.64,1147274.39
Impairment Of Capital Assets,-121026.04,4032083.44,4141378.31,4453499.82
Net Non Operating Interest Income Expense,7239953.62,7779484.74,10842521.93,1449729.41
Total Other Finance Cost,596332.16,791463.96,856976.47,1459747.35
Interest Expense Non Operating,,0.0,416500.01,1073916.67
Interest Income Non Operating,7836285.78,8570948.7,12115998.41,3983393.43
Operating Income,66012559.35,223575306.8,210790517.27,116939511.69
Operating Expense,227940669.71,196458538.53,193099640.27,196814478.07
Other Operating Expenses,6559723.39,7544296.86,7541359.81,7369569.31
Depreciation And Amortization In Income Statement,6627285.73,3624313.91,5869630.33,6541796.63
Depreciation Income Statement,6627285.73,3624313.91,5869630.33,6541796.63
Research And Development,81896963.95,74929614.96,70894524.86,69258993.22
Selling General And Administration,99238601.33,90457373.58,90503175.12,92353745.37
Selling And Marketing Expense,71629396.72,60795197.75,66387530.86,64441236.14
General And Administrative Expense,27609204.61,29662175.83,24115644.26,27912509.23
Gross Profit,293953229.06,420033845.33,403890157.54,313753989.76
Cost Of Revenue,502584302.43,590137710.41,693512924.35,707817114.67
Total Revenue,796537531.49,1010171555.74,1097403081.89,1021571104.43
Operating Revenue,796537531.49,1010171555.74,1097403081.89,1021571104.43
