,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,525736433.37,250347518.25,454126808.0,-214788676.24
Capital Expenditure,-96866344.7,-113107410.9,-104024935.82,-139279358.63
End Cash Position,4087148588.41,3711867972.48,3924646130.49,3398065523.44
Beginning Cash Position,3711867972.48,3924646130.49,3398065523.44,2858553139.19
Effect Of Exchange Rate Changes,-6417094.04,-56222253.08,15411663.88,225653421.76
Changes In Cash,381697709.97,-156555904.93,511168943.17,313858962.49
Financing Cash Flow,-7247940.57,-106806258.88,-32769962.86,-77618535.99
Net Other Financing Charges,40908298.19,-10492278.2,5755626.68,13879745.78
Cash Dividends Paid,-48156238.76,-96313980.68,-38525589.54,-91498281.77
Investing Cash Flow,-233657127.53,-413204575.2,-14212837.79,466986816.09
Net Investment Purchase And Sale,-165437841.24,-300105686.87,89706229.03,590012812.98
Sale Of Investment,4131005194.67,2407627785.08,3090350172.1,3996762811.31
Purchase Of Investment,-4296443035.91,-2707733471.95,-3000643943.07,-3406749998.33
Net PPE Purchase And Sale,-68219286.29,-113098888.33,-103919066.82,-123025996.89
Sale Of PPE,28647058.41,8522.57,105869.0,16253361.74
Purchase Of PPE,-96866344.7,-113107410.9,-104024935.82,-139279358.63
Operating Cash Flow,622602778.07,363454929.15,558151743.82,-75509317.61
Change In Working Capital,11154290.57,-302384986.67,-209259862.41,-1327336882.17
Change In Other Current Assets,-10050219.11,-694897.49,-5700362.42,-50076613.06
Change In Payable,16397368.99,-7240804.75,77740508.63,157348613.83
Change In Inventory,-193829266.91,-134985950.53,-164072185.68,-1115142717.27
Change In Receivables,198636407.6,-159463333.9,-117227822.94,-319466165.67
Other Non Cash Items,-16917710.01,19238810.53,-29748180.6,-38146924.21
Depreciation And Amortization,184652440.8,191066217.19,232003115.19,248810980.41
Amortization Cash Flow,104233944.71,109347796.01,139266897.43,156084936.0
Depreciation,80418496.09,81718421.18,92736217.76,92726044.41
Gain Loss On Investment Securities,-35727236.13,-27959712.61,-23715280.95,-15621773.28
Gain Loss On Sale Of PPE,-23916253.73,29357.18,254489.29,-364632.44
Net Income From Continuing Operations,375330758.7,364197779.75,515724434.51,778936806.94
Cash Flowsfromusedin Operating Activities Direct,622602778.07,363454929.15,558151743.82,-75509317.61
Taxes Refund Paid Direct,-23625785.63,-15660464.62,-70867524.22,-47804938.89
Classesof Cash Payments,-4547686415.75,-4046542992.18,-4154896403.38,-5833637218.85
Other Cash Paymentsfrom Operating Activities,-449129871.03,-443960352.01,-454988508.8,-454373190.96
Paymentson Behalfof Employees,-654416780.48,-645484668.16,-712630812.68,-531746252.66
Paymentsto Suppliersfor Goodsand Services,-3444139764.24,-2957097972.01,-2987277081.9,-4847517775.23
Classesof Cash Receiptsfrom Operating Activities,5193914979.45,4425658385.95,4783915671.42,5805932840.13
Other Cash Receiptsfrom Operating Activities,382664822.12,126677758.48,101638461.13,125822672.46
Receiptsfrom Customers,4811250157.33,4298980627.47,4682277210.29,5680110167.67
