,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Ordinary Shares Number,482540723.0,481569911.0,481569911.0,481569911.0
Share Issued,482540723.0,481569911.0,481569911.0,481569911.0
Total Debt,17757614.77,23684353.21,32262289.47,14904529.1
Tangible Book Value,8936658251.47,8436048356.4,8092199126.61,7411685659.57
Invested Capital,12448858248.59,12053926365.37,11791223913.71,11223011657.37
Working Capital,7693379681.29,7310345583.12,6798415189.52,5744369467.97
Net Tangible Assets,8936658251.47,8436048356.4,8092199126.61,7411685659.57
Capital Lease Obligations,9343397.89,13622589.63,19700470.75,6514261.55
Common Stock Equity,12448858248.59,12053926365.37,11791223913.71,11223011657.37
Total Capitalization,12448858248.59,12053926365.37,11791223913.71,11223011657.37
Total Equity Gross Minority Interest,12488916083.55,12082913698.07,11829522975.89,11259020315.87
Minority Interest,40057834.96,28987332.7,38299062.18,36008658.5
Stockholders Equity,12448858248.59,12053926365.37,11791223913.71,11223011657.37
Retained Earnings,2956087585.65,2650924865.43,2403058763.33,1906023941.02
Additional Paid In Capital,8904530034.01,8844922177.21,8844922177.21,8844922177.21
Capital Stock,482540723.0,481569911.0,481569911.0,481569911.0
Common Stock,482540723.0,481569911.0,481569911.0,481569911.0
Total Liabilities Net Minority Interest,1084289209.92,844031402.2,912503963.52,1162816314.7
Total Non Current Liabilities Net Minority Interest,84311683.51,105921494.37,127907512.19,112095258.36
Other Non Current Liabilities,9256346.21,11527167.29,10867971.11,21595246.65
Tradeand Other Payables Non Current,,,,
Non Current Deferred Revenue,3322588.86,12126684.19,18367887.85,15047674.25
Non Current Deferred Taxes Liabilities,62389350.55,68645053.26,78971182.48,68938075.91
Long Term Debt And Capital Lease Obligation,9343397.89,13622589.63,19700470.75,6514261.55
Long Term Capital Lease Obligation,9343397.89,13622589.63,19700470.75,6514261.55
Current Liabilities,999977526.41,738109907.83,784596451.33,1050721056.34
Other Current Liabilities,8212041.53,3076700.13,2274216.35,2327195.8
Current Debt And Capital Lease Obligation,8414216.88,10061763.58,12561818.72,8390267.55
Payables,873737586.62,659252403.44,694881091.59,912647408.82
Other Payable,240466710.41,212612676.73,247438674.76,241829981.32
Total Tax Payable,34237408.67,12895499.02,24874943.71,11014878.57
Accounts Payable,599033467.54,433744227.69,422567473.12,659802548.93
Total Assets,13573205293.47,12926945100.27,12742026939.41,12421836630.57
Total Non Current Assets,4879848085.77,4878489609.32,5159015298.56,5626746106.26
Other Non Current Assets,14043961.06,8299569.65,107533383.12,428137584.4
Non Current Deferred Assets,,,,3123706.24
Non Current Deferred Taxes Assets,132530178.87,129085624.04,134871756.1,119256755.39
Investmentin Financial Assets,648167360.97,547523024.09,427812867.67,325616710.73
Available For Sale Securities,648167360.97,547523024.09,427812867.67,325616710.73
Long Term Equity Investment,843429.57,585874.64,941070.66,1849827.77
Investment Properties,83174293.84,83488206.28,79583366.31,28665983.96
Goodwill And Other Intangible Assets,3512199997.12,3617878008.97,3699024787.1,3811325997.8
Other Intangible Assets,504415692.23,610093704.08,691240482.21,803541692.91
Goodwill,3007784304.89,3007784304.89,3007784304.89,3007784304.89
Net PPE,488888864.34,491629301.65,487208758.55,515638318.04
Accumulated Depreciation,-890809407.26,-849009073.42,-806323290.01,-739647518.34
Gross PPE,1379698271.6,1340638375.07,1293532048.56,1255285836.38
Construction In Progress,9680007.14,1326662.35,4067220.6,133476198.16
Other Properties,54302863.2,60508215.09,68904459.23,14735645.63
Machinery Furniture Equipment,884024483.73,852758642.18,820658333.06,829745503.94
Properties,431690917.53,426044855.45,399902035.67,277328488.65
Current Assets,8693357207.7,8048455490.95,7583011640.85,6795090524.31
Other Current Assets,97386625.59,136496658.79,96716587.31,63361565.1
Prepaid Assets,157536178.01,89784502.68,69007065.53,54214687.7
Inventory,2974647122.48,2672020502.5,2404780777.28,2303836726.95
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,640412079.18,683150170.26,612476946.47,713430662.15
Work In Process,935844359.69,832826299.1,522621580.31,637824633.81
Raw Materials,1398390683.61,1156044033.14,1269682250.5,952581430.99
Other Receivables,5906021.26,287040549.54,288022214.59,106339425.45
Accounts Receivable,466532460.33,388728561.44,403348797.21,515980742.71
Allowance For Doubtful Accounts Receivable,-327556.14,-331421.18,-332035.79,-677968.65
Gross Accounts Receivable,466860016.47,389059982.62,403680833.0,516658711.36
Cash Cash Equivalents And Short Term Investments,4991348800.03,4474384716.0,4321136198.93,3751357376.4
Other Short Term Investments,899704566.73,757737081.95,393865132.0,350606803.1
Cash And Cash Equivalents,4091644233.3,3716647634.05,3927271066.93,3400750573.3
Cash Equivalents,4495644.89,4779661.57,2624936.44,2685049.86
Cash Financial,4087148588.41,3711867972.48,3924646130.49,3398065523.44
