,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-195947254.452772,-197261071.95634,-84865747.083596,-73717401.782197
Tax Rate For Calcs,0.070569,0.094961,0.049812,0.059806
Normalized EBITDA,37354811890.75,30479161822.37,25994762021.87,21002110135.79
Total Unusual Items,-2776660903.48,-2077294644.99,-1703721975.98,-1232602966.26
Total Unusual Items Excluding Goodwill,-2776660903.48,-2077294644.99,-1703721975.98,-1232602966.26
Net Income From Continuing Operation Net Minority Interest,16599769785.64,13365651026.16,10952656702.16,9163104849.54
Reconciled Depreciation,13263181836.06,10830474951.21,10029127413.2,7573441543.99
Reconciled Cost Of Revenue,292755910976.71,240809417980.59,205041300458.59,187928880285.38
EBITDA,34578150987.27,28401867177.38,24291040045.89,19769507169.53
EBIT,21314969151.21,17571392226.17,14261912632.69,12196065625.54
Net Interest Income,-835726479.99,-506994970.7,-410072901.15,-545208123.6
Interest Expense,1765110828.82,1462653485.39,1376870146.38,1038070641.24
Interest Income,997715551.57,968280395.31,1005580557.62,504344274.59
Normalized Income,19180483434.66723,15245684599.19366,12571512931.056404,10321990414.017803
Net Income From Continuing And Discontinued Operation,16599769785.64,13365651026.16,10952656702.16,9163104849.54
Total Expenses,316680745162.6,256420882439.19,219371575522.32,202157016632.31
Rent Expense Supplemental,250603956.87,115386614.67,146631797.95,101990156.71
Total Operating Income As Reported,19156103322.46,16141874912.84,12859918344.7,11154488058.89
Diluted Average Shares,7345030879.0,7224676230.0,7158599152.0,7158675664.0
Basic Average Shares,7248807767.0,7185833885.0,7112114742.0,7103182054.0
Diluted EPS,2.26,1.85,1.53,1.28
Basic EPS,2.29,1.86,1.54,1.29
Net Income Common Stockholders,16599769785.64,13365651026.16,10952656702.16,9163104849.54
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,16599769785.64,13365651026.16,10952656702.16,9163104849.54
Minority Interests,-1570467043.03,-1213392791.69,-1290556440.97,-1327571929.42
Net Income Including Noncontrolling Interests,18170236828.67,14579043817.85,12243213143.13,10490676778.96
Net Income Continuous Operations,18170236828.67,14579043817.85,12243213143.13,10490676778.96
Tax Provision,1379621493.72,1529694922.93,641829343.18,667318205.34
Pretax Income,19549858322.39,16108738740.78,12885042486.31,11157994984.3
Other Non Operating Income Expenses,393754999.93,-33136172.06,25124141.61,3506925.41
Special Income Charges,-1565041287.78,-1218930231.07,-1172726259.41,-846072540.35
Other Special Charges,-44604290.06,-36626066.06,-122867177.52,-47931529.63
Write Off,64875880.48,10087989.6,-23273879.47,47181938.93
Impairment Of Capital Assets,1544769697.36,1245468307.53,1318867316.4,846822131.05
Net Non Operating Interest Income Expense,-835726479.99,-506994970.7,-410072901.15,-545208123.6
Total Other Finance Cost,68331202.74,12621880.62,38783312.39,11481756.95
Interest Expense Non Operating,1765110828.82,1462653485.39,1376870146.38,1038070641.24
Interest Income Non Operating,997715551.57,968280395.31,1005580557.62,504344274.59
Operating Income,15663697980.79,12373855173.39,12533884307.51,11871377659.13
Operating Expense,23924834185.89,15611464458.6,14330275063.73,14228136346.93
Other Operating Expenses,1236360555.45,881998384.72,692174537.92,658580409.9
Depreciation And Amortization In Income Statement,2150184241.18,1362391454.1,1615815872.87,1440865623.27
Depreciation Income Statement,2150184241.18,1362391454.1,1615815872.87,1440865623.27
Research And Development,11428041090.59,8555957431.46,8188767532.85,8447038946.21
Selling General And Administration,3241145614.28,1715680122.5,958412034.89,881802891.3
Selling And Marketing Expense,820339165.1,259873131.11,203948672.5,194005827.67
General And Administrative Expense,2420806449.18,1455806991.39,754463362.39,687797063.63
Rent And Landing Fees,250603956.87,115386614.67,146631797.95,101990156.71
Gross Profit,39588532166.68,27985319631.99,26864159371.24,26099514006.06
Cost Of Revenue,292755910976.71,240809417980.59,205041300458.59,187928880285.38
Total Revenue,332344443143.39,268794737612.58,231905459829.83,214028394291.44
Operating Revenue,332344443143.39,268794737612.58,231905459829.83,214028394291.44
