,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,7860991022.0,710417348.0,1026557305.0,1254455493.0
Repayment Of Debt,-8896457400.0,-7022934176.0,-15137311125.0,-19415272976.0
Issuance Of Debt,7274336801.0,5141956512.0,14428483932.0,24003415106.0
Capital Expenditure,-205384560.0,-215140515.0,-199837866.0,-179605895.0
End Cash Position,28878653488.0,23917688703.0,26149114304.0,26403132479.0
Beginning Cash Position,23917688703.0,26149114304.0,26403132479.0,21938940527.0
Effect Of Exchange Rate Changes,7897453.0,7125705.0,80770488.0,-23048665.0
Changes In Cash,4953067332.0,-2238551306.0,-334788663.0,4487240617.0
Financing Cash Flow,-2863042327.0,-2987637142.0,-1285053714.0,4070184944.0
Net Other Financing Charges,-195175219.0,-163699590.0,487849600.0,479810579.0
Cash Dividends Paid,-1045746509.0,-942959888.0,-1064076121.0,-997767765.0
Net Issuance Payments Of Debt,-1622120599.0,-1880977664.0,-708827193.0,4588142130.0
Net Long Term Debt Issuance,-1622120599.0,-1880977664.0,-708827193.0,4588142130.0
Long Term Debt Payments,-8896457400.0,-7022934176.0,-15137311125.0,-19415272976.0
Long Term Debt Issuance,7274336801.0,5141956512.0,14428483932.0,24003415106.0
Investing Cash Flow,-250265923.0,-176472027.0,-276130120.0,-1017005715.0
Net Other Investing Changes,,,,-1024513566.0
Net Investment Purchase And Sale,30914548.0,8071548.0,10006800.0,180477608.0
Sale Of Investment,31288507.0,17679124.0,10006800.0,180477608.0
Purchase Of Investment,-373959.0,-9607576.0,,
Net Business Purchase And Sale,-90050000.0,-29158000.0,-108176000.0,
Purchase Of Business,-90050000.0,-29158000.0,-108176000.0,
Net PPE Purchase And Sale,-191130471.0,-155385575.0,-177960920.0,-172969757.0
Sale Of PPE,14254089.0,59754940.0,21876946.0,6636138.0
Purchase Of PPE,-205384560.0,-215140515.0,-199837866.0,-179605895.0
Capital Expenditure Reported,,,,
Operating Cash Flow,8066375582.0,925557863.0,1226395171.0,1434061388.0
Change In Working Capital,6435709577.0,-655502052.0,-364156260.0,-247860162.0
Change In Payable,4611618877.0,-3750415413.0,6389432738.0,7807275981.0
Change In Receivables,1824090700.0,3094913361.0,-6753588998.0,-8055136143.0
Other Non Cash Items,563510442.0,664963167.0,681126995.0,626871445.0
Provisionand Write Offof Assets,25443795.0,61371540.0,95622298.0,195618028.0
Deferred Tax,20595493.0,83907388.0,4509927.0,26634162.0
Depreciation And Amortization,259525835.0,251764370.0,254419681.0,216622674.0
Amortization Cash Flow,75701032.0,65996703.0,55428426.0,47743825.0
Depreciation,183824803.0,185767667.0,198991255.0,168878849.0
Gain Loss On Investment Securities,57189925.0,-86359665.0,-89883547.0,-184703339.0
Net Foreign Currency Exchange Gain Loss,13252089.0,13583738.0,75045918.0,-11428600.0
Gain Loss On Sale Of PPE,414796.0,-194809.0,2787098.0,154779.0
Net Income From Continuing Operations,690733630.0,592024186.0,566923061.0,812152401.0
Cash Flowsfromusedin Operating Activities Direct,8066375582.0,925557863.0,1226395171.0,1434061388.0
Classesof Cash Payments,-7752516205.0,-14620859496.0,-12170903268.0,-12767992319.0
Other Cash Paymentsfrom Operating Activities,-2336289832.0,-11117480901.0,-9250401638.0,-7798035011.0
Paymentson Behalfof Employees,-1272918538.0,-1322472400.0,-1317813931.0,-1291477767.0
Classesof Cash Receiptsfrom Operating Activities,15818891787.0,15546417359.0,13397298439.0,14202053707.0
Other Cash Receiptsfrom Operating Activities,2012329137.0,4580587187.0,2159419017.0,3744866547.0
