,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-6257552.682486,-12286512.675,-3222076.855,-2528390.473807
Tax Rate For Calcs,0.297279,0.25,0.25,0.013486
Normalized EBITDA,317050425.6,196590193.92,163926321.35,52972627.92
Total Unusual Items,-21049444.18,-49146050.7,-12888307.42,-187486623.87
Total Unusual Items Excluding Goodwill,-21049444.18,-49146050.7,-12888307.42,-187486623.87
Net Income From Continuing Operation Net Minority Interest,84897784.11,-16481338.8,14171466.41,-273242759.63
Reconciled Depreciation,151227842.75,128583993.8,118704702.27,118338988.28
Reconciled Cost Of Revenue,2487553589.79,1808711953.66,1136365973.41,1223270272.98
EBITDA,296000981.42,147444143.22,151038013.93,-134513995.95
EBIT,144773138.67,18860149.42,32333311.66,-252852984.23
Net Interest Income,-19997133.57,-23503873.9,-17822935.2,-22465461.92
Interest Expense,23960248.18,25055417.66,20142732.83,24125020.8
Interest Income,5397024.58,3022806.29,4655731.89,2813414.98
Normalized Income,99689675.607514,20378199.225,23837696.975,-88284526.233807
Net Income From Continuing And Discontinued Operation,84897784.11,-16481338.8,14171466.41,-273242759.63
Total Expenses,2861898273.43,2164040795.53,1414011001.15,1503271029.82
Total Operating Income As Reported,122148575.65,-5826067.99,12955924.52,-276838743.21
Diluted Average Shares,385899019.0,412033470.0,354286660.0,384848957.0
Basic Average Shares,385899019.0,412033470.0,354286660.0,384848957.0
Diluted EPS,0.22,-0.04,0.04,-0.71
Basic EPS,0.22,-0.04,0.04,-0.71
Net Income Common Stockholders,84897784.11,-16481338.8,14171466.41,-273242759.63
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,84897784.11,-16481338.8,14171466.41,-273242759.63
Net Income Including Noncontrolling Interests,84897784.11,-16481338.8,14171466.41,-273242759.63
Net Income Continuous Operations,84897784.11,-16481338.8,14171466.41,-273242759.63
Tax Provision,35915106.38,10286070.56,-1980887.58,-3735245.4
Pretax Income,120812890.49,-6195268.24,12190578.83,-276978005.03
Other Non Operating Income Expenses,-1335685.16,-369200.25,-765345.69,-269911.83
Special Income Charges,-22887451.56,-48168328.07,-10767146.46,-183195165.74
Other Special Charges,517122.81,-943.33,-337476.74,1025585.09
Write Off,-8306339.18,21565918.82,-788780.74,16139271.28
Impairment Of Capital Assets,30676667.93,26603352.58,11893403.94,166030309.37
Net Non Operating Interest Income Expense,-19997133.57,-23503873.9,-17822935.2,-22465461.92
Total Other Finance Cost,1433909.97,1471262.53,2335934.26,1153856.1
Interest Expense Non Operating,23960248.18,25055417.66,20142732.83,24125020.8
Interest Income Non Operating,5397024.58,3022806.29,4655731.89,2813414.98
Operating Income,156949265.5,65632914.78,12827111.12,-78406393.09
Operating Expense,374344683.64,355328841.87,277645027.74,280000756.84
Other Operating Expenses,26222637.7,16473769.78,6236681.7,8157151.5
Depreciation And Amortization In Income Statement,30574495.83,39457229.45,32184081.75,34350029.33
Depreciation Income Statement,30574495.83,39457229.45,32184081.75,34350029.33
Research And Development,128289305.3,108703974.54,82621293.09,94701851.72
Selling General And Administration,65391886.75,71062829.71,60516449.31,63811931.31
Selling And Marketing Expense,14282504.56,23460453.59,22160766.52,21709386.4
General And Administrative Expense,51109382.19,47602376.12,38355682.79,42102544.91
Gross Profit,531293949.14,420961756.65,290472138.86,201594363.75
Cost Of Revenue,2487553589.79,1808711953.66,1136365973.41,1223270272.98
Total Revenue,3018847538.93,2229673710.31,1426838112.27,1424864636.73
Operating Revenue,3018847538.93,2229673710.31,1426838112.27,1424864636.73
