,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Ordinary Shares Number,4441172458.0,3737596125.0,3737589506.0,3737543730.0
Share Issued,4441172458.0,3737596125.0,3737589506.0,3737543730.0
Net Debt,13382386145.03,15266081897.79,12415960611.57,7457802046.04
Total Debt,19283469173.72,19474001183.77,16901763474.46,12016387134.96
Tangible Book Value,16814772837.76,11558266025.13,10586256067.99,12316522812.51
Invested Capital,36450294876.84,32142056739.23,29345090596.17,25317480979.54
Working Capital,-160488053.41,4531194691.42,4324995235.14,142229805.88
Net Tangible Assets,16814772837.76,11558266025.13,10586256067.99,12316522812.51
Capital Lease Obligations,32736724.28,18225940.85,59533411.89,43587109.98
Common Stock Equity,19475171856.16,14200254239.92,13315565967.39,14756509504.74
Total Capitalization,25330100731.49,24853114587.14,22940888173.91,19962171314.53
Total Equity Gross Minority Interest,20415804248.2,17587715020.41,17115066753.0,15295100261.29
Minority Interest,940632392.04,3387460780.49,3799500785.61,538590756.55
Stockholders Equity,19475171856.16,14200254239.92,13315565967.39,14756509504.74
Other Equity Interest,,508604287.02,508609183.67,508643409.72
Retained Earnings,8826411998.08,8426340319.97,7607470396.91,7343351496.93
Additional Paid In Capital,4699348111.29,1904658988.81,162768495.31,1904454409.81
Capital Stock,4441172458.0,3737596125.0,3737589506.0,3737543730.0
Common Stock,4441172458.0,3737596125.0,3737589506.0,3737543730.0
Total Liabilities Net Minority Interest,28922763571.4,28248787682.16,25909448974.83,17361902968.37
Total Non Current Liabilities Net Minority Interest,7930715003.03,14556366777.81,14321687052.71,7502105903.17
Other Non Current Liabilities,236980784.45,1944514922.91,1967919241.05,358252210.61
Tradeand Other Payables Non Current,951995416.25,1027458862.57,1711999248.43,975394271.88
Non Current Deferred Revenue,55136014.15,73195333.49,108874681.01,58910661.48
Non Current Deferred Taxes Liabilities,798937188.57,840111370.77,848038263.81,860299839.43
Long Term Debt And Capital Lease Obligation,5887665599.61,10671086288.07,9684855618.41,5249248919.77
Long Term Capital Lease Obligation,32736724.28,18225940.85,59533411.89,43587109.98
Long Term Debt,5854928875.33,10652860347.22,9625322206.52,5205661809.79
Current Liabilities,20992048568.37,13692420904.35,11587761922.12,9859797065.2
Other Current Liabilities,164482016.34,149931851.54,85988155.9,58326187.89
Current Debt And Capital Lease Obligation,13395803574.11,8802914895.7,7216907856.05,6767138215.19
Current Debt,11120194145.35,7288942152.09,6404202422.26,5355309665.01
Payables,6466137078.13,4386314802.42,3738723557.06,2914920235.95
Other Payable,3205723891.07,1898493619.44,1395328667.32,1381700855.37
Dividends Payable,6226197.76,,,
Total Tax Payable,350716871.72,246317173.79,234772555.3,166113868.66
Accounts Payable,2903470117.58,2241504009.19,2108622334.44,1367105511.92
Total Assets,49338567819.6,45836502702.57,43024515727.83,32657003229.66
Total Non Current Assets,28507007304.64,27612887106.8,27111758570.57,22654976358.58
Other Non Current Assets,344127386.61,372153274.4,239627324.61,827091876.47
Non Current Deferred Assets,33747862.78,37906836.03,45001983.5,22898606.09
Non Current Deferred Taxes Assets,587659476.13,628133597.82,639233886.24,444023999.54
Investmentin Financial Assets,139452259.08,149324273.25,149565484.29,192382892.15
Available For Sale Securities,139452259.08,149324273.25,149565484.29,192382892.15
Long Term Equity Investment,743017320.48,712799313.73,699988736.2,716404686.77
Investment Properties,1174769986.92,154595126.84,116079456.79,39725670.87
Goodwill And Other Intangible Assets,2660399018.4,2641988214.79,2729309899.4,2439986692.23
Other Intangible Assets,2510106518.17,2501105860.44,2588427545.05,2299104337.88
Goodwill,150292500.23,140882354.35,140882354.35,140882354.35
Net PPE,22823833994.24,22889671106.69,22425209301.9,17972461934.46
Accumulated Depreciation,-17840074870.65,-15884915034.55,-14880990076.37,-10542253993.56
Gross PPE,40663908864.89,38774586141.24,37306199378.27,28514715928.02
Construction In Progress,2541908057.89,2257103897.3,2109891512.24,3830322007.17
Other Properties,11816847897.94,11130532556.8,10829613270.13,7384157672.57
Machinery Furniture Equipment,599036094.2,579461618.34,616904941.68,585107441.2
Properties,25706116814.86,24807488068.8,23749789654.22,16715128807.08
Current Assets,20831560514.96,18223615595.77,15912757157.26,10002026871.08
Other Current Assets,2577822959.38,1647179740.31,1241561956.38,1182867880.56
Hedging Assets Current,161023.06,160386871.73,25630300.0,23079736.5
Restricted Cash,,,726849972.55,675350318.74
Prepaid Assets,156774983.61,161879526.7,155636717.74,158077995.51
Inventory,12351630221.08,11755802462.15,8855612459.5,3488710427.88
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,453995923.37,1513836475.6,1465105247.11,336786152.05
Finished Goods,923181578.47,1289342100.47,1479070155.78,748937610.55
Work In Process,4404238167.94,3638237023.53,2712775409.39,1013612442.49
Raw Materials,6570214551.3,5314386862.55,3198661647.22,1389374222.79
Other Receivables,470806295.07,410882679.68,397446832.85,356713427.89
Accounts Receivable,895434243.01,740225999.55,702226376.06,720938292.18
Allowance For Doubtful Accounts Receivable,-102907807.73,-86892617.15,-86133807.85,-86843371.96
Gross Accounts Receivable,998342050.74,827118616.7,788360183.91,807781664.14
Cash Cash Equivalents And Short Term Investments,4378930789.75,3347258315.65,4534642514.73,4071639110.56
Other Short Term Investments,786193914.1,671537714.13,921078497.52,968469681.8
Cash And Cash Equivalents,3592736875.65,2675720601.52,3613564017.21,3103169428.76
Cash Equivalents,1146428240.37,1132158825.55,1571818416.72,1259079413.08
Cash Financial,2446308635.28,1543561775.97,2041745600.49,1844090015.68
