,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,89685750.06,-317873266.22,-10401833.19,191711730.54
Repayment Of Debt,-1127350000.0,-715766375.0,-866297666.66,-627981718.53
Issuance Of Debt,1132900000.0,1158200000.0,718960000.0,490000000.0
Capital Expenditure,-83018727.79,-93670126.09,-48094313.1,-35685771.57
End Cash Position,275690370.89,276249480.35,263272796.66,397959492.42
Beginning Cash Position,276249480.35,263272796.66,397959492.42,565636441.79
Effect Of Exchange Rate Changes,-1776567.04,1768888.76,1398500.26,1714328.44
Changes In Cash,1217457.58,11207794.93,-136085196.02,-169391277.81
Financing Cash Flow,-107767145.54,331632084.98,164174708.03,-374257146.97
Net Other Financing Charges,-74456788.6,-79588353.81,406109025.44,-192365186.57
Cash Dividends Paid,-38860356.94,-31213186.21,-94596650.75,-41793721.59
Net Issuance Payments Of Debt,5550000.0,442433625.0,-147337666.66,-137981718.53
Net Long Term Debt Issuance,5550000.0,442433625.0,-147337666.66,-137981718.53
Long Term Debt Payments,-1127350000.0,-715766375.0,-866297666.66,-627981718.53
Long Term Debt Issuance,1132900000.0,1158200000.0,718960000.0,490000000.0
Investing Cash Flow,-63719874.73,-96221149.92,-337952383.96,-22531632.95
Net Other Investing Changes,10930850.37,5994680.0,19880862.87,7680103.28
Net Investment Purchase And Sale,1093730.49,-8807083.91,245179.11,443496.21
Sale Of Investment,1093730.49,60117916.09,110245179.11,195443496.21
Purchase Of Investment,,-68925000.0,-110000000.0,-195000000.0
Net Business Purchase And Sale,,,-310251166.66,4436459.13
Sale Of Business,,,82420360.37,4436459.13
Purchase Of Business,,,-392671527.03,
Net PPE Purchase And Sale,-75744455.59,-93408746.01,-47827259.28,-35091691.57
Sale Of PPE,7274272.2,261380.08,267053.82,594080.0
Purchase Of PPE,-83018727.79,-93670126.09,-48094313.1,-35685771.57
Operating Cash Flow,172704477.85,-224203140.13,37692479.91,227397502.11
Change In Working Capital,-53341718.3,-416032124.89,-27271830.61,185886609.94
Change In Other Current Assets,-24846721.46,-27690492.88,-16086129.56,-37813576.74
Change In Payable,39906892.61,338444464.24,-682789195.59,542705769.17
Change In Inventory,37090890.04,-87260447.18,-69539248.6,49242930.99
Change In Receivables,-105492779.49,-639525649.07,741142743.14,-368248513.48
Other Non Cash Items,67168480.54,62382985.2,53978377.86,51671663.21
Depreciation And Amortization,103697445.22,107172584.15,86924805.24,75930849.37
Amortization Cash Flow,26234298.82,18691838.93,18265015.85,18175484.78
Depreciation,77463146.4,88480745.22,68659789.39,57755364.59
Gain Loss On Investment Securities,-8004788.36,-37537482.13,-61909233.1,-6659032.65
Gain Loss On Sale Of PPE,-2852135.34,148661.18,22998.99,-248473.08
Net Income From Continuing Operations,20947357.93,60468697.13,24180318.65,-199164802.53
Cash Flowsfromusedin Operating Activities Direct,172704477.85,-224203140.13,37692479.91,227397502.11
Taxes Refund Paid Direct,-83291713.4,-63922270.25,-27695210.81,-46393925.2
Classesof Cash Payments,-6070935944.0,-5045562972.88,-5439311417.59,-3961727738.25
Other Cash Paymentsfrom Operating Activities,-222308419.44,-247539176.94,-252088578.2,-220992720.09
Paymentson Behalfof Employees,-326947456.46,-358532029.64,-301297071.1,-315994383.57
Paymentsto Suppliersfor Goodsand Services,-5521680068.1,-4439491766.3,-4885925768.29,-3424740634.59
Classesof Cash Receiptsfrom Operating Activities,6326932135.25,4885282103.0,5504699108.31,4235519165.56
Other Cash Receiptsfrom Operating Activities,182156042.43,135205453.33,152364257.3,133069119.31
Receiptsfrom Customers,6144776092.82,4750076649.67,5352334851.01,4102450046.25
