,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-12962239.374492,-12341174.205133,-1364722.655469,847368.10077
Tax Rate For Calcs,0.128202,0.130421,0.132121,0.11487
Normalized EBITDA,1966891326.43,1714314172.15,1539534222.62,2335788786.56
Total Unusual Items,-101107559.54,-94625323.17,-10329354.03,7376756.89
Total Unusual Items Excluding Goodwill,-101107559.54,-94625323.17,-10329354.03,7376756.89
Net Income From Continuing Operation Net Minority Interest,1097296717.26,942053300.08,1011067526.26,1758398655.27
Reconciled Depreciation,520116156.87,456917349.17,309149456.46,245370621.99
Reconciled Cost Of Revenue,7299230069.53,5768007352.51,5317862501.15,6565311450.88
EBITDA,1865783766.89,1619688848.98,1529204868.59,2343165543.45
EBIT,1345667610.02,1162771499.81,1220055412.13,2097794921.46
Net Interest Income,-67681584.63,-38839192.72,-12291954.41,-5627016.18
Interest Expense,84925270.71,67883107.51,55525264.39,38498314.84
Interest Income,18701616.85,31266410.15,45810559.83,35417469.05
Normalized Income,1185442037.425508,1024337449.044867,1020032157.634531,1751869266.48077
Net Income From Continuing And Discontinued Operation,1097296717.26,942053300.08,1011067526.26,1758398655.27
Total Expenses,8356730550.84,6636700027.53,6258107939.09,7663090211.13
Rent Expense Supplemental,3411559.15,4200067.88,2849218.47,1712589.71
Total Operating Income As Reported,1292805084.17,1101578992.01,1193711885.79,2063011011.86
Diluted Average Shares,767340362.0,778556446.0,783773276.0,754677534.0
Basic Average Shares,751573094.0,747661349.0,743432005.0,741940361.0
Diluted EPS,1.43,1.21,1.29,2.33
Basic EPS,1.46,1.26,1.36,2.37
Net Income Common Stockholders,1097296717.26,942053300.08,1011067526.26,1758398655.27
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,1097296717.26,942053300.08,1011067526.26,1758398655.27
Minority Interests,-1815333.81,-10038133.31,396048.77,-64346539.87
Net Income Including Noncontrolling Interests,1099112051.07,952091433.39,1010671477.49,1822745195.14
Net Income Continuous Operations,1099112051.07,952091433.39,1010671477.49,1822745195.14
Tax Provision,161630288.24,142796958.91,153858670.25,236551411.48
Pretax Income,1260742339.31,1094888392.3,1164530147.74,2059296606.62
Other Non Operating Income Expenses,-32062744.86,-6690599.71,-29181738.05,-3714405.24
Special Income Charges,-121323204.39,-67165296.45,-42811874.86,8727783.62
Other Special Charges,101053.58,75284.85,-426820.57,38998.64
Write Off,64646609.24,21861362.23,25923389.71,-14358480.83
Impairment Of Capital Assets,56575541.57,45228649.37,17315305.72,5591698.57
Net Non Operating Interest Income Expense,-67681584.63,-38839192.72,-12291954.41,-5627016.18
Total Other Finance Cost,1457930.77,2222495.36,2577249.85,2546170.39
Interest Expense Non Operating,84925270.71,67883107.51,55525264.39,38498314.84
Interest Income Non Operating,18701616.85,31266410.15,45810559.83,35417469.05
Operating Income,1282437281.68,1210086974.3,1225842301.07,1997623256.05
Operating Expense,1057500481.31,868692675.02,940245437.94,1097778760.25
Other Operating Expenses,72753489.44,58909593.87,48733591.43,90913893.03
Depreciation And Amortization In Income Statement,72988917.1,58552841.05,58688532.93,67249134.32
Depreciation Income Statement,72988917.1,58552841.05,58688532.93,67249134.32
Research And Development,501872411.9,392851882.67,485131988.64,537269861.27
Selling General And Administration,190827399.64,159203774.98,197266137.16,185212184.91
Selling And Marketing Expense,60022541.93,50733208.43,48439992.06,43413850.68
General And Administrative Expense,130804857.71,108470566.55,148826145.1,141798334.23
Rent And Landing Fees,3411559.15,4200067.88,2849218.47,1712589.71
Gross Profit,2339937762.99,2078779649.32,2166087739.01,3095402016.3
Cost Of Revenue,7299230069.53,5768007352.51,5317862501.15,6565311450.88
Total Revenue,9639167832.52,7846787001.83,7483950240.16,9660713467.18
Operating Revenue,9639167832.52,7846787001.83,7483950240.16,9660713467.18
