,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,-455900737.06,215438331.77,-109979264.98,445958887.06
Repayment Of Debt,-1116803625.26,-1819074237.14,-1197895439.24,-1262123525.88
Issuance Of Debt,1196053452.87,1413373549.12,1410000000.0,1205325000.0
Capital Expenditure,-1029732460.81,-368551345.63,-496554370.8,-404142213.35
End Cash Position,518192807.39,1006918629.87,1488576343.89,1431953180.43
Beginning Cash Position,1006918629.87,1488576343.89,1431953180.43,1015737644.24
Effect Of Exchange Rate Changes,-79808.3,46291.9,27404.45,411963.79
Changes In Cash,-488646014.18,-481704005.92,56595759.01,415803572.4
Financing Cash Flow,-17312567.02,-516753172.48,220633815.04,-200129636.3
Net Other Financing Charges,34471109.98,-22490153.24,94944173.54,-998620.0
Cash Dividends Paid,-131033504.61,-88562331.22,-86414919.26,-142332490.42
Net Issuance Payments Of Debt,79249827.61,-405700688.02,212104560.76,-56798525.88
Net Long Term Debt Issuance,79249827.61,-405700688.02,212104560.76,-56798525.88
Long Term Debt Payments,-1116803625.26,-1819074237.14,-1197895439.24,-1262123525.88
Long Term Debt Issuance,1196053452.87,1413373549.12,1410000000.0,1205325000.0
Investing Cash Flow,-1045165170.91,-548940510.84,-550613161.85,-234167891.71
Net Other Investing Changes,,-2312020.78,-223406.41,
Net Investment Purchase And Sale,-15651740.1,45404857.7,-53625752.81,169974321.64
Sale Of Investment,553843.9,45732157.7,145892166.28,371974321.64
Purchase Of Investment,-16205584.0,-327300.0,-199517919.09,-202000000.0
Net Business Purchase And Sale,,-223482002.13,,
Purchase Of Business,,-223482002.13,,
Net PPE Purchase And Sale,-1029513430.81,-368551345.63,-496764002.63,-404142213.35
Sale Of PPE,219030.0,,-209631.83,
Purchase Of PPE,-1029732460.81,-368551345.63,-496554370.8,-404142213.35
Operating Cash Flow,573831723.75,583989677.4,386575105.82,850101100.41
Change In Working Capital,-226939970.88,35537634.67,85604876.83,336466703.34
Change In Other Current Assets,-7860233.16,-1757004.71,192183.21,6738713.26
Change In Payable,149767554.12,24941580.18,-46130704.47,176046923.32
Change In Inventory,-25921406.96,-33391588.77,113717765.3,33413270.81
Change In Receivables,-342925884.88,45744647.97,17825632.79,120267795.95
Other Non Cash Items,39565372.21,51412177.22,64346192.45,65552263.02
Depreciation And Amortization,189105167.98,180914307.69,172497866.03,145132237.91
Amortization Cash Flow,40328426.3,39283336.77,37325978.89,40554189.89
Depreciation,148776741.68,141630970.92,135171887.14,104578048.02
Gain Loss On Investment Securities,4421183.38,9528017.74,-1153489.62,-1933622.1
Gain Loss On Sale Of PPE,9360476.44,2016447.38,1493451.07,387337.36
Net Income From Continuing Operations,472535507.42,274170377.51,65883929.67,299326073.64
Cash Flowsfromusedin Operating Activities Direct,573831723.75,583989677.4,386575105.82,850101100.41
Taxes Refund Paid Direct,-345297785.76,-266088406.29,-164628702.62,-83226054.06
Classesof Cash Payments,-2178961854.23,-2381665071.25,-3234292861.95,-3032207689.56
Other Cash Paymentsfrom Operating Activities,-182198037.18,-230817062.92,-233992789.11,-206926486.08
Paymentson Behalfof Employees,-564977464.87,-511586955.16,-461887755.41,-438327385.2
Paymentsto Suppliersfor Goodsand Services,-1431786352.18,-1639261053.17,-2538412317.43,-2386953818.28
Classesof Cash Receiptsfrom Operating Activities,3098091363.74,3231743154.94,3785496670.39,3965534844.03
Other Cash Receiptsfrom Operating Activities,121586583.63,195147659.3,109727360.3,137174864.46
Receiptsfrom Customers,2976504780.11,3036595495.64,3675769310.09,3828359979.57
