,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-503718.530101,-4144597.56,-25182797.940894,-3709571.633188
Tax Rate For Calcs,0.027299,0.25,0.261814,0.053371
Normalized EBITDA,-50604928.31,-13552094.07,-34310162.14,-12579081.6
Total Unusual Items,-18451671.36,-16578390.24,-96185965.02,-69505197.73
Total Unusual Items Excluding Goodwill,-18451671.36,-16578390.24,-96185965.02,-69505197.73
Net Income From Continuing Operation Net Minority Interest,-78628716.87,-62151158.64,-127346787.9,-122089869.16
Reconciled Depreciation,9518419.79,21561244.58,27011138.24,27584581.13
Reconciled Cost Of Revenue,143680845.35,125123234.51,112831646.82,92357388.57
EBITDA,-69056599.67,-30130484.31,-130496127.16,-82084279.33
EBIT,-78575019.46,-51691728.89,-157507265.4,-109668860.46
Net Interest Income,-2375160.76,-4771815.34,-14890769.24,-14317286.66
Interest Expense,2739045.17,6138731.31,15020811.87,19485513.99
Interest Income,384289.23,1397564.46,225838.02,5246238.28
Normalized Income,-60680764.040101,-49717365.96,-56343620.820894,-56294243.063188
Net Income From Continuing And Discontinued Operation,-78628716.87,-62151158.64,-127346787.9,-122089869.16
Total Expenses,221840896.53,178162309.45,187993415.14,161200221.48
Rent Expense Supplemental,,5657104.04,,
Total Operating Income As Reported,-80346921.86,-54285663.72,-166707957.81,-122777696.24
Diluted Average Shares,393143584.0,388444742.0,296155321.0,297780169.0
Basic Average Shares,393143584.0,388444742.0,296155321.0,297780169.0
Diluted EPS,-0.2,-0.16,-0.43,-0.41
Basic EPS,-0.2,-0.16,-0.43,-0.41
Net Income Common Stockholders,-78628716.87,-62151158.64,-127346787.9,-122089869.16
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-78628716.87,-62151158.64,-127346787.9,-122089869.16
Minority Interests,465527.11,11431.45,11084.88,171389.1
Net Income Including Noncontrolling Interests,-79094243.98,-62162590.09,-127357872.78,-122261258.26
Net Income Continuous Operations,-79094243.98,-62162590.09,-127357872.78,-122261258.26
Tax Provision,-2219820.65,4332129.89,-45170204.49,-6893116.19
Pretax Income,-81314064.63,-57830460.2,-172528077.27,-129154374.45
Other Non Operating Income Expenses,-967142.77,-3544796.48,-5820119.46,-6376678.21
Special Income Charges,-18451671.36,-16578390.24,-96185965.02,-69505197.73
Other Special Charges,-24829.62,-19399185.78,146721.24,-1113158.86
Write Off,9775180.25,30622722.19,70994977.96,68389906.21
Impairment Of Capital Assets,8701320.73,5354853.83,25044265.82,2228450.38
Net Non Operating Interest Income Expense,-2375160.76,-4771815.34,-14890769.24,-14317286.66
Total Other Finance Cost,20404.82,30648.49,95795.39,78010.95
Interest Expense Non Operating,2739045.17,6138731.31,15020811.87,19485513.99
Interest Income Non Operating,384289.23,1397564.46,225838.02,5246238.28
Operating Income,-59269027.01,-30343452.98,-54965314.05,-37094535.15
Operating Expense,78160051.18,53039074.94,75161768.32,68842832.91
Other Operating Expenses,483549.2,388663.94,255569.31,352742.37
Depreciation And Amortization In Income Statement,1832534.66,9273663.37,18298204.8,2152246.21
Depreciation Income Statement,1832534.66,9273663.37,18298204.8,2152246.21
Research And Development,30302646.25,7588610.83,13493899.86,16115602.63
Selling General And Administration,24892945.48,12300117.89,12589160.07,27809174.97
Selling And Marketing Expense,1286240.69,1315770.82,2933267.53,4859769.07
General And Administrative Expense,23606704.79,10984347.07,9655892.54,22949405.9
Rent And Landing Fees,,5657104.04,,
Gross Profit,18891024.17,22695621.96,20196454.27,31748297.76
Cost Of Revenue,143680845.35,125123234.51,112831646.82,92357388.57
Total Revenue,162571869.52,147818856.47,133028101.09,124105686.33
Operating Revenue,162571869.52,147818856.47,133028101.09,124105686.33
