,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,-64166388.86,-108531958.32,-3346803.96,-2395305.49
Repayment Of Debt,-50000000.0,-115092674.91,-1002.63,-14357696.14
Issuance Of Debt,50000000.0,70000000.0,,0.0
Capital Expenditure,-5117340.46,-13644155.48,-3786.72,-2142777.74
End Cash Position,158172955.68,258538582.84,508917323.04,625459.26
Beginning Cash Position,258538582.84,508917323.04,625459.26,40428532.51
Changes In Cash,-100365627.16,-250378740.2,508291863.78,-39803073.25
Financing Cash Flow,-38665998.3,-174050759.82,511248687.74,-39938567.76
Net Other Financing Charges,-37346776.16,-123624489.29,514331247.83,-15951569.0
Cash Dividends Paid,-1319222.14,-5333595.62,-3081557.46,-9629302.62
Net Issuance Payments Of Debt,0.0,-45092674.91,-1002.63,-14357696.14
Net Long Term Debt Issuance,0.0,-45092674.91,-1002.63,-14357696.14
Long Term Debt Payments,-50000000.0,-115092674.91,-1002.63,-14357696.14
Long Term Debt Issuance,50000000.0,70000000.0,,0.0
Investing Cash Flow,-2650580.46,18559822.46,386193.28,388022.26
Net Other Investing Changes,,-19357595.66,,
Net Investment Purchase And Sale,,,,
Purchase Of Investment,,,,
Net Business Purchase And Sale,,,,
Purchase Of Business,,,,
Net PPE Purchase And Sale,-2650580.46,37917418.12,386193.28,388022.26
Sale Of PPE,2466760.0,51561573.6,389980.0,2530800.0
Purchase Of PPE,-5117340.46,-13644155.48,-3786.72,-2142777.74
Operating Cash Flow,-59049048.4,-94887802.84,-3343017.24,-252527.75
Change In Working Capital,-10665116.14,-85826956.87,-15114851.71,2482860.76
Change In Other Current Assets,-2977348.0,7457035.51,-45170204.49,-6893116.19
Change In Payable,3703184.37,-72537521.21,1650764.55,1716169.48
Change In Inventory,-24316143.24,7334140.41,14113862.46,2712463.12
Change In Receivables,12925190.73,-28080611.58,14290725.77,4947344.35
Other Non Cash Items,2739045.17,6026989.22,15070590.7,19597315.22
Depreciation And Amortization,9518419.79,21561244.58,27011138.24,27584581.13
Amortization Cash Flow,374656.7,1437967.46,1710739.05,1382910.97
Depreciation,9143763.09,20123277.12,25300399.19,26201670.16
Gain Loss On Investment Securities,,2758279.17,851689.63,2838775.67
Gain Loss On Sale Of PPE,-23654.22,-13222344.87,157044.9,-1113158.86
Net Income From Continuing Operations,-79094243.98,-62162590.09,-127357872.78,-122261258.26
Cash Flowsfromusedin Operating Activities Direct,-59049048.4,-94887802.84,-3343017.24,-252527.75
Taxes Refund Paid Direct,-3644430.01,-3660036.03,-344827.82,-2456567.94
Classesof Cash Payments,-546565454.74,-224236054.87,-166844637.43,-138945513.35
Other Cash Paymentsfrom Operating Activities,-50615290.2,-33786767.1,-12561227.65,-24723655.51
Paymentson Behalfof Employees,-29560392.18,-38480538.03,-27915057.9,-26017476.0
Paymentsto Suppliersfor Goodsand Services,-466389772.36,-151968749.74,-126368351.88,-88204381.84
Classesof Cash Receiptsfrom Operating Activities,491160836.35,133008288.06,163846448.01,141149553.54
Other Cash Receiptsfrom Operating Activities,33566758.33,2652269.42,4661061.34,3909351.58
Receiptsfrom Customers,457594078.02,130356018.64,159185386.67,137240201.96
