,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-4522190.819458,39649354.297149,408388.8681,3497523.941972
Tax Rate For Calcs,0.159543,0.1389,0.155601,0.152421
Normalized EBITDA,2100054557.76,2512742194.33,2430857752.89,2261062262.88
Total Unusual Items,-28344691.85,285452328.7,2624595.4,22946515.96
Total Unusual Items Excluding Goodwill,-28344691.85,285452328.7,2624595.4,22946515.96
Net Income From Continuing Operation Net Minority Interest,1311487189.7,1921078800.31,1557019557.14,1434330266.49
Reconciled Depreciation,472655033.99,482056819.74,473097054.91,487847718.04
Reconciled Cost Of Revenue,4139614701.95,4369827766.02,4162046179.02,4384010634.52
EBITDA,2071709865.91,2798194523.03,2433482348.29,2284008778.84
EBIT,1599054831.92,2316137703.29,1960385293.38,1796161060.8
Net Interest Income,66261028.8,4404715.65,-58789184.69,-75584154.98
Interest Expense,24710968.27,68704680.9,102921489.6,88667041.93
Interest Income,92781413.07,75253761.55,48232914.36,14869802.81
Normalized Income,1335309690.730542,1675275825.907149,1554803350.6081,1414881274.471972
Net Income From Continuing And Discontinued Operation,1311487189.7,1921078800.31,1557019557.14,1434330266.49
Total Expenses,4293774192.07,4545859386.06,4311466191.62,4530292442.77
Rent Expense Supplemental,3555613.38,3051512.75,3017208.4,2773381.37
Total Operating Income As Reported,1558754769.82,2244022830.78,1849821858.79,1705940507.65
Diluted Average Shares,4779472266.0,4808707886.0,4852039754.0,4853909531.0
Basic Average Shares,4779472266.0,4808707886.0,4852039754.0,4853909531.0
Diluted EPS,0.2744,0.3995,0.3209,0.2955
Basic EPS,0.2744,0.3995,0.3209,0.2955
Net Income Common Stockholders,1311487189.7,1921078800.31,1557019557.14,1434330266.49
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,1311487189.7,1921078800.31,1557019557.14,1434330266.49
Minority Interests,-11681483.74,-14185571.82,-11421588.0,-12906324.97
Net Income Including Noncontrolling Interests,1323168673.44,1935264372.13,1568441145.14,1447236591.46
Net Income Continuous Operations,1323168673.44,1935264372.13,1568441145.14,1447236591.46
Tax Provision,251175190.21,312168650.26,289022658.64,260257427.41
Pretax Income,1574343863.65,2247433022.39,1857463803.78,1707494018.87
Other Non Operating Income Expenses,15589093.83,3410191.61,7641944.99,1553511.22
Special Income Charges,-28344691.85,285452328.7,2624595.4,22946515.96
Other Special Charges,-2421942.67,-266729812.86,-15579241.43,-25162764.99
Write Off,-308691.2,-323521.58,337490.77,930448.11
Impairment Of Capital Assets,31075325.72,-18398994.26,12617155.26,1285800.92
Net Non Operating Interest Income Expense,66261028.8,4404715.65,-58789184.69,-75584154.98
Total Other Finance Cost,1809416.0,2144365.0,4100609.45,1786915.86
Interest Expense Non Operating,24710968.27,68704680.9,102921489.6,88667041.93
Interest Income Non Operating,92781413.07,75253761.55,48232914.36,14869802.81
Operating Income,1525766840.4,1929409651.57,1885134105.3,1734122099.51
Operating Expense,154159490.12,176031620.04,149420012.6,146281808.25
Other Operating Expenses,18485170.83,29216379.91,20098199.24,17664134.29
Depreciation And Amortization In Income Statement,9229815.25,8447066.14,9300644.69,7313892.01
Depreciation Income Statement,9229815.25,8447066.14,9300644.69,7313892.01
Research And Development,810849.05,2073451.77,,
Selling General And Administration,17895356.78,14754252.87,15395811.4,12959031.14
Selling And Marketing Expense,2798906.15,3277458.14,3071433.66,3252571.14
General And Administrative Expense,15096450.63,11476794.73,12324377.74,9706460.0
Rent And Landing Fees,3555613.38,3051512.75,3017208.4,2773381.37
Gross Profit,1679926330.52,2105441271.61,2034554117.9,1880403907.76
Cost Of Revenue,4139614701.95,4369827766.02,4162046179.02,4384010634.52
Total Revenue,5819541032.47,6475269037.63,6196600296.92,6264414542.28
Operating Revenue,5819541032.47,6475269037.63,6196600296.92,6264414542.28
