,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,1207146110.33,1192316761.28,1340152346.39,1228637545.66
Repayment Of Debt,-753589742.22,-239136256.0,-1576433509.36,-843837985.69
Issuance Of Debt,200000000.0,,1315530400.0,628400000.0
Capital Expenditure,-877098746.3,-1292142311.8,-1119777963.41,-728519944.69
End Cash Position,4550634786.02,4374340207.41,3061289340.46,2083185742.56
Beginning Cash Position,4374340207.41,3061289340.46,2083185742.56,1180037002.98
Effect Of Exchange Rate Changes,-36227698.66,37572064.59,30363664.78,69687426.84
Changes In Cash,212522277.27,1275478802.36,947739933.12,833461312.74
Financing Cash Flow,-1004886033.23,-496642217.14,-424877381.87,-454006260.12
Net Other Financing Charges,-406580376.73,-207679393.17,-98240553.53,-158607639.49
Cash Dividends Paid,-26715914.28,-49826567.97,-65733718.98,-70960634.94
Net Issuance Payments Of Debt,-553589742.22,-239136256.0,-260903109.36,-215437985.69
Net Long Term Debt Issuance,-553589742.22,-239136256.0,-260903109.36,-215437985.69
Long Term Debt Payments,-753589742.22,-239136256.0,-1576433509.36,-843837985.69
Long Term Debt Issuance,200000000.0,,1315530400.0,628400000.0
Investing Cash Flow,-866836546.13,-712338053.58,-1087312994.81,-669689917.49
Net Other Investing Changes,53500.17,5680560.45,,
Net PPE Purchase And Sale,-866890046.3,-718018614.03,-1087312994.81,-669689917.49
Sale Of PPE,10208700.0,574123697.77,32464968.6,58830027.2
Purchase Of PPE,-877098746.3,-1292142311.8,-1119777963.41,-728519944.69
Operating Cash Flow,2084244856.63,2484459073.08,2459930309.8,1957157490.35
Change In Working Capital,69013529.26,128519845.0,161310783.07,-179722447.02
Change In Other Current Assets,-4775042.2,4836590.15,3726139.87,5611170.35
Change In Payable,124572719.25,137786131.1,38024024.13,120170483.53
Change In Inventory,-18698850.74,8816345.34,14009307.81,-55925090.88
Change In Receivables,-32085297.05,-22919221.59,105551311.26,-249579010.02
Other Non Cash Items,191062928.09,224070364.91,259660982.93,224742143.83
Depreciation And Amortization,472655033.99,482056819.74,473097054.91,487847718.04
Amortization Cash Flow,3186276.72,1702380.38,2480856.35,1427655.41
Depreciation,469468757.27,480354439.36,470616198.56,486420062.63
Gain Loss On Sale Of PPE,-2421942.67,-266729812.86,-15534302.28,-25162764.99
Net Income From Continuing Operations,1323168673.44,1935264372.13,1568441145.14,1447236591.46
Cash Flowsfromusedin Operating Activities Direct,2084244856.63,2484459073.08,2459930309.8,1957157490.35
Taxes Refund Paid Direct,-239419375.26,-401448487.89,-338515748.78,-234482668.82
Classesof Cash Payments,-3697806549.99,-3850493146.72,-3816378084.17,-3898771101.39
Other Cash Paymentsfrom Operating Activities,-47385222.85,-35246254.67,-32982712.29,-37268548.04
Paymentson Behalfof Employees,-933274067.76,-929355800.11,-906829319.71,-869156797.33
Paymentsto Suppliersfor Goodsand Services,-2717147259.38,-2885891091.94,-2876566052.17,-2992345756.02
Classesof Cash Receiptsfrom Operating Activities,6021470781.88,6736400707.69,6614824142.75,6090411260.56
Other Cash Receiptsfrom Operating Activities,126862562.92,88974351.84,77854471.6,94194179.0
Receiptsfrom Customers,5894608218.96,6647426355.85,6536969671.15,5996217081.56
