,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-7409821.91,-5001036.645,-68598.605731,-1777166.108145
Tax Rate For Calcs,0.25,0.25,0.041816,0.121334
Normalized EBITDA,124607229.87,116017090.35,111074295.77,344773876.15
Total Unusual Items,-29639287.64,-20004146.58,-1640487.65,-14646875.32
Total Unusual Items Excluding Goodwill,-29639287.64,-20004146.58,-1640487.65,-14646875.32
Net Income From Continuing Operation Net Minority Interest,39814819.95,47150318.02,58304169.67,254615539.5
Reconciled Depreciation,59652133.52,53066778.02,48336743.58,40139010.16
Reconciled Cost Of Revenue,510253074.58,451217206.88,330786848.18,509077728.75
EBITDA,94967942.23,96012943.77,109433808.12,330127000.83
EBIT,35315808.71,42946165.75,61097064.54,289987990.67
Net Interest Income,8283060.22,9174846.98,10946744.01,10685942.88
Interest Expense,257454.42,279641.74,248450.17,212829.46
Interest Income,8726167.73,9620625.79,11342258.15,11014671.43
Normalized Income,62044285.68,62153427.955,59876058.714269,267485248.711855
Net Income From Continuing And Discontinued Operation,39814819.95,47150318.02,58304169.67,254615539.5
Total Expenses,741649178.28,643149100.07,490076049.23,640198976.41
Total Operating Income As Reported,36472522.34,43315979.63,63243346.24,290036163.82
Diluted Average Shares,234204823.0,235751590.0,233216679.0,235755129.0
Basic Average Shares,234204823.0,235751590.0,233216679.0,235755129.0
Diluted EPS,0.17,0.2,0.25,1.08
Basic EPS,0.17,0.2,0.25,1.08
Net Income Common Stockholders,39814819.95,47150318.02,58304169.67,254615539.5
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,39814819.95,47150318.02,58304169.67,254615539.5
Minority Interests,800290.72,79024.59,,
Net Income Including Noncontrolling Interests,39014529.23,47071293.43,58304169.67,254615539.5
Net Income Continuous Operations,39014529.23,47071293.43,58304169.67,254615539.5
Tax Provision,-3956174.94,-4404769.42,2544444.7,35159621.71
Pretax Income,35058354.29,42666524.01,60848614.37,289775161.21
Other Non Operating Income Expenses,-1414168.05,-649455.62,-2394731.87,-261002.61
Special Income Charges,-29575592.64,-18481433.97,-1640487.65,-14646875.32
Other Special Charges,,-236.94,2330.76,-22060.2
Write Off,28589230.97,21030663.46,-1696056.31,14849439.59
Impairment Of Capital Assets,986361.67,-2548992.55,3334213.2,-180504.07
Net Non Operating Interest Income Expense,8283060.22,9174846.98,10946744.01,10685942.88
Total Other Finance Cost,185653.09,166137.07,147063.97,115899.09
Interest Expense Non Operating,257454.42,279641.74,248450.17,212829.46
Interest Income Non Operating,8726167.73,9620625.79,11342258.15,11014671.43
Operating Income,32238996.26,29745970.69,28436137.53,267616040.26
Operating Expense,231396103.7,191931893.19,159289201.05,131121247.66
Other Operating Expenses,7161478.8,-13218768.74,5620794.66,7083697.12
Depreciation And Amortization In Income Statement,5157583.34,6597494.59,7503244.61,5542774.15
Depreciation Income Statement,5157583.34,6597494.59,7503244.61,5542774.15
Research And Development,93433329.69,80215918.15,70315953.57,65253777.69
Selling General And Administration,84050095.94,84134788.67,65670186.09,58052452.6
Selling And Marketing Expense,67401649.49,67487835.06,53093841.12,43855871.03
General And Administrative Expense,16648446.45,16646953.61,12576344.97,14196581.57
Gross Profit,263635099.96,221677863.88,187725338.58,398737287.92
Cost Of Revenue,510253074.58,451217206.88,330786848.18,509077728.75
Total Revenue,773888174.54,672895070.76,518512186.76,907815016.67
Operating Revenue,773888174.54,672895070.76,518512186.76,907815016.67
