,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-13776654.335,-257211.025125,-1223479.84,-847180.3225
Tax Rate For Calcs,0.25,0.023005,0.25,0.25
Normalized EBITDA,805110504.9,575566427.37,606543875.41,694473593.98
Total Unusual Items,-55106617.34,-11180671.3,-4893919.36,-3388721.29
Total Unusual Items Excluding Goodwill,-55106617.34,-11180671.3,-4893919.36,-3388721.29
Net Income From Continuing Operation Net Minority Interest,395455240.18,295111611.86,277072545.74,345058649.45
Reconciled Depreciation,249216865.5,219583954.95,184123446.71,153187787.26
Reconciled Cost Of Revenue,1061971989.4,972434928.08,919276836.69,943424129.21
EBITDA,750003887.56,564385756.07,601649956.05,691084872.69
EBIT,500787022.06,344801801.12,417526509.34,537897085.43
Net Interest Income,-14798033.72,-23413225.81,-44102680.21,-23195183.2
Interest Expense,37837435.51,42279449.55,50912338.55,27155915.19
Interest Income,23388356.6,19325088.99,7687095.25,5581076.32
Normalized Income,436785203.185,306035072.134875,280742985.26,347600190.4175
Net Income From Continuing And Discontinued Operation,395455240.18,295111611.86,277072545.74,345058649.45
Total Expenses,3262073301.63,2946356694.1,2830543739.34,2655070462.64
Rent Expense Supplemental,,,17416103.85,26667938.21
Total Operating Income As Reported,507446534.06,313531816.78,364443683.63,512256774.55
Diluted Average Shares,1129872115.0,1093005970.0,1065663637.0,1078308280.0
Basic Average Shares,1129872115.0,1093005970.0,1065663637.0,1078308280.0
Diluted EPS,0.35,0.27,0.26,0.32
Basic EPS,0.35,0.27,0.26,0.32
Net Income Common Stockholders,395455240.18,295111611.86,277072545.74,345058649.45
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,395455240.18,295111611.86,277072545.74,345058649.45
Minority Interests,-70744736.61,-451221.62,-114641509.26,-172523828.01
Net Income Including Noncontrolling Interests,466199976.79,295562833.48,391714055.0,517582477.46
Net Income Continuous Operations,466199976.79,295562833.48,391714055.0,517582477.46
Tax Provision,-3250390.24,6959518.09,-25099884.21,-6841307.22
Pretax Income,462949586.55,302522351.57,366614170.79,510741170.24
Other Non Operating Income Expenses,-44496947.51,-11009465.21,2170487.16,-1515604.31
Special Income Charges,-55183700.82,-11236226.86,-4893919.36,-3388721.29
Other Special Charges,-31099522.32,284326.41,3081.86,130264.96
Write Off,3897577.26,825017.06,-1098280.02,-201248.17
Impairment Of Capital Assets,82385645.88,10126883.39,5989117.52,3459704.5
Net Non Operating Interest Income Expense,-14798033.72,-23413225.81,-44102680.21,-23195183.2
Total Other Finance Cost,348954.81,458865.25,877436.91,1620344.33
Interest Expense Non Operating,37837435.51,42279449.55,50912338.55,27155915.19
Interest Income Non Operating,23388356.6,19325088.99,7687095.25,5581076.32
Operating Income,459275933.65,408713415.44,184750600.48,118244422.22
Operating Expense,2200101312.23,1973921766.02,1911266902.65,1711646333.43
Other Operating Expenses,48653652.29,50543934.78,35820764.38,26282579.28
Depreciation And Amortization In Income Statement,50627419.27,40321253.87,101565192.98,86945611.75
Depreciation Income Statement,50627419.27,40321253.87,101565192.98,86945611.75
Research And Development,624134978.81,516669123.33,447866024.24,434129863.07
Selling General And Administration,905447893.44,781760158.17,906597548.93,842482339.89
Selling And Marketing Expense,120382282.3,120452386.57,70915165.8,59570810.65
General And Administrative Expense,785065611.14,661307771.6,835682383.13,782911529.24
Rent And Landing Fees,,,17416103.85,26667938.21
Gross Profit,2659377245.88,2382635181.46,2096017503.13,1829890755.65
Cost Of Revenue,1061971989.4,972434928.08,919276836.69,943424129.21
Total Revenue,3721349235.28,3355070109.54,3015294339.82,2773314884.86
Operating Revenue,3721349235.28,3355070109.54,3015294339.82,2773314884.86
