,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,1119917970.0,1114117970.0,1075607470.0,1076686220.0
Share Issued,1119917970.0,1114117970.0,1075607470.0,1076686220.0
Net Debt,111531188.61,,1020756787.04,329478849.39
Total Debt,1910392137.51,1806504382.73,2102709020.43,1249273118.43
Tangible Book Value,1833650780.47,2004868534.59,1096046243.04,1340260457.55
Invested Capital,5380901416.25,5134557097.24,4831729231.29,3746520771.46
Working Capital,1161617935.43,1136809303.87,565092828.37,30322420.34
Net Tangible Assets,1833650780.47,2004868534.59,1096046243.04,1340260457.55
Capital Lease Obligations,4141086.39,10846701.38,4519155.13,10905284.88
Common Stock Equity,4213333603.22,4179894703.93,3035582436.43,2841929513.83
Total Capitalization,5138333603.22,5034577129.26,4347038606.14,3294339071.83
Total Equity Gross Minority Interest,4202244388.58,4170539278.24,3133262915.52,2920202504.07
Minority Interest,-11089214.64,-9355425.69,97680479.09,78272990.24
Stockholders Equity,4213333603.22,4179894703.93,3035582436.43,2841929513.83
Treasury Stock,80939000.0,9149814.63,24440274.63,38310621.53
Retained Earnings,1756728769.78,1792453103.51,1440892095.58,1399413115.58
Additional Paid In Capital,924685595.41,838562995.41,86132037.83,75105114.33
Capital Stock,1119917970.0,1114117970.0,1075607470.0,1076686220.0
Common Stock,1119917970.0,1114117970.0,1075607470.0,1076686220.0
Total Liabilities Net Minority Interest,2596189993.38,2482346797.57,2914284342.22,2085082580.24
Total Non Current Liabilities Net Minority Interest,1027971430.05,978387398.93,1425730420.68,566965532.16
Other Non Current Liabilities,,378877.58,8705750.0,
Non Current Deferred Revenue,95057226.14,108473333.96,98519801.5,102541411.67
Non Current Deferred Taxes Liabilities,3773117.52,4006060.68,2529544.34,1109277.61
Long Term Debt And Capital Lease Obligation,929141086.39,865529126.71,1315975324.84,463314842.88
Long Term Capital Lease Obligation,4141086.39,10846701.38,4519155.13,10905284.88
Long Term Debt,925000000.0,854682425.33,1311456169.71,452409558.0
Current Liabilities,1568218563.33,1503959398.64,1488553921.54,1518117048.08
Other Current Liabilities,8343992.24,8094657.18,176953634.54,165792282.37
Current Debt And Capital Lease Obligation,981251051.12,940975256.02,786733695.59,785958275.55
Current Debt,242567813.03,99979967.98,484690625.15,452181699.63
Payables,562458740.01,542559265.83,499024381.7,539399683.63
Other Payable,330013686.52,254870930.13,208746364.64,208308315.18
Total Tax Payable,36552126.62,78701837.39,47839046.1,29695336.34
Accounts Payable,195892926.87,208986498.31,242438970.96,301396032.11
Total Assets,6798434381.96,6652886075.81,6047547257.74,5005285084.31
Total Non Current Assets,4068597883.2,4012117373.3,3993900507.83,3456845615.89
Other Non Current Assets,134344462.21,206456706.11,226984920.02,170395581.76
Non Current Deferred Assets,3655047.12,2971298.22,2179433.74,3226097.27
Non Current Deferred Taxes Assets,177227850.81,148239144.01,126076856.11,83567654.04
Investmentin Financial Assets,41601256.3,100202368.31,237064990.18,132239184.82
Available For Sale Securities,41601256.3,100202368.31,237064990.18,132239184.82
Long Term Equity Investment,105392046.4,132260778.28,185109765.36,248951686.3
Investment Properties,307573196.23,250918159.92,203160210.38,180109902.05
Goodwill And Other Intangible Assets,2379682822.75,2175026169.34,1939536193.39,1501669056.28
Other Intangible Assets,2379682822.75,2175026169.34,1939536193.39,1501669056.28
Net PPE,917088201.38,996042749.11,1073788138.65,1136686453.37
Accumulated Depreciation,-825969369.86,-744149175.91,-669305645.41,-582149093.42
Gross PPE,1743057571.24,1740191925.02,1743093784.06,1718835546.79
Construction In Progress,6732266.26,5871929.87,97901555.89,88544155.74
Other Properties,769990708.11,732775101.74,688656972.66,662942700.98
Machinery Furniture Equipment,35009198.78,36027154.82,34391132.04,35729206.05
Properties,931325398.09,965517738.59,922144123.47,931619484.02
Current Assets,2729836498.76,2640768702.51,2053646749.91,1548439468.42
Other Current Assets,58860214.65,42936562.8,8594663.14,26544759.4
Assets Held For Sale Current,2100000.0,,,
Prepaid Assets,74121152.59,57086552.02,72727462.6,38358828.1
Inventory,271607934.08,281290270.03,345999895.6,259949334.15
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,60804212.31,57213810.82,70453763.86,63158324.01
Work In Process,75831981.48,63257299.03,54866174.71,36952844.62
Raw Materials,134971740.29,160819160.18,220679957.03,159838165.52
Other Receivables,278961995.8,131451759.15,123343510.32,129981565.73
Accounts Receivable,838015938.18,799236595.69,727591210.43,518492572.8
Allowance For Doubtful Accounts Receivable,-5729129.05,-4022467.7,-3718589.87,-2808835.67
Gross Accounts Receivable,843745067.23,803259063.39,731309800.3,521301408.47
Cash Cash Equivalents And Short Term Investments,1206169263.46,1328766962.82,775390007.82,575112408.24
Other Short Term Investments,150132639.04,160055555.56,,
Cash And Cash Equivalents,1056036624.42,1168711407.26,775390007.82,575112408.24
Cash Equivalents,935249.86,8206802.16,7752544.71,3355816.0
Cash Financial,1055101374.56,1160504605.1,767637463.11,571756592.24
