,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-1543923.79798,-1490.073147,-15672178.91,5167.506944
Tax Rate For Calcs,0.037619,1.8e-05,0.25,3e-05
Normalized EBITDA,151195814.21,249730179.94,127021210.19,75776649.78
Total Unusual Items,-41040672.27,-83158153.59,-62688715.64,171702576.46
Total Unusual Items Excluding Goodwill,-41040672.27,-83158153.59,-62688715.64,171702576.46
Net Income From Continuing Operation Net Minority Interest,57421686.3,128712718.83,27723385.52,207195834.68
Reconciled Depreciation,41933519.08,37082403.79,36534904.52,39509437.81
Reconciled Cost Of Revenue,719308698.02,536804194.04,536095951.46,388143750.47
EBITDA,110155141.94,166572026.35,64332494.55,247479226.24
EBIT,68221622.86,129489622.56,27797590.03,207969788.43
Net Interest Income,-1818822.51,3979289.23,3471815.35,3171121.76
Interest Expense,2663516.8,281031.49,65770.99,76210.0
Interest Income,1232144.9,4305872.67,3683169.34,3385086.0
Normalized Income,96918434.77202,211869382.346853,74739922.25,35498425.726944
Net Income From Continuing And Discontinued Operation,57421686.3,128712718.83,27723385.52,207195834.68
Total Expenses,848349422.84,649246034.57,617504631.6,477776544.35
Total Operating Income As Reported,62296335.96,9542209.21,21601682.26,255850033.71
Diluted Average Shares,2871084315.0,2574254377.0,2772338552.0,2302175941.0
Basic Average Shares,2871084315.0,2574254377.0,2772338552.0,2302175941.0
Diluted EPS,0.02,0.05,0.01,0.09
Basic EPS,0.02,0.05,0.01,0.09
Net Income Common Stockholders,57421686.3,128712718.83,27723385.52,207195834.68
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,57421686.3,128712718.83,27723385.52,207195834.68
Minority Interests,-5670165.81,-493557.01,-8735.7,-691487.05
Net Income Including Noncontrolling Interests,63091852.11,129206275.84,27732121.22,207887321.73
Net Income Continuous Operations,63091852.11,129206275.84,27732121.22,207887321.73
Tax Provision,2466253.95,2315.23,-302.18,6256.7
Pretax Income,65558106.06,129208591.07,27731819.04,207893578.43
Other Non Operating Income Expenses,3261770.1,119666381.86,6130136.78,-47956455.28
Special Income Charges,-11403599.66,-1383962.0,13056341.78,-153658277.9
Other Special Charges,55826.84,497181.25,529672.46,415178.6
Write Off,3847547.58,-4520954.17,-18660244.31,63180954.89
Impairment Of Capital Assets,7500225.24,5407734.92,5074230.07,90062144.41
Net Non Operating Interest Income Expense,-1818822.51,3979289.23,3471815.35,3171121.76
Total Other Finance Cost,387450.61,45551.95,145583.0,137754.24
Interest Expense Non Operating,2663516.8,281031.49,65770.99,76210.0
Interest Income Non Operating,1232144.9,4305872.67,3683169.34,3385086.0
Operating Income,72809177.05,71787629.38,38601060.07,3777237.45
Operating Expense,129040724.82,112441840.53,81408680.14,89632793.88
Other Operating Expenses,10705905.47,8793030.0,9986921.13,9521694.66
Depreciation And Amortization In Income Statement,4982772.78,3632904.17,4666908.39,5054545.88
Depreciation Income Statement,4982772.78,3632904.17,4666908.39,5054545.88
Research And Development,27376567.44,24639823.9,21986275.69,16776089.5
Selling General And Administration,50474561.1,45790265.54,17313668.65,38565389.14
Selling And Marketing Expense,34681952.51,28738933.4,6576513.93,19605305.37
General And Administrative Expense,15792608.59,17051332.14,10737154.72,18960083.77
Gross Profit,201849901.87,184229469.91,120009740.21,93410031.33
Cost Of Revenue,719308698.02,536804194.04,536095951.46,388143750.47
Total Revenue,921158599.89,721033663.95,656105691.67,481553781.8
Operating Revenue,921158599.89,721033663.95,656105691.67,481553781.8
