,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,-98291413.4,-576329553.38,-1187892436.1,-277496358.48
Repayment Of Debt,-6642597001.4,-5685113046.22,-5180155351.58,-4656343728.78
Issuance Of Debt,9790773343.14,6291897042.03,6777458996.63,5548288157.16
Capital Expenditure,-1407288631.7,-1144409907.87,-1597891470.41,-1441154938.98
End Cash Position,3579691477.87,2180563730.27,3138207460.87,3359918769.19
Beginning Cash Position,2180563730.27,3138207460.87,3359918769.19,2089739692.68
Effect Of Exchange Rate Changes,-2962744.89,14639661.13,10223567.2,19974416.22
Changes In Cash,1402090492.49,-972283391.73,-231934875.52,1250204660.29
Financing Cash Flow,3927975454.7,-644227455.43,862724146.46,778812777.79
Net Other Financing Charges,1294625192.22,140441913.62,-266518529.24,1023201076.51
Cash Dividends Paid,-487916457.68,-1369877059.57,-413001575.2,-1134585970.16
Net Issuance Payments Of Debt,3148176341.74,606783995.81,1597303645.05,891944428.38
Net Long Term Debt Issuance,3148176341.74,606783995.81,1597303645.05,891944428.38
Long Term Debt Payments,-6642597001.4,-5685113046.22,-5180155351.58,-4656343728.78
Long Term Debt Issuance,9790773343.14,6291897042.03,6777458996.63,5548288157.16
Investing Cash Flow,-3834882180.51,-896136290.79,-1504658056.29,-692266698.0
Net Other Investing Changes,816154105.92,275150289.66,-211978024.9,-315423714.6
Net Investment Purchase And Sale,-3122365114.69,98040944.57,303634021.94,-811815696.24
Sale Of Investment,502517585.31,319030774.87,391011244.35,760553634.98
Purchase Of Investment,-3624882700.0,-220989830.3,-87377222.41,-1572369331.22
Net Business Purchase And Sale,-141201685.34,-125000459.98,,1875101828.82
Sale Of Business,,,,1875101828.82
Purchase Of Business,-141201685.34,-125000459.98,,
Net PPE Purchase And Sale,-1387469486.4,-1144327065.04,-1596314053.33,-1440129115.98
Sale Of PPE,19819145.3,82842.83,1577417.08,1025823.0
Purchase Of PPE,-1407288631.7,-1144409907.87,-1597891470.41,-1441154938.98
Operating Cash Flow,1308997218.3,568080354.49,409999034.31,1163658580.5
Change In Working Capital,-862736007.03,-662216613.27,-305066050.15,-477974358.02
Change In Other Current Assets,-74582359.09,49281824.55,-10327872.86,70430896.55
Change In Payable,-346932973.51,-997649549.47,-554405473.82,-1171816484.71
Change In Inventory,-155505549.31,-319889519.7,336585881.2,-621014653.37
Change In Receivables,-285715125.12,606040631.35,-76918584.67,1244425883.51
Other Non Cash Items,545614883.27,338880180.19,347383697.56,179076765.03
Depreciation And Amortization,720801221.2,621949776.74,573036012.46,586482604.87
Amortization Cash Flow,62506054.5,54865517.08,57816830.48,56109769.58
Depreciation,658295166.7,567084259.66,515219181.98,530372835.29
Gain Loss On Investment Securities,324478612.24,-197426966.72,-273841454.53,-479138310.08
Gain Loss On Sale Of PPE,18789850.25,13133912.67,12743240.84,21536786.69
Net Income From Continuing Operations,291149779.26,374892053.61,-339147913.05,1298930464.27
Cash Flowsfromusedin Operating Activities Direct,1308997218.3,568080354.49,409999034.31,1163658580.5
Taxes Refund Paid Direct,-430100526.65,79377326.01,-247634959.17,-316080004.41
Classesof Cash Payments,-13359916194.61,-14462642429.11,-13964097533.93,-14261457765.59
Other Cash Paymentsfrom Operating Activities,-3200596205.0,-4819284899.71,-4216426532.48,-5057153000.66
Paymentson Behalfof Employees,-1115932544.59,-955868146.82,-927336032.51,-835819640.85
Paymentsto Suppliersfor Goodsand Services,-9043387445.02,-8687489382.58,-8820334968.94,-8368485124.08
Classesof Cash Receiptsfrom Operating Activities,15099013939.56,14951345457.59,14621731527.41,15741196350.5
Other Cash Receiptsfrom Operating Activities,3501616234.51,4427556487.66,3796164047.92,5165959893.65
Receiptsfrom Customers,11597397705.05,10523788969.93,10825567479.49,10575236456.85
