,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-128569396.991741,-7876484.945,-110392.373975,38390984.153217
Tax Rate For Calcs,0.191762,0.25,0.004063,0.1322
Normalized EBITDA,2237844771.73,1339244182.82,596180355.85,2065694866.15
Total Unusual Items,-670464710.43,-31505939.78,-27167814.42,290400562.27
Total Unusual Items Excluding Goodwill,-670464710.43,-31505939.78,-27167814.42,290400562.27
Net Income From Continuing Operation Net Minority Interest,275469968.49,374988008.07,-294316016.9,1243646752.18
Reconciled Depreciation,720801221.2,621949776.74,573036012.46,586482604.87
Reconciled Cost Of Revenue,11964793695.8,10418877760.09,9648316868.36,9332185337.75
EBITDA,1567380061.3,1307738243.04,569012541.43,2356095428.42
EBIT,846578840.1,685788466.3,-4023471.03,1769612823.55
Net Interest Income,-529136424.59,-354820240.51,-381859639.55,-234778219.43
Interest Expense,486351232.29,317949881.36,336508141.59,272804091.15
Interest Income,42495085.28,40816919.43,39018110.79,102935171.76
Normalized Income,817365281.928259,398617462.905,-267258594.853975,991637174.063217
Net Income From Continuing And Discontinued Operation,275469968.49,374988008.07,-294316016.9,1243646752.18
Total Expenses,13532550856.02,11519548253.82,10895828822.62,10326561342.15
Rent Expense Supplemental,6025064.84,2113354.14,2805871.94,3407324.46
Total Operating Income As Reported,391549151.2,388136209.93,-320698804.8,1519817440.1
Diluted Average Shares,3060777428.0,2884523139.0,2943160169.0,2892201749.0
Basic Average Shares,3060777428.0,2884523139.0,2943160169.0,2892201749.0
Diluted EPS,0.09,0.13,-0.1,0.43
Basic EPS,0.09,0.13,-0.1,0.43
Net Income Common Stockholders,275469968.49,374988008.07,-294316016.9,1243646752.18
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,275469968.49,374988008.07,-294316016.9,1243646752.18
Minority Interests,-15679810.77,95954.46,44831896.15,-55283712.09
Net Income Including Noncontrolling Interests,291149779.26,374892053.61,-339147913.05,1298930464.27
Net Income Continuous Operations,291149779.26,374892053.61,-339147913.05,1298930464.27
Tax Provision,69077828.55,-7053468.67,-1383699.57,197878268.13
Pretax Income,360227607.81,367838584.94,-340531612.62,1496808732.4
Other Non Operating Income Expenses,-27411383.39,-20297624.99,-4400637.82,-51875152.7
Special Income Charges,-58312985.79,-42222975.78,-112989038.98,-12837751.17
Other Special Charges,5183754.73,962733.69,85338.55,6048469.45
Write Off,9302152.1,-1855454.52,-47614808.68,-7838880.59
Impairment Of Capital Assets,43827078.96,43115696.61,160518509.11,14628162.31
Net Non Operating Interest Income Expense,-529136424.59,-354820240.51,-381859639.55,-234778219.43
Total Other Finance Cost,85280277.58,77687278.58,84369608.75,64909300.04
Interest Expense Non Operating,486351232.29,317949881.36,336508141.59,272804091.15
Interest Income Non Operating,42495085.28,40816919.43,39018110.79,102935171.76
Operating Income,1402054679.37,679568197.64,-42120317.54,1372429287.67
Operating Expense,1567757160.22,1100670493.73,1247511954.26,994376004.4
Other Operating Expenses,123327003.39,90488269.06,84348020.64,99684196.29
Depreciation And Amortization In Income Statement,117466380.16,98958008.7,110451344.0,86596351.67
Depreciation Income Statement,117466380.16,98958008.7,110451344.0,86596351.67
Research And Development,565402566.08,514097400.36,428673503.92,449322580.87
Selling General And Administration,601552548.82,301085185.16,493791517.62,238009119.31
Selling And Marketing Expense,238822297.75,144601283.21,154723528.73,112772395.97
General And Administrative Expense,362730251.07,156483901.95,339067988.89,125236723.34
Rent And Landing Fees,6025064.84,2113354.14,2805871.94,3407324.46
Gross Profit,2969811839.59,1780238691.37,1205391636.72,2366805292.07
Cost Of Revenue,11964793695.8,10418877760.09,9648316868.36,9332185337.75
Total Revenue,14934605535.39,12199116451.46,10853708505.08,11698990629.82
Operating Revenue,14934605535.39,12199116451.46,10853708505.08,11698990629.82
