,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,1312600000.0,1312600000.0,1312600000.0,1340000000.0
Share Issued,1312600000.0,1312600000.0,1312600000.0,1340000000.0
Net Debt,1258272376.06,709118941.61,903313807.7,977466987.04
Total Debt,2371386797.12,1912347869.53,1592787869.41,1904681921.32
Tangible Book Value,4936088333.13,5058398901.36,4839442370.14,4650812478.51
Invested Capital,7729972810.12,7528536476.92,7179183712.17,7246396567.4
Working Capital,477837043.28,488253837.65,736638381.71,322144080.51
Net Tangible Assets,4936088333.13,5058398901.36,4839442370.14,4650812478.51
Capital Lease Obligations,37344044.49,36177448.97,2760795.09,35677.49
Common Stock Equity,5739908569.81,5893701579.05,5592606563.09,5395097222.19
Total Capitalization,6342447068.55,6203054653.63,5792709713.77,5490205235.89
Total Equity Gross Minority Interest,5845332715.64,5941841385.23,5601386607.59,5445559336.9
Minority Interest,105424145.83,48139806.18,8780044.5,50462114.71
Stockholders Equity,5739908569.81,5893701579.05,5592606563.09,5395097222.19
Treasury Stock,,,,205142925.63
Retained Earnings,1278666320.45,1449513663.27,1148418647.31,848311577.93
Additional Paid In Capital,2840834667.33,2840834667.33,2840834667.33,3036005321.44
Capital Stock,1312600000.0,1312600000.0,1312600000.0,1340000000.0
Common Stock,1312600000.0,1312600000.0,1312600000.0,1340000000.0
Total Liabilities Net Minority Interest,4826611351.97,4812800709.43,4489471164.79,4679491912.57
Total Non Current Liabilities Net Minority Interest,967216854.68,666136825.76,525326985.47,363964875.35
Other Non Current Liabilities,30800040.52,65010998.87,52802379.38,56485350.09
Tradeand Other Payables Non Current,27365000.0,38556000.0,37278240.0,27412920.0
Non Current Deferred Revenue,259553443.55,214015330.55,227935390.65,179755037.43
Non Current Deferred Taxes Liabilities,9615827.38,3023972.79,4447029.67,5167876.64
Long Term Debt And Capital Lease Obligation,639882543.23,345530523.55,202863945.77,95143691.19
Long Term Capital Lease Obligation,37344044.49,36177448.97,2760795.09,35677.49
Long Term Debt,602538498.74,309353074.58,200103150.68,95108013.7
Current Liabilities,3859394497.29,4146663883.67,3964144179.32,4315527037.22
Other Current Liabilities,7348051.62,4715979.98,1891764.79,1938255.56
Current Debt And Capital Lease Obligation,1731504253.89,1566817345.98,1389923923.64,1809538230.13
Current Debt,1387525741.57,1325481823.29,1386473998.4,1756191331.51
Payables,2055420164.65,2538853788.6,2557776454.23,2489140893.42
Other Payable,90695922.16,84586433.89,78080720.2,76256102.13
Dividends Payable,,,,34216326.53
Total Tax Payable,79276102.62,79997809.0,82389953.29,82053359.86
Accounts Payable,1885448139.87,2374269545.71,2397305780.74,2296615104.9
Total Assets,10671944067.61,10754642094.66,10090857772.38,10125051249.47
Total Non Current Assets,6334712527.04,6119724373.34,5390075211.35,5487380131.74
Other Non Current Assets,257905878.53,394871672.2,331919744.1,291497174.48
Non Current Deferred Assets,37177148.34,31311430.74,10652016.1,11410811.61
Non Current Deferred Taxes Assets,220884974.07,179640894.49,137263034.34,110109739.35
Investmentin Financial Assets,215150000.0,215150000.0,142150000.0,117150000.0
Available For Sale Securities,215150000.0,215150000.0,142150000.0,117150000.0
Long Term Equity Investment,476077026.93,474302121.44,528065006.6,552880133.85
Investment Properties,195572813.61,215607528.67,237606140.92,260455014.68
Goodwill And Other Intangible Assets,803820236.68,835302677.69,753164192.95,744284743.68
Other Intangible Assets,547315291.66,578797732.67,496659247.93,487779798.66
Goodwill,256504945.02,256504945.02,256504945.02,256504945.02
Net PPE,3852534364.92,3478038545.13,3028664106.71,3091877196.2
Accumulated Depreciation,-2902226202.12,-2482658855.22,-2236620293.04,-1891950756.03
Gross PPE,6754760567.04,5960697400.35,5265284399.75,4983827952.23
Construction In Progress,387465197.22,741752320.05,349773036.11,419131988.85
Other Properties,5332109680.88,4478322103.01,4213395081.44,3926823149.85
Machinery Furniture Equipment,19952389.39,17835455.62,19693852.89,18820356.64
Buildings And Improvements,,,,
Properties,1015233299.55,722787521.67,682422429.31,619052456.89
Current Assets,4337231540.57,4634917721.32,4700782561.03,4637671117.73
Other Current Assets,596340694.67,383349634.08,259493594.48,155332065.32
Prepaid Assets,50086112.28,29958570.4,73675758.97,42720183.29
Inventory,1099087044.24,980369155.8,882846169.69,932873049.14
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,160719000.0,,,
Finished Goods,319320986.63,330871108.5,274084899.6,316922387.24
Work In Process,290184536.63,248755039.34,238790998.52,241965741.08
Raw Materials,328862520.98,400743007.96,369970271.57,373984920.82
Other Receivables,241568274.1,738059882.65,1382435761.67,1074642462.71
Accounts Receivable,1618357551.03,1575170816.13,1416594832.84,1554305066.1
Allowance For Doubtful Accounts Receivable,-165389597.55,-156972059.49,-144788522.99,-143672674.98
Gross Accounts Receivable,1783747148.58,1732142875.62,1561383355.83,1693166498.62
Cash Cash Equivalents And Short Term Investments,731791864.25,928009662.26,685736443.38,877798291.17
Other Short Term Investments,,2293706.0,2473102.0,3965933.0
Cash And Cash Equivalents,731791864.25,925715956.26,683263341.38,873832358.17
Cash Equivalents,340432955.98,491946635.69,350781068.45,394584329.02
Cash Financial,391358908.27,433769320.57,332482272.93,414208061.13
