,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-45691291.7625,-9239987.316276,-21227594.898785,-578058.884194
Tax Rate For Calcs,0.25,0.236952,0.143037,0.010533
Normalized EBITDA,-633402856.31,8787342.37,-528277202.93,378037554.39
Total Unusual Items,-182765167.05,-38995200.37,-148406500.54,-54883283.78
Total Unusual Items Excluding Goodwill,-182765167.05,-38995200.37,-148406500.54,-54883283.78
Net Income From Continuing Operation Net Minority Interest,-1171345157.8,-208468903.76,-744475759.83,79089173.55
Reconciled Depreciation,121523023.24,170043880.12,191837011.95,180368529.43
Reconciled Cost Of Revenue,934366450.85,1905531245.97,1783505517.23,2785512303.05
EBITDA,-816168023.36,-30207858.0,-676683703.47,323154270.61
EBIT,-937691046.6,-200251738.12,-868520715.42,142785741.18
Net Interest Income,-26339012.31,-38963362.35,-27122476.6,-21677957.37
Interest Expense,26336367.26,36457370.01,29674658.21,20887343.82
Interest Income,3031461.33,2194269.12,7392015.29,4489085.0
Normalized Income,-1034271282.5125,-178713690.706276,-617296854.188785,133394398.445806
Net Income From Continuing And Discontinued Operation,-1171345157.8,-208468903.76,-744475759.83,79089173.55
Total Expenses,1789367178.79,3103781934.47,3258166451.49,4104017655.16
Rent Expense Supplemental,,52176754.59,47382282.82,51931757.98
Total Operating Income As Reported,-696790524.13,-242857547.76,-899400130.85,125756138.07
Diluted Average Shares,419836974.0,416937808.0,420607774.0,416258808.0
Basic Average Shares,419836974.0,416937808.0,420607774.0,416258808.0
Diluted EPS,-2.79,-0.5,-1.77,0.19
Basic EPS,-2.79,-0.5,-1.77,0.19
Net Income Common Stockholders,-1171345157.8,-208468903.76,-744475759.83,79089173.55
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-1171345157.8,-208468903.76,-744475759.83,79089173.55
Minority Interests,-10168719.78,-27848471.57,25244597.8,-41525327.39
Net Income Including Noncontrolling Interests,-1161176438.02,-180620432.19,-769720357.63,120614500.94
Net Income Continuous Operations,-1161176438.02,-180620432.19,-769720357.63,120614500.94
Tax Provision,197149024.16,-56088675.94,-128475016.0,1283896.42
Pretax Income,-964027413.86,-236709108.13,-898195373.63,121898397.36
Other Non Operating Income Expenses,-267236889.73,6148439.63,1204757.22,-3845738.62
Special Income Charges,-188665167.05,-38709200.37,-146329707.38,-48873283.78
Other Special Charges,-33024383.79,-744577.7,-3922761.28,-30761.09
Write Off,-736624.67,27947964.73,55248775.2,43905169.34
Impairment Of Capital Assets,222426175.51,11505813.34,95003693.46,4998875.53
Net Non Operating Interest Income Expense,-26339012.31,-38963362.35,-27122476.6,-21677957.37
Total Other Finance Cost,3034106.38,4700261.46,4839833.68,5279698.55
Interest Expense Non Operating,26336367.26,36457370.01,29674658.21,20887343.82
Interest Income Non Operating,3031461.33,2194269.12,7392015.29,4489085.0
Operating Income,-493415614.68,-169368831.29,-734149898.07,186858722.87
Operating Expense,855000727.94,1198250688.5,1474660934.26,1318505352.11
Other Operating Expenses,10421334.53,17738984.97,19116382.03,24509499.0
Depreciation And Amortization In Income Statement,95345590.61,30581909.33,29756650.9,37233892.62
Amortization,,12708239.02,11313484.13,9097174.94
Depreciation Income Statement,95345590.61,17873670.31,18443166.77,28136717.68
Research And Development,71781709.03,153494210.26,166574241.38,169680893.06
Selling General And Administration,379705328.34,536437220.26,730561071.41,571858571.42
Selling And Marketing Expense,226816583.46,393282018.56,542980663.95,414993424.1
General And Administrative Expense,152888744.88,143155201.7,187580407.46,156865147.32
Rent And Landing Fees,,52176754.59,47382282.82,51931757.98
Gross Profit,361585113.26,1028881857.21,740511036.19,1505364074.98
Cost Of Revenue,934366450.85,1905531245.97,1783505517.23,2785512303.05
Total Revenue,1295951564.11,2934413103.18,2524016553.42,4290876378.03
Operating Revenue,1295951564.11,2934413103.18,2524016553.42,4290876378.03
