,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,148675.79067,-42528.958629,-7513.375381,2094231.015
Tax Rate For Calcs,0.066044,0.019349,0.022389,0.25
Normalized EBITDA,3140797.44,77538572.63,38669414.13,10364563.67
Total Unusual Items,2251173.22,-2197951.81,-335585.62,8376924.06
Total Unusual Items Excluding Goodwill,2251173.22,-2197951.81,-335585.62,8376924.06
Net Income From Continuing Operation Net Minority Interest,-93954030.31,-34287743.35,-73423707.29,-103464875.92
Reconciled Depreciation,101935750.56,106657924.86,110264868.44,115764426.21
Reconciled Cost Of Revenue,752326293.78,713376688.89,679110157.57,663591134.98
EBITDA,5391970.66,75340620.82,38333828.51,18741487.73
EBIT,-96543779.9,-31317304.04,-71931039.93,-97022938.48
Net Interest Income,2722232.41,12698758.86,10261352.87,6073623.3
Interest Expense,4090769.8,3647536.92,3350645.96,6059578.96
Interest Income,7915770.68,17416938.71,14571578.42,13079623.47
Normalized Income,-96056527.73933,-32132320.498629,-73095635.045381,-109747568.965
Net Income From Continuing And Discontinued Operation,-93954030.31,-34287743.35,-73423707.29,-103464875.92
Total Expenses,876977465.29,839809331.0,801631281.49,789131334.54
Rent Expense Supplemental,,,398034.54,298792.79
Total Operating Income As Reported,-60333385.95,-25639657.15,-78601804.78,-56370740.5
Diluted Average Shares,447400144.0,428596792.0,458898171.0,449847287.0
Basic Average Shares,447400144.0,428596792.0,458898171.0,449847287.0
Diluted EPS,-0.21,-0.08,-0.16,-0.23
Basic EPS,-0.21,-0.08,-0.16,-0.23
Net Income Common Stockholders,-93954030.31,-34287743.35,-73423707.29,-103464875.92
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-93954030.31,-34287743.35,-73423707.29,-103464875.92
Minority Interests,34242.19,550.35,172508.39,-108819.93
Net Income Including Noncontrolling Interests,-93988272.5,-34288293.7,-73596215.68,-103356055.99
Net Income Continuous Operations,-93988272.5,-34288293.7,-73596215.68,-103356055.99
Tax Provision,-6646277.2,-676547.26,-1685470.21,273538.55
Pretax Income,-100634549.7,-34964840.96,-75281685.89,-103082517.44
Other Non Operating Income Expenses,-40301163.75,-9325183.81,3320118.89,-46711776.94
Special Income Charges,-4077520.46,-2276505.91,-335585.62,-664775.39
Other Special Charges,1422556.57,-1059985.19,1155444.41,-51257.22
Write Off,2449376.98,2711985.09,-2138928.83,167430.84
Impairment Of Capital Assets,205586.91,624506.01,1319070.04,548601.77
Net Non Operating Interest Income Expense,2722232.41,12698758.86,10261352.87,6073623.3
Total Other Finance Cost,1102768.47,1070642.93,959579.59,946421.21
Interest Expense Non Operating,4090769.8,3647536.92,3350645.96,6059578.96
Interest Income Non Operating,7915770.68,17416938.71,14571578.42,13079623.47
Operating Income,-60958656.88,-34223804.44,-91933210.71,-77615816.42
Operating Expense,124651171.51,126432642.11,122521123.92,125540199.56
Other Operating Expenses,11219298.91,9775931.67,6596834.65,6515287.45
Depreciation And Amortization In Income Statement,14387740.23,17865236.49,19126215.3,18151689.08
Depreciation Income Statement,14387740.23,17865236.49,19126215.3,18151689.08
Selling General And Administration,33513655.99,37654696.71,34838741.23,36833900.31
Selling And Marketing Expense,6045944.39,7684516.69,8132926.03,7763831.15
General And Administrative Expense,27467711.6,29970180.02,26705815.2,29070069.16
Rent And Landing Fees,,,398034.54,298792.79
Gross Profit,63692514.63,92208837.67,30587913.21,47924383.14
Cost Of Revenue,752326293.78,713376688.89,679110157.57,663591134.98
Total Revenue,816018808.41,805585526.56,709698070.78,711515518.12
Operating Revenue,816018808.41,805585526.56,709698070.78,711515518.12
