,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,441284352.0,449043052.0,453079583.0,453609630.0
Share Issued,441284352.0,449043052.0,453079583.0,453609630.0
Total Debt,76179211.77,68543479.12,58432468.55,63803405.42
Tangible Book Value,1647797642.61,1739607539.77,1781265191.76,1851858748.99
Invested Capital,1825254551.23,1900322615.48,1927148878.21,1981010214.95
Working Capital,277643877.22,407632047.31,449283335.81,594051526.8
Net Tangible Assets,1647797642.61,1739607539.77,1781265191.76,1851858748.99
Capital Lease Obligations,15139272.49,20326780.92,21566699.91,33920597.53
Common Stock Equity,1776198085.17,1870152115.48,1904035211.54,1978010214.95
Total Capitalization,1784198085.17,1870152115.48,1904035211.54,1978010214.95
Total Equity Gross Minority Interest,1777098841.68,1871087114.18,1904970760.59,1979118272.39
Minority Interest,900756.51,934998.7,935549.05,1108057.44
Stockholders Equity,1776198085.17,1870152115.48,1904035211.54,1978010214.95
Treasury Stock,,48403712.6,48403712.6,48403712.6
Retained Earnings,-1398191741.89,-1304237711.58,-1269949968.23,-1195974927.82
Additional Paid In Capital,2689277672.99,2729922685.59,2725886156.59,2728663603.87
Capital Stock,441284352.0,449043052.0,453079583.0,453609630.0
Common Stock,441284352.0,449043052.0,453079583.0,453609630.0
Total Liabilities Net Minority Interest,426848866.73,410385658.35,434627359.76,565268463.48
Total Non Current Liabilities Net Minority Interest,105640202.96,84958319.97,112262825.25,219299610.24
Other Non Current Liabilities,34930425.21,15976526.18,39174128.92,130415168.93
Tradeand Other Payables Non Current,,,1722131.0,4197367.0
Non Current Deferred Revenue,3547340.25,4168776.93,4790213.61,5200000.0
Non Current Deferred Taxes Liabilities,44023165.01,44486235.94,45009651.81,45566476.78
Long Term Debt And Capital Lease Obligation,23139272.49,20326780.92,21566699.91,33920597.53
Long Term Capital Lease Obligation,15139272.49,20326780.92,21566699.91,33920597.53
Long Term Debt,8000000.0,,,
Current Liabilities,321208663.77,325427338.38,322364534.51,345968853.24
Other Current Liabilities,174587.76,47723.72,6000.0,45986700.58
Current Debt And Capital Lease Obligation,53039939.28,48216698.2,36865768.64,29882807.89
Current Debt,41056466.06,30170500.0,23113666.67,3000000.0
Payables,264417287.15,273640939.77,280138405.59,264092410.47
Other Payable,60582977.21,58944756.23,64257627.0,74862569.88
Total Tax Payable,8591645.76,6573408.57,5802267.14,5864747.7
Accounts Payable,195242664.18,208122774.97,210078511.45,183365092.89
Total Assets,2203947708.41,2281472772.53,2339598120.35,2544386735.87
Total Non Current Assets,1605095167.42,1548413386.84,1567950250.03,1604366355.83
Other Non Current Assets,104913585.19,1779471.22,1636671.22,6949371.22
Non Current Deferred Assets,31837743.67,34046218.38,35779346.7,52556624.5
Non Current Deferred Taxes Assets,24792494.45,17009565.54,14376239.68,13798927.56
Long Term Equity Investment,41746715.83,15219218.88,17859910.28,19755891.74
Goodwill And Other Intangible Assets,128400442.56,130544575.71,122770019.78,126151465.96
Other Intangible Assets,127413695.7,129557828.85,121783272.92,125164719.1
Goodwill,986746.86,986746.86,986746.86,986746.86
Net PPE,1273404185.72,1349814337.11,1375528062.37,1385154074.85
Accumulated Depreciation,-779299927.74,-769796240.52,-752402225.32,-719022834.75
Gross PPE,2052704113.46,2119610577.63,2127930287.69,2104176909.6
Construction In Progress,9451323.39,5945341.99,112555574.95,47314363.17
Other Properties,175899944.47,181906461.54,193829585.91,188458665.52
Machinery Furniture Equipment,612631977.73,674549650.47,709513049.93,759745132.12
Properties,1254720867.87,1257209123.63,1112032076.9,1108658748.79
Current Assets,598852540.99,733059385.69,771647870.32,940020380.04
Other Current Assets,965364.63,1122638.28,3024932.81,2901956.47
Prepaid Assets,4649527.59,2600012.09,5562907.4,4888535.92
Inventory,42006581.47,41805047.04,49253244.98,43041970.67
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,38230465.24,39170523.26,45245490.06,41684821.12
Raw Materials,3776116.23,2634523.78,4007754.92,1357149.55
Other Receivables,1263450.56,1531958.32,3762527.37,6075542.08
Accounts Receivable,124184225.79,102840031.95,51559298.12,83359829.86
Allowance For Doubtful Accounts Receivable,-22235848.22,-20011030.45,-19331814.83,-54327802.89
Gross Accounts Receivable,146420074.01,122851062.4,70891112.95,137687632.75
Cash Cash Equivalents And Short Term Investments,425783390.95,583159698.01,658484959.64,799752545.04
Other Short Term Investments,287799259.39,20076212.3,,574041699.45
Cash And Cash Equivalents,137984131.56,563083485.71,658484959.64,225710845.59
Cash Equivalents,0.0,11011.36,85587.48,34495.71
Cash Financial,136983833.43,3100234.68,658399372.16,225676349.88
