,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Ordinary Shares Number,403662134.0,403662134.0,403662134.0,302746600.0
Share Issued,403662134.0,403662134.0,403662134.0,302746600.0
Net Debt,,,,465877485.86
Total Debt,37579073.61,47560917.24,96591764.81,678483444.11
Tangible Book Value,4284394883.13,4208780721.21,4060707343.15,1679381634.73
Invested Capital,4631620407.02,4560505963.95,4326240021.86,2481071754.91
Working Capital,932366812.81,1648641343.87,2133942684.78,616995341.04
Net Tangible Assets,4284394883.13,4208780721.21,4060707343.15,1679381634.73
Capital Lease Obligations,29899196.4,37681323.56,43971925.7,47819525.57
Common Stock Equity,4631620407.02,4560505963.95,4286240021.86,1863329339.88
Total Capitalization,4631620407.02,4560505963.95,4326240021.86,2094052705.38
Total Equity Gross Minority Interest,4646266866.9,4557599225.9,4285399549.3,1863329339.88
Minority Interest,14646459.88,-2906738.05,-840472.56,
Stockholders Equity,4631620407.02,4560505963.95,4286240021.86,1863329339.88
Retained Earnings,2131169987.53,2092620850.55,1867797328.13,1488849459.28
Additional Paid In Capital,2035042374.35,2109605112.4,2164725112.4,215771457.2
Capital Stock,310509334.0,238853334.0,183733334.0,106000000.0
Common Stock,310509334.0,238853334.0,183733334.0,106000000.0
Total Liabilities Net Minority Interest,2352998878.78,1345693345.04,1124362431.64,1665726490.53
Total Non Current Liabilities Net Minority Interest,78455251.01,65394211.44,110916496.29,299656345.32
Non Current Deferred Revenue,48556054.61,27712887.88,26277544.79,20363491.5
Non Current Deferred Taxes Liabilities,,,667025.8,749962.75
Long Term Debt And Capital Lease Obligation,29899196.4,37681323.56,83971925.7,278542891.07
Long Term Capital Lease Obligation,29899196.4,37681323.56,43971925.7,47819525.57
Long Term Debt,,,40000000.0,230723365.5
Current Liabilities,2274543627.77,1280299133.6,1013445935.35,1366070145.21
Other Current Liabilities,15671915.6,13686917.03,37329521.73,42557739.7
Current Debt And Capital Lease Obligation,7679877.21,9879593.68,12619839.11,399940553.04
Current Debt,,,,387019049.53
Payables,2235232527.69,1243049375.31,951477260.49,909694832.62
Other Payable,37667202.82,36614692.9,33711558.86,25547204.59
Total Tax Payable,48228296.1,63130287.45,94985004.79,87681835.06
Accounts Payable,2149337028.77,1143304394.96,822780696.84,796465792.97
Total Assets,6999265745.68,5903292570.94,5409761980.94,3529055830.41
Total Non Current Assets,3792355305.1,2974352093.47,2262373360.81,1545990344.16
Other Non Current Assets,220566519.47,110983406.28,202365112.33,110968971.86
Non Current Deferred Assets,49843288.41,46257686.82,45152652.34,60438419.75
Non Current Deferred Taxes Assets,100949485.3,74327153.25,42505569.53,21883342.86
Long Term Equity Investment,96838915.1,,,
Investment Properties,2190788.57,2837835.99,3484883.77,4131931.55
Goodwill And Other Intangible Assets,347225523.89,351725242.74,225532678.71,183947705.15
Other Intangible Assets,347225523.89,351725242.74,225532678.71,183947705.15
Net PPE,2974740784.36,2388220768.39,1743332464.13,1164619972.99
Accumulated Depreciation,-1131534107.79,-899876800.09,-721982417.39,-585574462.06
Gross PPE,4106274892.15,3288097568.48,2465314881.52,1750194435.05
Construction In Progress,619006766.46,164597277.61,216284191.18,73172152.08
Other Properties,81303733.4,83109109.23,88722968.42,86227691.19
Machinery Furniture Equipment,2361703914.02,2003938021.56,1315467683.17,1001304255.54
Properties,1044260478.27,1036453160.08,844840038.75,589490336.24
Current Assets,3206910440.58,2928940477.47,3147388620.13,1983065486.25
Other Current Assets,138441505.23,101988042.7,59828776.08,38642657.89
Prepaid Assets,31022613.9,16312804.0,48745926.15,35449157.76
Inventory,1122830012.67,807677250.55,566477456.96,608432737.78
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,396292640.74,266743229.76,200358600.48,-254799721.06
Finished Goods,292009526.9,179573225.24,106589237.02,217043739.87
Work In Process,211495858.26,136584145.44,112143387.19,304802594.85
Raw Materials,223031986.77,224776650.11,147386232.27,341386124.12
Other Receivables,61359656.27,51354678.88,58093095.86,65573588.13
Accounts Receivable,1371379990.78,1203686046.03,1366805923.29,1082231830.52
Allowance For Doubtful Accounts Receivable,,-144274095.71,-115918327.27,-118920461.05
Gross Accounts Receivable,,1347960141.74,1482724250.56,2277973493.19
Cash Cash Equivalents And Short Term Investments,481876661.73,747921655.31,1047437441.79,152735514.17
Other Short Term Investments,70099693.66,200940000.0,380443936.51,870585.0
Cash And Cash Equivalents,411776968.07,546981655.31,666993505.28,151864929.17
Cash Equivalents,14215350.74,1301054.5,17814793.04,42020000.0
Cash Financial,397561617.33,545680600.81,649178712.24,261711835.8
