,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,-29198031.36,-105232890.29,-431634453.51,-206727411.76
Repayment Of Debt,-90000000.0,-45000000.0,-600268365.5,-350060000.0
Issuance Of Debt,90000000.0,,21337000.0,589783365.5
Capital Expenditure,-535446420.48,-714362430.34,-942359062.71,-490415767.41
End Cash Position,397561617.33,545663200.81,649153312.24,129818529.17
Beginning Cash Position,545663200.81,649153312.24,129818529.17,123305773.71
Effect Of Exchange Rate Changes,-4264473.91,2418054.61,1097207.95,4840061.36
Changes In Cash,-143837109.57,-105908166.04,518237575.12,1672694.1
Financing Cash Flow,-157168814.47,-186691548.26,1336327823.27,209033467.86
Net Other Financing Charges,2929363.75,9237160.62,2024313918.83,-15796470.57
Cash Dividends Paid,-160098178.22,-150928708.88,-109054730.06,-14893427.07
Net Issuance Payments Of Debt,0.0,-45000000.0,-578931365.5,239723365.5
Net Long Term Debt Issuance,0.0,-45000000.0,-578931365.5,239723365.5
Long Term Debt Payments,-90000000.0,-45000000.0,-600268365.5,-350060000.0
Long Term Debt Issuance,90000000.0,,21337000.0,589783365.5
Investing Cash Flow,-492916684.22,-528346157.83,-1328814857.35,-491049129.41
Net Other Investing Changes,129999000.0,180000000.0,-379117500.0,-3776862.0
Net Investment Purchase And Sale,-88168824.8,5678553.43,5718191.79,
Sale Of Investment,3296438.36,5678553.43,5718191.79,
Purchase Of Investment,-91465263.16,,,
Net Business Purchase And Sale,,,-14343310.01,
Purchase Of Business,,,-14343310.01,
Net PPE Purchase And Sale,-534746859.42,-714024711.26,-941072239.13,-487272267.41
Sale Of PPE,699561.06,337719.08,1286823.58,3143500.0
Purchase Of PPE,-535446420.48,-714362430.34,-942359062.71,-490415767.41
Operating Cash Flow,506248389.12,609129540.05,510724609.2,283688355.65
Change In Working Capital,-72413573.46,-87124812.64,-261094772.7,-371117668.54
Change In Other Current Assets,-26622332.05,-32488609.52,-19139404.1,-4150920.38
Change In Payable,1108025536.39,177006156.4,102615429.87,191336872.42
Change In Inventory,-352296272.24,-295968829.08,51521760.12,-224666075.63
Change In Receivables,-801520505.56,64326469.56,-396092558.59,-333637544.95
Other Non Cash Items,32296442.17,25343405.18,46486001.62,58431923.85
Depreciation And Amortization,252519532.81,197375411.95,139150116.71,113155597.85
Amortization Cash Flow,10052531.66,8878270.02,6047159.15,4945033.08
Depreciation,242467001.15,188497141.93,133102957.56,108210564.77
Gain Loss On Investment Securities,-3014610.77,-6174616.92,-6174043.3,303415.0
Gain Loss On Sale Of PPE,67264.13,-21034.09,-316684.99,-1273029.24
Net Income From Continuing Operations,234334439.15,422861010.48,495729887.36,447161767.51
Cash Flowsfromusedin Operating Activities Direct,506248389.12,609129540.05,510724609.2,283688355.65
Taxes Refund Paid Direct,-113982965.52,-178218623.43,-179343701.81,-190544349.96
Classesof Cash Payments,-1966663481.35,-2119099662.37,-2326529669.87,-2134442027.85
Other Cash Paymentsfrom Operating Activities,-123841490.39,-121320151.83,-108038569.75,-125148401.39
Paymentson Behalfof Employees,-238590405.11,-208256299.99,-187785185.13,-154825387.78
Paymentsto Suppliersfor Goodsand Services,-1604231585.85,-1789523210.55,-2030705914.99,-1854468238.68
Classesof Cash Receiptsfrom Operating Activities,2586894835.99,2906447825.85,3016597980.88,2608674733.46
Other Cash Receiptsfrom Operating Activities,40502908.58,66169420.29,52072565.07,14854318.94
Receiptsfrom Customers,2546391927.41,2840278405.56,2964525415.81,2593820414.52
