,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-6533707.044544,-8814744.766133,-16282123.154818,-4880942.425555
Tax Rate For Calcs,0.145207,0.163761,0.181675,0.186019
Normalized EBITDA,574210189.2,759321438.73,844472324.62,723936259.48
Total Unusual Items,-44995795.61,-53826751.12,-89622381.93,-26239013.61
Total Unusual Items Excluding Goodwill,-44995795.61,-53826751.12,-89622381.93,-26239013.61
Net Income From Continuing Operation Net Minority Interest,234408870.76,424927275.97,496570359.92,447161767.51
Reconciled Depreciation,252519532.81,197375411.95,139150116.71,113155597.85
Reconciled Cost Of Revenue,3606748820.75,2834665115.63,3004292533.2,2531943284.25
EBITDA,529214393.59,705494687.61,754849942.69,697697245.87
EBIT,276694860.78,508119275.66,615699825.98,584541648.02
Net Interest Income,6272208.74,10122788.03,7080740.78,-34850991.14
Interest Expense,2553104.01,2448984.26,9913944.65,35190369.89
Interest Income,9085784.0,12662999.23,17129476.41,1912324.54
Normalized Income,272870959.325456,469939282.323867,569910618.695182,468519838.694445
Net Income From Continuing And Discontinued Operation,234408870.76,424927275.97,496570359.92,447161767.51
Total Expenses,3881912496.07,3066563083.53,3242130599.25,2764196896.16
Total Operating Income As Reported,270838800.83,489405748.67,596867342.84,549796374.6
Diluted Average Shares,406308709.0,310340145.0,300789931.0,232799622.0
Basic Average Shares,406308709.0,310340145.0,300789931.0,232799622.0
Diluted EPS,0.576923,1.369231,1.650888,1.920801
Basic EPS,0.576923,1.369231,1.650888,1.920801
Net Income Common Stockholders,234408870.76,424927275.97,496570359.92,447161767.51
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,234408870.76,424927275.97,496570359.92,447161767.51
Minority Interests,74431.61,2066265.49,840472.56,
Net Income Including Noncontrolling Interests,234334439.15,422861010.48,495729887.36,447161767.51
Net Income Continuous Operations,234334439.15,422861010.48,495729887.36,447161767.51
Tax Provision,39807317.62,82809280.92,110055993.97,102189510.62
Pretax Income,274141756.77,505670291.4,605785881.33,549351278.13
Other Non Operating Income Expenses,3302955.94,16264542.73,8918538.49,13155349.01
Special Income Charges,-45094489.27,-54766751.12,-90066318.44,-27109598.61
Other Special Charges,-688364.86,-21034.09,-316684.99,-1698091.11
Write Off,8639344.01,26214365.31,57024189.4,13414787.22
Impairment Of Capital Assets,37143510.12,28573419.9,33358814.03,15392902.5
Net Non Operating Interest Income Expense,6272208.74,10122788.03,7080740.78,-34850991.14
Total Other Finance Cost,260471.25,91226.94,134790.98,1572945.79
Interest Expense Non Operating,2553104.01,2448984.26,9913944.65,35190369.89
Interest Income Non Operating,9085784.0,12662999.23,17129476.41,1912324.54
Operating Income,310993591.58,525457040.23,670408672.78,590811811.15
Operating Expense,275163675.32,231897967.9,237838066.05,232253611.91
Other Operating Expenses,26793521.16,26451382.86,23121049.36,-71022546.04
Depreciation And Amortization In Income Statement,18911353.53,16543935.81,11593733.15,20155366.48
Depreciation Income Statement,18911353.53,16543935.81,11593733.15,20155366.48
Research And Development,123275346.77,117950906.09,129350003.57,124177147.77
Selling General And Administration,46060257.31,40423610.48,35078821.94,49816356.06
Selling And Marketing Expense,1143037.22,2060165.77,2654000.03,4907031.38
General And Administrative Expense,44917220.09,38363444.71,32424821.91,44909324.68
Gross Profit,586157266.9,757355008.13,908246738.83,823065423.06
Cost Of Revenue,3606748820.75,2834665115.63,3004292533.2,2531943284.25
Total Revenue,4192906087.65,3592020123.76,3912539272.03,3355008707.31
Operating Revenue,4192906087.65,3592020123.76,3912539272.03,3355008707.31
