,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,-161991166.07,-250433308.38,-21066839.11,-30670914.0
Repayment Of Debt,-335836797.84,-167850017.84,-176690017.84,-69572513.35
Issuance Of Debt,486487981.26,348886972.56,146600000.0,208300178.0
Capital Expenditure,-223078574.61,-251321454.38,-151028150.6,-198387330.97
End Cash Position,490605637.87,502760172.2,765537440.17,971640729.2
Beginning Cash Position,502760172.2,765537440.17,971640729.2,1158925472.11
Effect Of Exchange Rate Changes,-807577.02,-3494789.51,641551.05,
Changes In Cash,-11346957.31,-259282478.46,-206744840.08,-187284742.91
Financing Cash Flow,122922220.1,47611585.54,-43341936.96,-4802476.33
Net Other Financing Charges,15543254.5,-66349923.0,63315183.28,-77638612.08
Cash Dividends Paid,-43272217.82,-67075446.18,-62885943.12,-56519737.71
Net Issuance Payments Of Debt,150651183.42,181036954.72,-30090017.84,138727664.65
Net Long Term Debt Issuance,150651183.42,181036954.72,-30090017.84,138727664.65
Long Term Debt Payments,-335836797.84,-167850017.84,-176690017.84,-69572513.35
Long Term Debt Issuance,486487981.26,348886972.56,146600000.0,208300178.0
Investing Cash Flow,-195356585.95,-307782210.0,-293364214.61,-350198683.55
Net Other Investing Changes,36690148.09,-20174553.14,27095115.75,-20039588.72
Net Investment Purchase And Sale,-12805435.35,26514267.58,-65889759.87,-107603507.35
Sale Of Investment,496394564.65,1108642757.58,2501260240.13,2849687662.65
Purchase Of Investment,-509200000.0,-1082128490.0,-2567150000.0,-2957291170.0
Net Business Purchase And Sale,,-63156000.0,-103816768.19,-24375079.36
Purchase Of Business,,-63156000.0,-103816768.19,-24375079.36
Net PPE Purchase And Sale,-219241298.69,-250965924.44,-150752802.3,-198180508.12
Sale Of PPE,3837275.92,355529.94,275348.3,206822.85
Purchase Of PPE,-223078574.61,-251321454.38,-151028150.6,-198387330.97
Operating Cash Flow,61087408.54,888146.0,129961311.49,167716416.97
Change In Working Capital,-38671780.15,-263955036.79,-170489496.18,-192108761.46
Change In Other Current Assets,-31854203.8,-12996551.36,-4094065.33,-2383698.48
Change In Payable,-33649560.91,178047449.09,-3773847.51,45523826.23
Change In Inventory,-57176295.97,-11428736.63,23964357.58,5094635.2
Change In Receivables,84008280.53,-417577197.89,-186585940.92,-240343524.41
Other Non Cash Items,18198703.74,24273471.87,15741538.73,7881233.43
Depreciation And Amortization,100594453.01,67592567.6,57529760.01,45265166.75
Amortization Cash Flow,61660575.91,26364477.3,16452010.3,11253051.79
Depreciation,38933877.1,41228090.3,41077749.71,34012114.96
Gain Loss On Investment Securities,-21237317.95,-22119804.34,-54162386.57,-12320652.98
Gain Loss On Sale Of PPE,2911068.53,-2555636.66,-119605.52,60994.19
Net Income From Continuing Operations,-115441306.8,143108969.22,257816622.34,254561831.98
Cash Flowsfromusedin Operating Activities Direct,61087408.54,888146.0,129961311.49,167716416.97
Taxes Refund Paid Direct,-111407338.69,-134269684.65,-105116246.32,-115685439.36
Classesof Cash Payments,-2315274540.73,-2241316090.9,-2063335897.26,-1958169889.74
Other Cash Paymentsfrom Operating Activities,-243039988.42,-199628008.89,-101651583.53,-77467153.01
Paymentson Behalfof Employees,-1532785022.86,-1539195605.83,-1465022029.6,-1364615896.41
Paymentsto Suppliersfor Goodsand Services,-539449529.45,-502492476.18,-496662284.13,-516086840.32
Classesof Cash Receiptsfrom Operating Activities,2487769287.96,2376473921.55,2298413455.07,2241571746.07
Other Cash Receiptsfrom Operating Activities,234410719.73,143996323.08,32184485.04,42112820.53
Receiptsfrom Customers,2253358568.23,2232477598.47,2266228970.03,2199458925.54
