,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Ordinary Shares Number,1562651316.0,1562651316.0,1562651316.0,1562651316.0
Share Issued,1562651316.0,1562651316.0,1562651316.0,1562651316.0
Total Debt,3348149.47,35850458.86,83988666.67,318513367.45
Tangible Book Value,7901079075.31,6701050675.96,6001719782.58,5668736063.63
Invested Capital,8116758170.44,6935412903.2,6295057925.17,6157932887.04
Working Capital,2570029657.49,1411147843.65,614010795.99,247106012.04
Net Tangible Assets,7901079075.31,6701050675.96,6001719782.58,5668736063.63
Capital Lease Obligations,326901.03,3201593.93,,
Common Stock Equity,8116758170.44,6905344236.53,6211069258.5,5839419519.59
Total Capitalization,8116758170.44,6905344236.53,6211069258.5,5839419519.59
Total Equity Gross Minority Interest,8164730940.69,6974886575.92,6291102637.35,5905935881.59
Minority Interest,47972770.25,69542339.39,80033378.85,66516362.0
Stockholders Equity,8116758170.44,6905344236.53,6211069258.5,5839419519.59
Retained Earnings,5266160277.57,4082955245.76,3408225169.71,3050418225.06
Additional Paid In Capital,804943749.43,1168344383.89,1168344383.89,1168344383.89
Capital Stock,1562651316.0,1202039474.0,1202039474.0,1202039474.0
Common Stock,1562651316.0,1202039474.0,1202039474.0,1202039474.0
Total Liabilities Net Minority Interest,1270891460.58,1224016058.89,1294260381.55,1423495912.76
Total Non Current Liabilities Net Minority Interest,211331672.12,220569987.52,201874429.25,202720901.94
Other Non Current Liabilities,129301486.75,133126856.41,134399542.27,130316367.44
Tradeand Other Payables Non Current,20861140.17,22972301.17,25111405.17,27317552.17
Non Current Deferred Revenue,53251349.32,51517017.76,33072379.24,34463299.4
Non Current Deferred Taxes Liabilities,7590794.85,9752218.25,9291102.57,10623682.93
Long Term Debt And Capital Lease Obligation,326901.03,3201593.93,,
Long Term Capital Lease Obligation,326901.03,3201593.93,,
Current Liabilities,1059559788.46,1003446071.37,1092385952.3,1220775010.82
Other Current Liabilities,5892448.58,8122543.97,7868944.33,12581742.81
Current Debt And Capital Lease Obligation,3021248.44,32648864.93,83988666.67,318513367.45
Current Debt,0.0,30068666.67,83988666.67,318513367.45
Payables,982897536.22,843634971.59,805323577.72,734125282.9
Other Payable,647856478.23,569787880.73,526419735.68,537084657.07
Dividends Payable,244680.31,244680.31,244680.31,244680.31
Total Tax Payable,73405992.93,71983371.63,35901730.68,48706204.24
Accounts Payable,261390384.75,201619038.92,242757431.05,148089741.28
Total Assets,9435622401.27,8198902634.81,7585363018.9,7329431794.35
Total Non Current Assets,5806032955.32,5784308719.79,5878966270.61,5861550771.49
Other Non Current Assets,19071599.74,17400234.82,12210340.47,14431009.94
Non Current Deferred Assets,1191280066.79,1166522695.13,1201874022.48,1210025070.48
Non Current Deferred Taxes Assets,103763143.43,76185932.56,71025982.69,98301673.34
Investmentin Financial Assets,500000.0,500000.0,500000.0,500000.0
Available For Sale Securities,500000.0,500000.0,500000.0,500000.0
Long Term Equity Investment,6211246.27,6211246.27,13725992.71,16992230.36
Investment Properties,6711807.84,7704310.44,8704284.56,9707994.44
Goodwill And Other Intangible Assets,215679095.13,204293560.57,209349475.92,170683455.96
Other Intangible Assets,188241651.87,176856117.31,181912032.66,143246012.7
Goodwill,27437443.26,27437443.26,27437443.26,27437443.26
Net PPE,4262815996.12,4305490740.0,4361576171.78,4340909336.97
Accumulated Depreciation,-3509717527.04,-3410444664.27,-3151308056.42,-2929879324.33
Gross PPE,7772533523.16,7715935404.27,7512884228.2,7270788661.3
Construction In Progress,50458608.59,75531603.28,57488123.83,42895830.9
Other Properties,660597537.42,577455942.7,546875683.38,524106223.03
Machinery Furniture Equipment,1016419106.16,1044961866.76,1020782193.02,1038752240.56
Buildings And Improvements,,,,
Properties,6045058270.99,6017985991.53,5887738227.97,5665034366.81
Current Assets,3629589445.95,2414593915.02,1706396748.29,1467881022.86
Other Current Assets,90633601.59,130363687.73,90551772.15,66409703.27
Hedging Assets Current,2563620.0,,,
Assets Held For Sale Current,,,0.0,0.0
Prepaid Assets,12698996.94,90160421.31,118611172.98,56946476.17
Inventory,968562708.01,576474403.1,341357728.81,307558877.08
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,871309646.66,331713407.89,128933661.36,110801947.9
Work In Process,50259649.8,174422138.78,171180597.02,151344185.42
Raw Materials,46993411.55,70338856.43,41243470.43,45412743.76
Other Receivables,458945934.37,343254944.25,260881275.44,322232768.21
Accounts Receivable,89483258.99,134470408.54,77870520.61,78891873.83
Allowance For Doubtful Accounts Receivable,,-12058665.08,-8630478.94,-9124633.66
Gross Accounts Receivable,,146529073.62,86500999.55,88016507.49
Cash Cash Equivalents And Short Term Investments,2006701326.05,1139870050.09,817124278.3,635841324.3
Other Short Term Investments,,,55840.06,122026.72
Cash And Cash Equivalents,2006701326.05,1139870050.09,817068438.24,635719297.58
Cash Equivalents,117687297.84,53080155.67,43359096.6,32621994.9
Cash Financial,1889014028.21,1086789894.42,773709341.64,603097302.68
