,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-39626197.337748,-9036443.614928,-6250868.198398,-4492857.1845
Tax Rate For Calcs,0.24339,0.186858,0.186245,0.178018
Total Unusual Items,-162809278.0,-48359828.0,-33562670.0,-25238233.0
Total Unusual Items Excluding Goodwill,-162809278.0,-48359828.0,-33562670.0,-25238233.0
Net Income From Continuing Operation Net Minority Interest,27809205680.0,13024084673.0,9374143632.0,11508784658.0
Reconciled Depreciation,2825417771.0,1476375532.0,1402413525.0,1207545154.0
Net Interest Income,8277948370.0,2357067525.0,2802607492.0,4764575078.0
Interest Expense,21210968580.0,12707341614.0,12832969183.0,10822098879.0
Interest Income,29488916950.0,15064409139.0,15635576675.0,15586673957.0
Normalized Income,27932388760.66225,13063408057.385073,9401455433.801601,11529530033.8155
Net Income From Continuing And Discontinued Operation,27809205680.0,13024084673.0,9374143632.0,11508784658.0
Diluted Average Shares,15982302115.0,9369845088.0,9664065600.0,9356735494.0
Basic Average Shares,15982302115.0,9369845088.0,9565452686.0,9207027726.0
Diluted EPS,1.74,1.39,0.97,1.23
Basic EPS,1.74,1.39,0.98,1.25
Net Income Common Stockholders,27809205680.0,13024084673.0,9374143632.0,11508784658.0
Net Income,27809205680.0,13024084673.0,9374143632.0,11508784658.0
Minority Interests,-1361007871.0,-524675573.0,-511273576.0,-114018926.0
Net Income Including Noncontrolling Interests,29170213551.0,13548760246.0,9885417208.0,11622803584.0
Net Income Continuous Operations,29170213551.0,13548760246.0,9885417208.0,11622803584.0
Tax Provision,9383631521.0,3113480946.0,2262481271.0,2517168021.0
Pretax Income,38553845072.0,16662241192.0,12147898479.0,14139971605.0
Other Non Operating Income Expenses,8855551839.0,2879693.0,-29621264.0,-143070744.0
Special Income Charges,-162809278.0,-48359828.0,-33562670.0,-25238233.0
Other Special Charges,88238382.0,6757399.0,1163215.0,976970.0
Write Off,74570896.0,41602429.0,32399455.0,24261263.0
Gain On Sale Of Security,25404413998.0,14746763690.0,9125418608.0,7026200199.0
Operating Expense,29471232587.0,16724548587.0,23668854740.0,21628556006.0
Other Operating Expenses,1288102406.0,262251794.0,7945595589.0,7988919063.0
Depreciation And Amortization In Income Statement,2498301759.0,1449516793.0,1375504316.0,1185762751.0
Amortization,458033503.0,304832842.0,266814197.0,225231617.0
Depreciation Income Statement,2040268256.0,1144683951.0,1108690119.0,960531134.0
Selling General And Administration,7734669307.0,4536837826.0,4436877157.0,2725824438.0
Selling And Marketing Expense,755997687.0,484611454.0,327770998.0,170412112.0
General And Administrative Expense,6978671620.0,4052226372.0,4109106159.0,2555412326.0
Rent And Landing Fees,,,,190910867.0
Total Revenue,62042502436.0,33376425061.0,35763008860.0,34719681288.0
Operating Revenue,62042502436.0,33376425061.0,35763008860.0,34719681288.0
