,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,323729115.2,105026840.94,156632832.8,85148329.18
Repayment Of Debt,-427255171.0,-255460000.0,-463196465.51,-338862610.49
Issuance Of Debt,187300000.0,220504683.4,306879303.6,375775152.37
Capital Expenditure,-25888169.4,-37201367.89,-41379099.11,-6924036.95
End Cash Position,186950481.96,169225440.55,123427467.9,157580200.74
Beginning Cash Position,169225440.55,123427467.9,157580200.74,86928376.13
Effect Of Exchange Rate Changes,-467777.74,288533.56,512215.95,-217902.66
Changes In Cash,18192819.15,45509439.09,-34664948.79,70869727.27
Financing Cash Flow,-265742053.08,-59561682.03,-191309165.66,-15299407.91
Net Other Financing Charges,-1148032.0,-668941.44,-881373.14,-26130382.0
Cash Dividends Paid,-3579885.44,-5906499.48,-11459597.43,-16732471.11
Net Issuance Payments Of Debt,-239955171.0,-34955316.6,-156317161.91,36912541.88
Net Long Term Debt Issuance,-239955171.0,-34955316.6,-156317161.91,36912541.88
Long Term Debt Payments,-427255171.0,-255460000.0,-463196465.51,-338862610.49
Long Term Debt Issuance,187300000.0,220504683.4,306879303.6,375775152.37
Investing Cash Flow,-65682412.37,-37157087.71,-41367715.04,-5903230.95
Net Investment Purchase And Sale,-39866156.97,21780.82,,145800.0
Sale Of Investment,10133843.03,21780.82,,145800.0
Purchase Of Investment,-50000000.0,,,
Net Business Purchase And Sale,,,,818950.0
Sale Of Business,,,,818950.0
Net PPE Purchase And Sale,-25816255.4,-37178868.53,-41367715.04,-6867980.95
Sale Of PPE,71914.0,22499.36,11384.07,56056.0
Purchase Of PPE,-25888169.4,-37201367.89,-41379099.11,-6924036.95
Operating Cash Flow,349617284.6,142228208.83,198011931.91,92072366.13
Change In Working Capital,165363660.18,-49881601.05,63507996.77,-40709280.82
Change In Other Current Assets,240125.86,-4400813.95,-241504.55,-3213204.16
Change In Payable,64120640.8,191522407.42,146566529.07,151723265.84
Change In Inventory,-22043848.08,-25340501.54,12286926.78,-21447543.73
Change In Receivables,123046741.6,-211662692.98,-95103954.53,-167771798.77
Other Non Cash Items,4515456.89,5634616.86,12770953.43,16989827.71
Depreciation And Amortization,32994425.53,25685191.5,23293501.76,24331933.26
Amortization Cash Flow,7355666.98,6465892.53,6444427.84,6779893.97
Depreciation,25638758.55,19219298.97,16849073.92,17552039.29
Gain Loss On Investment Securities,16922.72,33622.9,-1165.41,54668.72
Gain Loss On Sale Of PPE,176167.02,-25524.93,43222.25,360737.54
Net Income From Continuing Operations,141491964.64,132802304.64,89608167.39,51557185.19
Cash Flowsfromusedin Operating Activities Direct,349617284.6,142228208.83,198011931.91,92072366.13
Taxes Refund Paid Direct,-91761185.19,-102718276.21,-98421138.19,-73318390.17
Classesof Cash Payments,-1639612635.76,-1653498123.85,-1439541155.18,-1305892322.55
Other Cash Paymentsfrom Operating Activities,-241250202.6,-211110316.51,-226527005.52,-165860628.24
Paymentson Behalfof Employees,-262461144.15,-232173703.2,-212609158.44,-202758783.45
Paymentsto Suppliersfor Goodsand Services,-1135901289.01,-1210214104.14,-1000404991.22,-937272910.86
Classesof Cash Receiptsfrom Operating Activities,2080991105.55,1898444608.89,1735974225.28,1471283078.85
Other Cash Receiptsfrom Operating Activities,92216931.1,76857829.03,98088392.0,136691985.16
Receiptsfrom Customers,1988774174.45,1821586779.86,1637885833.28,1334591093.69
