,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Ordinary Shares Number,690816000.0,690816000.0,690816000.0,690816000.0
Share Issued,690816000.0,690816000.0,690816000.0,690816000.0
Net Debt,,,34761696.23,126317490.02
Total Debt,3812837.55,215505807.75,214676363.37,361016443.47
Tangible Book Value,738143497.46,636879604.47,537506270.0,468731641.48
Invested Capital,971020275.99,1081247525.83,989051693.58,1072978139.78
Working Capital,585849696.39,552757090.13,477354901.64,474673904.39
Net Tangible Assets,738143497.46,636879604.47,537506270.0,468731641.48
Capital Lease Obligations,928999.91,58865.91,,186188.35
Common Stock Equity,968840275.99,868404314.28,775389325.18,712854960.2
Total Capitalization,968840275.99,939727645.28,810214937.78,738393210.2
Total Equity Gross Minority Interest,1150160412.72,1031818161.3,918453193.44,853871993.99
Minority Interest,181320136.73,163413847.02,143063868.26,141017033.79
Stockholders Equity,968840275.99,868404314.28,775389325.18,712854960.2
Retained Earnings,140729300.09,38779851.97,-52932716.49,-115303373.39
Additional Paid In Capital,25481370.14,25481370.14,25481370.14,25481370.14
Capital Stock,690816000.0,690816000.0,690816000.0,690816000.0
Common Stock,690816000.0,690816000.0,690816000.0,690816000.0
Total Liabilities Net Minority Interest,1792591794.08,1941167059.34,1741302950.23,1697494138.56
Total Non Current Liabilities Net Minority Interest,189591909.1,262003926.91,225138035.94,215873377.22
Other Non Current Liabilities,172488088.2,172994828.5,176585599.55,175468573.74
Tradeand Other Payables Non Current,9819781.08,9819781.08,9846313.08,9856332.08
Non Current Deferred Revenue,6070252.18,7495814.26,3531772.46,4437862.7
Non Current Deferred Taxes Liabilities,284787.73,311306.16,348738.25,386170.35
Long Term Debt And Capital Lease Obligation,928999.91,71382196.91,34825612.6,25724438.35
Long Term Capital Lease Obligation,928999.91,58865.91,,186188.35
Long Term Debt,,71323331.0,34825612.6,25538250.0
Current Liabilities,1602999884.98,1679163132.43,1516164914.29,1481620761.34
Other Current Liabilities,58487436.81,56860322.68,57644306.13,53869849.11
Current Debt And Capital Lease Obligation,2883837.64,144123610.84,179850750.77,335292005.12
Current Debt,2180000.0,141519880.55,178836755.8,334584929.58
Payables,1445109238.66,1407900402.82,1191132629.49,1010462173.13
Other Payable,577046653.54,583807780.39,548656270.95,545783552.05
Dividends Payable,1244743.68,1244743.68,1244743.68,1244743.68
Total Tax Payable,12762106.16,15015916.59,29677031.85,29344810.78
Accounts Payable,854055735.28,807831962.16,611554583.01,434089066.62
Total Assets,2942752206.8,2972985220.64,2659756143.67,2551366132.55
Total Non Current Assets,753902625.43,741064998.08,666236327.74,595071466.82
Other Non Current Assets,90775120.98,89446030.6,67087878.97,72579940.53
Non Current Deferred Assets,750786.33,669760.89,727081.72,665546.51
Non Current Deferred Taxes Assets,89873964.98,90140609.27,85777227.41,85573154.96
Investmentin Financial Assets,81259.17,87090.98,96125.97,58581.55
Available For Sale Securities,81259.17,87090.98,96125.97,58581.55
Investment Properties,10456256.54,10799878.76,12297779.6,13795680.44
Goodwill And Other Intangible Assets,230696778.53,231524709.81,237883055.18,244123318.72
Other Intangible Assets,220019201.29,220847132.57,227205477.94,233445741.48
Goodwill,10677577.24,10677577.24,10677577.24,10677577.24
Net PPE,331268458.9,318396917.77,262367178.89,178275244.11
Accumulated Depreciation,-199359191.34,-178264213.53,-165954068.74,-151930684.88
Gross PPE,530627650.24,496661131.3,428321247.63,330205928.99
Construction In Progress,1548584.07,28494932.35,87988406.88,2216018.77
Other Properties,49103869.81,42012436.74,37646819.08,37504639.96
Machinery Furniture Equipment,155451996.95,102814598.72,88730915.5,76530164.09
Properties,324523199.41,323339163.49,213955106.17,213955106.17
Current Assets,2188849581.37,2231920222.56,1993519815.93,1956294665.73
Other Current Assets,69158716.0,47479988.8,26787369.68,20402050.39
Prepaid Assets,45531237.31,39032003.17,46213256.8,62641206.87
Inventory,324782799.11,303182133.52,284954308.82,305283217.35
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,133946064.03,100529679.12,111894329.38,107722388.99
Work In Process,111274235.91,123496585.5,106585971.86,108420352.24
Raw Materials,79562499.17,79155868.9,66474007.58,89140476.12
Other Receivables,225361923.78,217562597.29,202464623.53,265859495.81
Accounts Receivable,1257961971.88,1407706690.82,1254199584.93,1068303005.75
Allowance For Doubtful Accounts Receivable,-229695553.49,-230506607.99,-217247973.77,-217483216.3
Gross Accounts Receivable,1487657525.37,1638213298.81,1471447558.7,1285786222.05
Cash Cash Equivalents And Short Term Investments,266052933.29,216956808.96,178900672.17,233805689.56
Other Short Term Investments,40072757.82,,,
Cash And Cash Equivalents,225980175.47,216956808.96,178900672.17,233805689.56
Cash Equivalents,38814390.38,45620309.24,43999471.53,50480269.19
Cash Financial,187165785.09,171336499.72,134901200.64,183325420.37
