,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,-13830915.02,454463.04,170187811.86,194534238.9
Repayment Of Debt,,,,-100000000.0
Issuance Of Debt,,,,
Capital Expenditure,-136018496.52,-109091829.71,-102640322.56,-143327483.13
End Cash Position,107670511.15,178194458.9,231376636.26,316901631.97
Beginning Cash Position,178194458.9,231376636.26,316901631.97,667707675.7
Effect Of Exchange Rate Changes,-1137083.87,2763276.15,877941.93,16021690.15
Changes In Cash,-69386863.88,-55945453.51,-86402937.64,-366827733.88
Financing Cash Flow,-68814174.62,-34337450.77,-189441725.05,-194266352.24
Net Other Financing Charges,-36552687.32,-1757447.18,-129714922.31,-16289200.0
Cash Dividends Paid,-30756487.3,-30725003.59,-58401502.74,-76306752.24
Net Issuance Payments Of Debt,,,,-100000000.0
Net Long Term Debt Issuance,,,,-100000000.0
Long Term Debt Payments,,,,-100000000.0
Long Term Debt Issuance,,,,
Investing Cash Flow,-122760270.76,-131154295.49,-169789347.01,-510423103.67
Net Other Investing Changes,12449295.76,-22158695.57,-64965944.45,-382188843.54
Net Investment Purchase And Sale,,,-2222200.0,3880000.0
Sale Of Investment,,,,3880000.0
Purchase Of Investment,,,-2222200.0,
Net PPE Purchase And Sale,-135209566.52,-108995599.92,-102601202.56,-132114260.13
Sale Of PPE,808930.0,96229.79,39120.0,11213223.0
Purchase Of PPE,-136018496.52,-109091829.71,-102640322.56,-143327483.13
Operating Cash Flow,122187581.5,109546292.75,272828134.42,337861722.03
Change In Working Capital,-65982542.88,-92742288.29,53382665.34,-10132450.63
Change In Other Current Assets,-4037504.95,2838188.43,260829.63,-7031874.98
Change In Payable,33235001.98,79268776.55,71528535.36,-36863817.22
Change In Inventory,-26584089.28,-87784018.22,8339396.79,-20975899.47
Change In Receivables,-68595950.63,-87065235.05,-26746096.44,54739141.04
Other Non Cash Items,-5536940.38,-11604345.8,-9919340.05,-13028711.55
Depreciation And Amortization,108760511.27,104877925.88,109071015.56,120809750.59
Amortization Cash Flow,1953172.64,1625145.75,1395463.15,1124747.02
Depreciation,106807338.63,103252780.13,107675552.41,119685003.57
Gain Loss On Investment Securities,-625259.29,1563144.48,-237538.9,6332399.33
Gain Loss On Sale Of PPE,3145330.77,705170.54,-121996.1,-2821278.84
Net Income From Continuing Operations,52883788.88,87026568.32,102245072.44,190015725.61
Cash Flowsfromusedin Operating Activities Direct,122187581.5,109546292.75,272828134.42,337861722.03
Taxes Refund Paid Direct,-21715646.0,-29686040.14,-83739347.31,-64291280.34
Classesof Cash Payments,-565973801.54,-555670645.99,-419905862.38,-522271125.44
Other Cash Paymentsfrom Operating Activities,-51481776.98,-56717522.38,-52133670.86,-62569748.61
Paymentson Behalfof Employees,-195091947.37,-171266315.22,-144935026.84,-152978472.92
Paymentsto Suppliersfor Goodsand Services,-319400077.19,-327686808.39,-222837164.68,-306722903.91
Classesof Cash Receiptsfrom Operating Activities,709877029.04,694902978.88,776473344.11,924424127.81
Other Cash Receiptsfrom Operating Activities,21517060.82,42147995.92,73801041.72,41771664.86
Receiptsfrom Customers,688359968.22,652754982.96,702672302.39,882652462.95
