,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,664130294.46,344382933.56,179452824.16,288587299.93
Repayment Of Debt,-127675791.0,-364083772.95,-373742740.68,-452030374.54
Issuance Of Debt,210890005.96,155442846.07,441741239.04,255640726.89
Capital Expenditure,-210084056.14,-358172446.66,-307727914.5,-217707161.02
End Cash Position,1994298878.15,1652290548.55,1672514611.84,1233720697.27
Beginning Cash Position,1652290548.55,1672514611.84,1233720697.27,1259303775.74
Effect Of Exchange Rate Changes,9183908.5,-25927560.49,49355682.0,41088076.94
Changes In Cash,332824421.1,5703497.2,389438232.57,-66671155.41
Financing Cash Flow,-158164994.03,-155350514.6,88864464.34,-135433822.42
Net Other Financing Charges,-15589501.18,76495271.93,37749715.73,69347025.55
Cash Dividends Paid,-225789707.81,-23204859.65,-16883749.75,-8391200.32
Net Issuance Payments Of Debt,83214214.96,-208640926.88,67998498.36,-196389647.65
Net Long Term Debt Issuance,83214214.96,-208640926.88,67998498.36,-196389647.65
Long Term Debt Payments,-127675791.0,-364083772.95,-373742740.68,-452030374.54
Long Term Debt Issuance,210890005.96,155442846.07,441741239.04,255640726.89
Investing Cash Flow,-383224935.47,-541501368.42,-186606970.43,-437531793.94
Net Other Investing Changes,8286285.11,-7196872.01,,741402.85
Net Investment Purchase And Sale,-194550477.07,-182495448.2,120601713.98,-104933304.67
Sale Of Investment,2707001930.43,1574813517.51,2826485952.78,5481105387.87
Purchase Of Investment,-2901552407.5,-1757308965.71,-2705884238.8,-5586038692.54
Net Business Purchase And Sale,,,,-115932016.05
Purchase Of Business,,,,-115932016.05
Net PPE Purchase And Sale,-196960743.51,-351809048.21,-307208684.41,-217407876.07
Sale Of PPE,13123312.63,6363398.45,519230.09,299284.95
Purchase Of PPE,-210084056.14,-358172446.66,-307727914.5,-217707161.02
Operating Cash Flow,874214350.6,702555380.22,487180738.66,506294460.95
Change In Working Capital,128490496.27,-55644903.74,-109794237.97,-95185560.55
Change In Other Current Assets,42459591.1,26874295.75,-9301441.66,-62338051.86
Change In Payable,407888328.26,-248524797.35,-27468741.59,385587050.58
Change In Inventory,-100689295.98,135095029.28,-65829716.73,-181404611.3
Change In Receivables,-221168127.11,30910568.58,-7194337.99,-237029947.97
Other Non Cash Items,3548696.99,39048619.09,23184894.4,9681511.99
Depreciation And Amortization,110210275.08,95114513.42,95869127.16,92355066.22
Amortization Cash Flow,23917871.59,22662419.14,23060612.28,22931485.79
Depreciation,86292403.49,72452094.28,72808514.88,69423580.43
Gain Loss On Investment Securities,-248711011.18,52988930.21,-58095334.27,-37048124.43
Gain Loss On Sale Of PPE,1640513.76,-5493843.53,-702387.42,351386.78
Net Income From Continuing Operations,769638172.32,540118266.3,470338581.62,483741021.29
Cash Flowsfromusedin Operating Activities Direct,874214350.6,702555380.22,487180738.66,506294460.95
Taxes Refund Paid Direct,-216238407.13,-153158492.14,-102973833.23,-90140115.47
Classesof Cash Payments,-4221140657.96,-3843624823.37,-4115104761.21,-3421755989.58
Other Cash Paymentsfrom Operating Activities,-318359947.8,-258056276.36,-343440690.86,-280252577.5
Paymentson Behalfof Employees,-919867623.07,-855502006.85,-766697629.83,-672362139.67
Paymentsto Suppliersfor Goodsand Services,-2982913087.09,-2730066540.16,-3004966440.52,-2469141272.41
Classesof Cash Receiptsfrom Operating Activities,5311593415.69,4699338695.73,4705259333.1,4018190566.0
Other Cash Receiptsfrom Operating Activities,83714371.41,60039868.19,63085940.61,37413422.25
Receiptsfrom Customers,5227879044.28,4639298827.54,4642173392.49,3980777143.75
