,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,4250732.983555,-19932968.945312,5818906.535417,30101.355674
Tax Rate For Calcs,0.19544,0.264086,0.285999,0.043855
Normalized EBITDA,1057316807.38,928356245.49,758495986.18,611436281.63
Total Unusual Items,21749561.89,-75478993.35,20345886.8,686389.69
Total Unusual Items Excluding Goodwill,21749561.89,-75478993.35,20345886.8,686389.69
Net Income From Continuing Operation Net Minority Interest,725259219.97,500578449.68,433240237.44,447177897.38
Reconciled Depreciation,110210275.08,95114513.42,95869127.16,92355066.22
Reconciled Cost Of Revenue,3797940497.42,3340495826.94,3438024753.91,2833305748.54
EBITDA,1079066369.27,852877252.14,778841872.98,612122671.32
EBIT,968856094.19,757762738.72,682972745.82,519767605.1
Net Interest Income,36332463.68,16670790.04,4926509.05,2430168.75
Interest Expense,12261047.1,23820328.49,24236011.48,13839292.38
Interest Income,55024311.03,45289702.9,35308583.52,19042851.72
Normalized Income,707760391.063555,556124474.084688,418713257.175417,446521609.045674
Net Income From Continuing And Discontinued Operation,725259219.97,500578449.68,433240237.44,447177897.38
Total Expenses,4465235695.07,3999648034.85,4108965786.14,3416302603.32
Rent Expense Supplemental,6870909.54,7521836.59,6603503.97,4952760.91
Total Operating Income As Reported,945422165.83,728506218.93,668914468.35,504349590.64
Diluted Average Shares,1208765367.0,1164135929.0,1203445104.0,1208588912.0
Basic Average Shares,1188949541.0,1164135929.0,1203445104.0,1208588912.0
Diluted EPS,0.6,0.43,0.36,0.37
Basic EPS,0.61,0.43,0.36,0.37
Net Income Common Stockholders,725259219.97,500578449.68,433240237.44,447177897.38
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,725259219.97,500578449.68,433240237.44,447177897.38
Minority Interests,-44378952.35,-39539816.62,-37098344.18,-36563123.91
Net Income Including Noncontrolling Interests,769638172.32,540118266.3,470338581.62,483741021.29
Net Income Extraordinary,,,,
Net Income Continuous Operations,769638172.32,540118266.3,470338581.62,483741021.29
Tax Provision,186956874.77,193824143.93,188398152.72,22187291.43
Pretax Income,956595047.09,733942410.23,658736734.34,505928312.72
Other Non Operating Income Expenses,11172881.26,5436191.3,-10177734.01,734245.2
Special Income Charges,-79815310.5,-21205239.58,-27042018.31,-18075133.8
Other Special Charges,1108957.6,-5496048.68,-716995.85,168835.37
Write Off,11191894.76,2397239.39,10541916.77,5109974.87
Impairment Of Capital Assets,67514458.14,24304048.87,17217097.39,12796323.56
Net Non Operating Interest Income Expense,36332463.68,16670790.04,4926509.05,2430168.75
Total Other Finance Cost,6430800.25,4798584.37,6146062.99,2773390.59
Interest Expense Non Operating,12261047.1,23820328.49,24236011.48,13839292.38
Interest Income Non Operating,55024311.03,45289702.9,35308583.52,19042851.72
Operating Income,763300859.68,778207567.84,636771535.69,476405906.32
Operating Expense,667295197.65,659152207.91,670941032.23,582996854.78
Other Operating Expenses,22072849.19,17248728.6,-62596133.0,13016977.22
Depreciation And Amortization In Income Statement,29447124.2,30789915.29,32475066.76,33868410.75
Depreciation Income Statement,29447124.2,30789915.29,32475066.76,33868410.75
Research And Development,98382572.86,105524488.7,127566482.42,97954453.4
Selling General And Administration,243131138.98,335608502.54,403717375.48,245281485.57
Selling And Marketing Expense,47405850.35,123453372.51,210442316.96,76892000.1
General And Administrative Expense,195725288.63,212155130.03,193275058.52,168389485.47
Rent And Landing Fees,6870909.54,7521836.59,6603503.97,4952760.91
Gross Profit,1430596057.33,1437359775.75,1307712567.92,1059402761.1
Cost Of Revenue,3797940497.42,3340495826.94,3438024753.91,2833305748.54
Total Revenue,5228536554.75,4777855602.69,4745737321.83,3892708509.64
Operating Revenue,5228536554.75,4777855602.69,4745737321.83,3892708509.64
